,time,TraceabilityCode,PressForceValueFL,time.value
19764,2023-01-19 02:01:14.907,1010123019010031,22.9,2023-01-19 02:01:20.476
19765,2023-01-19 02:01:32.808,1010123019010048,23.2,2023-01-19 02:01:38.226
19766,2023-01-19 02:01:41.798,1010123019010057,22.9,2023-01-19 02:01:47.358
19767,2023-01-19 02:01:50.697,1010123019010106,23.2,2023-01-19 02:01:56.148
19768,2023-01-19 02:01:59.677,1010123019010115,22.9,2023-01-19 02:02:05.107
19769,2023-01-19 02:02:08.578,1010123019010124,23.4,2023-01-19 02:02:13.996
19770,2023-01-19 02:02:17.457,1010123019010133,23.2,2023-01-19 02:02:22.957
19771,2023-01-19 02:02:26.387,1010123019010142,22.9,2023-01-19 02:02:31.826
19772,2023-01-19 02:02:35.256,1010123019010151,23.2,2023-01-19 02:02:40.717
19773,2023-01-19 02:03:56.095,1010123019010311,23.4,2023-01-19 02:04:01.595
19774,2023-01-19 02:04:04.865,1010123019010320,23.2,2023-01-19 02:04:10.395
19775,2023-01-19 02:04:22.805,1010123019010339,23.4,2023-01-19 02:04:28.246
19776,2023-01-19 02:04:31.746,1010123019010347,22.9,2023-01-19 02:04:37.285
19777,2023-01-19 02:04:40.786,1010123019010356,23.2,2023-01-19 02:04:46.236
19778,2023-01-19 02:04:49.716,1010123019010405,23.4,2023-01-19 02:04:55.194
19779,2023-01-19 02:05:07.615,1010123019010423,22.9,2023-01-19 02:05:13.115
19780,2023-01-19 02:05:16.565,1010123019010432,23.2,2023-01-19 02:05:22.073
19781,2023-01-19 02:05:43.585,1010123019010459,22.9,2023-01-19 02:05:49.114
19782,2023-01-19 02:05:52.555,1010123019010508,23.4,2023-01-19 02:05:57.994
19783,2023-01-19 02:06:01.484,1010123019010517,23.2,2023-01-19 02:06:06.963
19784,2023-01-19 02:06:10.404,1010123019010526,23.4,2023-01-19 02:06:15.844
19785,2023-01-19 02:06:19.375,1010123019010535,23.2,2023-01-19 02:06:24.802
19786,2023-01-19 02:06:28.313,1010123019010544,22.9,2023-01-19 02:06:33.844
19787,2023-01-19 02:06:55.023,1010123019010611,23.2,2023-01-19 02:07:00.473
19788,2023-01-19 02:07:03.983,1010123019010620,23.4,2023-01-19 02:07:09.434
19789,2023-01-19 02:07:12.914,1010123019010629,23.2,2023-01-19 02:07:18.404
19790,2023-01-19 02:07:21.882,1010123019010637,23.4,2023-01-19 02:07:27.361
19791,2023-01-19 02:07:30.872,1010123019010646,23.2,2023-01-19 02:07:36.322
19792,2023-01-19 02:08:42.401,1010123019010758,23.4,2023-01-19 02:08:47.832
19793,2023-01-19 02:08:51.292,1010123019010807,22.9,2023-01-19 02:08:56.790
19794,2023-01-19 02:09:09.262,1010123019010825,23.2,2023-01-19 02:09:14.812
19795,2023-01-19 02:09:18.252,1010123019010834,22.9,2023-01-19 02:09:23.770
19796,2023-01-19 02:09:27.210,1010123019010843,23.2,2023-01-19 02:09:32.730
19797,2023-01-19 02:09:36.220,1010123019010852,22.9,2023-01-19 02:09:41.770
19798,2023-01-19 02:09:45.151,1010123019010901,23.2,2023-01-19 02:09:50.571
19799,2023-01-19 02:10:02.950,1010123019010919,22.9,2023-01-19 02:10:08.479
19800,2023-01-19 02:10:29.849,1010123019010946,23.2,2023-01-19 02:10:35.349
19801,2023-01-19 02:10:38.769,1010123019010954,22.9,2023-01-19 02:10:44.309
19802,2023-01-19 02:10:56.888,1010123019011012,23.4,2023-01-19 02:11:02.398
19803,2023-01-19 02:11:05.828,1010123019011021,23.2,2023-01-19 02:11:11.368
19804,2023-01-19 02:11:14.888,1010123019011030,22.9,2023-01-19 02:11:20.398
19805,2023-01-19 02:11:23.888,1010123019011039,23.2,2023-01-19 02:11:29.368
19806,2023-01-19 02:11:32.888,1010123019011048,22.9,2023-01-19 02:11:38.407
19807,2023-01-19 02:11:41.878,1010123019011057,23.2,2023-01-19 02:11:47.358
19808,2023-01-19 02:11:50.789,1010123019011106,22.9,2023-01-19 02:11:56.326
19809,2023-01-19 02:12:08.736,1010123019011124,23.2,2023-01-19 02:12:14.246
19810,2023-01-19 02:12:44.348,1010123019011200,22.9,2023-01-19 02:12:49.858
19811,2023-01-19 02:12:53.296,1010123019011209,23.2,2023-01-19 02:12:58.815
19812,2023-01-19 02:13:11.086,1010123019011227,22.9,2023-01-19 02:13:16.575
19813,2023-01-19 02:13:19.996,1010123019011236,23.2,2023-01-19 02:13:25.526
19814,2023-01-19 02:13:37.917,1010123019011254,22.9,2023-01-19 02:13:43.367
19815,2023-01-19 02:13:46.836,1010123019011303,23.4,2023-01-19 02:13:52.246
19816,2023-01-19 02:13:55.836,1010123019011311,23.2,2023-01-19 02:14:01.286
19817,2023-01-19 02:14:04.776,1010123019011320,22.9,2023-01-19 02:14:10.246
19818,2023-01-19 02:14:13.697,1010123019011329,23.2,2023-01-19 02:14:19.196
19819,2023-01-19 02:14:22.615,1010123019011338,23.4,2023-01-19 02:14:28.085
19820,2023-01-19 02:14:31.595,1010123019011347,23.2,2023-01-19 02:14:37.125
19821,2023-01-19 02:14:40.615,1010123019011356,22.9,2023-01-19 02:14:46.085
19822,2023-01-19 02:14:58.686,1010123019011414,23.2,2023-01-19 02:15:04.174
19823,2023-01-19 02:15:07.726,1010123019011423,22.9,2023-01-19 02:15:13.214
19824,2023-01-19 02:15:34.454,1010123019011450,23.2,2023-01-19 02:15:40.003
19825,2023-01-19 02:15:43.454,1010123019011459,23.4,2023-01-19 02:15:48.964
19826,2023-01-19 02:15:52.474,1010123019011508,23.2,2023-01-19 02:15:58.003
19827,2023-01-19 02:16:10.345,1010123019011526,22.9,2023-01-19 02:16:15.763
19828,2023-01-19 02:16:19.174,1010123019011535,23.2,2023-01-19 02:16:24.654
19829,2023-01-19 02:16:45.825,1010123019011602,22.9,2023-01-19 02:16:51.364
19830,2023-01-19 02:16:54.813,1010123019011611,23.2,2023-01-19 02:17:00.323
19831,2023-01-19 02:17:03.743,1010123019011620,23.7,2023-01-19 02:17:09.213
19832,2023-01-19 02:17:12.753,1010123019011629,23.2,2023-01-19 02:17:18.163
19833,2023-01-19 02:17:21.723,1010123019011637,22.9,2023-01-19 02:17:27.203
19834,2023-01-19 02:17:39.533,1010123019011655,23.4,2023-01-19 02:17:45.042
19835,2023-01-19 02:17:48.594,1010123019011704,23.2,2023-01-19 02:17:54.082
19836,2023-01-19 02:17:57.632,1010123019011713,22.9,2023-01-19 02:18:03.132
19837,2023-01-19 02:18:06.532,1010123019011722,23.2,2023-01-19 02:18:12.092
19838,2023-01-19 02:18:15.473,1010123019011731,23.4,2023-01-19 02:18:20.973
19839,2023-01-19 02:18:24.342,1010123019011740,23.2,2023-01-19 02:18:29.852
19840,2023-01-19 02:18:42.183,1010123019011758,22.9,2023-01-19 02:18:47.693
19841,2023-01-19 02:18:51.122,1010123019011807,23.4,2023-01-19 02:18:56.642
19842,2023-01-19 02:19:00.072,1010123019011816,22.9,2023-01-19 02:19:05.612
19843,2023-01-19 02:19:09.072,1010123019011825,23.2,2023-01-19 02:19:14.582
19844,2023-01-19 02:20:02.621,1010123019011918,22.9,2023-01-19 02:20:08.091
19845,2023-01-19 02:20:11.601,1010123019011927,23.2,2023-01-19 02:20:17.051
19846,2023-01-19 02:20:29.450,1010123019011945,22.9,2023-01-19 02:20:34.970
19847,2023-01-19 02:20:38.421,1010123019011954,23.4,2023-01-19 02:20:43.851
19848,2023-01-19 02:20:47.430,1010123019012003,22.9,2023-01-19 02:20:52.900
19849,2023-01-19 02:20:56.381,1010123019012012,23.2,2023-01-19 02:21:01.849
19850,2023-01-19 02:21:05.460,1010123019012021,22.9,2023-01-19 02:21:10.960
19851,2023-01-19 02:21:14.490,1010123019012030,23.2,2023-01-19 02:21:19.940
19852,2023-01-19 02:21:32.381,1010123019012048,22.9,2023-01-19 02:21:37.940
19853,2023-01-19 02:21:41.280,1010123019012057,23.4,2023-01-19 02:21:46.819
19854,2023-01-19 02:22:08.119,1010123019012124,23.2,2023-01-19 02:22:13.598
19855,2023-01-19 02:22:25.859,1010123019012142,22.9,2023-01-19 02:22:31.368
19856,2023-01-19 02:22:34.799,1010123019012151,23.2,2023-01-19 02:22:40.329
19857,2023-01-19 02:23:01.608,1010123019012217,22.9,2023-01-19 02:23:07.138
19858,2023-01-19 02:23:10.529,1010123019012226,23.2,2023-01-19 02:23:16.017
19859,2023-01-19 02:23:28.267,1010123019012244,22.9,2023-01-19 02:23:33.766
19860,2023-01-19 02:23:37.227,1010123019012253,23.2,2023-01-19 02:23:42.726
19861,2023-01-19 02:23:46.207,1010123019012303,22.9,2023-01-19 02:23:51.687
19862,2023-01-19 02:23:55.138,1010123019012311,23.2,2023-01-19 02:24:00.638
19863,2023-01-19 02:24:04.207,1010123019012320,22.9,2023-01-19 02:24:09.608
19864,2023-01-19 02:24:13.068,1010123019012329,23.4,2023-01-19 02:24:18.496
19865,2023-01-19 02:24:21.907,1010123019012338,23.2,2023-01-19 02:24:27.377
19866,2023-01-19 02:50:25.545,1010223019014546,4.5,2023-01-19 02:50:32.084
19867,2023-01-19 02:50:38.944,1010223019014554,5.0,2023-01-19 02:50:43.125
19868,2023-01-19 02:53:04.263,1010223019014737,4.8,2023-01-19 02:53:08.473
19869,2023-01-19 02:53:11.723,1010223019014745,5.0,2023-01-19 02:53:16.023
19870,2023-01-19 02:53:26.732,1010223019014850,5.3,2023-01-19 02:53:30.980
19871,2023-01-19 02:55:04.030,1010223019015319,5.0,2023-01-19 02:55:10.171
19872,2023-01-19 02:55:12.871,1010223019015327,5.3,2023-01-19 02:55:17.119
19873,2023-01-19 02:55:34.990,1010223019015452,5.6,2023-01-19 02:55:39.290
19874,2023-01-19 02:55:42.421,1010223019015459,5.3,2023-01-19 02:55:46.730
19875,2023-01-19 02:55:49.801,1010223019015507,5.6,2023-01-19 02:55:53.999
19876,2023-01-19 03:08:07.480,1010223019015524,4.8,2023-01-19 03:08:20.411
19877,2023-01-19 03:08:37.911,1010223019015533,5.0,2023-01-19 03:08:42.161
19878,2023-01-19 03:08:45.430,1010223019015541,5.3,2023-01-19 03:08:49.621
19879,2023-01-19 03:09:00.369,1010223019020754,5.6,2023-01-19 03:09:04.660
19880,2023-01-19 03:09:15.200,1010223019020821,5.3,2023-01-19 03:09:19.460
19881,2023-01-19 03:09:22.750,1010223019020851,5.6,2023-01-19 03:09:26.969
19882,2023-01-19 03:16:50.683,1010223019020921,4.8,2023-01-19 03:16:54.960
19883,2023-01-19 03:17:03.181,1010223019020929,5.0,2023-01-19 03:17:07.381
19884,2023-01-19 03:19:05.581,1010223019020944,4.8,2023-01-19 03:19:09.780
19885,2023-01-19 03:23:37.776,1010223019021653,5.0,2023-01-19 03:23:42.056
19886,2023-01-19 03:30:57.698,1010223019021843,4.8,2023-01-19 03:31:01.868
19887,2023-01-19 03:38:11.680,1010223019021902,4.5,2023-01-19 03:38:15.881
19888,2023-01-19 03:38:24.970,1010223019021910,5.3,2023-01-19 03:38:29.250
19889,2023-01-19 03:38:57.700,1010223019023043,5.6,2023-01-19 03:39:01.959
19890,2023-01-19 03:39:20.799,1010223019023829,5.3,2023-01-19 03:39:24.987
19891,2023-01-19 03:39:28.118,1010223019023836,5.6,2023-01-19 03:39:32.279
19892,2023-01-19 03:39:35.418,1010223019023845,5.3,2023-01-19 03:39:39.618
19893,2023-01-19 03:39:56.269,1010223019023932,5.6,2023-01-19 03:40:00.529
19894,2023-01-19 03:40:27.017,1010223019024002,5.3,2023-01-19 03:40:31.236
19895,2023-01-19 03:40:48.757,1010223019024024,5.6,2023-01-19 03:40:52.986
19896,2023-01-19 03:40:56.638,1010223019024032,5.3,2023-01-19 03:41:00.937
19897,2023-01-19 03:41:18.568,1010223019024054,5.6,2023-01-19 03:41:22.726
19898,2023-01-19 03:41:26.476,1010223019024102,5.3,2023-01-19 03:41:30.686
19899,2023-01-19 03:42:52.105,1010223019024132,5.6,2023-01-19 03:42:56.365
19900,2023-01-19 03:43:07.015,1010223019024201,5.3,2023-01-19 03:43:11.244
19901,2023-01-19 03:44:48.213,1010223019024246,5.6,2023-01-19 03:44:52.443
19902,2023-01-19 03:44:55.673,1010223019024313,5.3,2023-01-19 03:44:59.872
19903,2023-01-19 03:45:11.663,1010223019024447,5.6,2023-01-19 03:45:15.881
19904,2023-01-19 03:45:41.433,1010223019024517,5.3,2023-01-19 03:45:45.612
19905,2023-01-19 03:45:49.072,1010223019024525,5.6,2023-01-19 03:45:53.332
19906,2023-01-19 03:46:33.651,1010223019024609,5.3,2023-01-19 03:46:37.911
19907,2023-01-19 03:46:41.482,1010223019024617,5.6,2023-01-19 03:46:45.721
19908,2023-01-19 03:47:11.332,1010223019024647,5.3,2023-01-19 03:47:15.661
19909,2023-01-19 03:47:33.161,1010223019024709,5.6,2023-01-19 03:47:37.380
19910,2023-01-19 03:48:09.530,1010223019024745,5.3,2023-01-19 03:48:13.710
19911,2023-01-19 03:51:21.039,1010223019025043,5.0,2023-01-19 03:51:25.246
19912,2023-01-19 03:51:28.578,1010223019025051,5.3,2023-01-19 03:51:32.838
19913,2023-01-19 03:51:43.328,1010223019025109,5.6,2023-01-19 03:51:47.558
19914,2023-01-19 03:51:50.778,1010223019025120,5.3,2023-01-19 03:51:55.086
19915,2023-01-19 03:52:05.778,1010223019025135,5.6,2023-01-19 03:52:09.976
19916,2023-01-19 03:52:20.507,1010223019025151,5.3,2023-01-19 03:52:24.778
19917,2023-01-19 03:52:27.888,1010223019025159,5.6,2023-01-19 03:52:32.118
19918,2023-01-19 03:53:05.276,1010223019025237,5.3,2023-01-19 03:53:09.575
19919,2023-01-19 03:53:12.707,1010223019025245,5.6,2023-01-19 03:53:16.926
19920,2023-01-19 03:53:20.177,1010223019025253,5.8,2023-01-19 03:53:24.375
19921,2023-01-19 03:53:27.617,1010223019025300,5.3,2023-01-19 03:53:31.796
19922,2023-01-19 03:53:34.836,1010223019025308,5.6,2023-01-19 03:53:39.167
19923,2023-01-19 03:54:51.385,1010223019025426,5.3,2023-01-19 03:54:55.644
19924,2023-01-19 03:54:59.015,1010223019025433,5.6,2023-01-19 03:55:03.244
19925,2023-01-19 03:55:51.154,1010223019025504,5.3,2023-01-19 03:55:55.403
19926,2023-01-19 03:56:06.043,1010223019025520,5.6,2023-01-19 03:56:10.292
19927,2023-01-19 03:56:13.463,1010223019025527,5.3,2023-01-19 03:56:17.653
19928,2023-01-19 03:56:28.344,1010223019025558,5.6,2023-01-19 03:56:32.602
19929,2023-01-19 03:56:50.644,1010223019025621,5.3,2023-01-19 03:56:54.943
19930,2023-01-19 03:56:58.092,1010223019025629,5.6,2023-01-19 03:57:02.292
19931,2023-01-19 03:57:35.203,1010223019025707,5.8,2023-01-19 03:57:39.411
19932,2023-01-19 03:57:42.812,1010223019025715,5.6,2023-01-19 03:57:47.012
19933,2023-01-19 03:57:50.223,1010223019025723,5.3,2023-01-19 03:57:54.532
19934,2023-01-19 03:57:57.631,1010223019025730,5.6,2023-01-19 03:58:01.881
19935,2023-01-19 03:58:05.121,1010223019025738,5.3,2023-01-19 03:58:09.401
19936,2023-01-19 03:58:20.092,1010223019025754,5.6,2023-01-19 03:58:24.292
19937,2023-01-19 03:58:27.430,1010223019025802,5.3,2023-01-19 03:58:31.651
19938,2023-01-19 03:58:50.410,1010223019025825,5.8,2023-01-19 03:58:54.700
19939,2023-01-19 03:58:58.161,1010223019025832,5.3,2023-01-19 03:59:02.369
19940,2023-01-19 03:59:06.081,1010223019025840,5.6,2023-01-19 03:59:10.371
19941,2023-01-19 04:00:42.509,1010223019025856,5.0,2023-01-19 04:00:46.747
19942,2023-01-19 04:00:49.789,1010223019025903,5.3,2023-01-19 04:00:53.969
19943,2023-01-19 04:03:14.167,1010223019025934,5.6,2023-01-19 04:03:18.378
19944,2023-01-19 04:03:43.867,1010223019030310,5.3,2023-01-19 04:03:48.127
19945,2023-01-19 04:04:21.177,1010223019030352,5.6,2023-01-19 04:04:25.414
19946,2023-01-19 04:04:35.835,1010223019030407,5.3,2023-01-19 04:04:40.055
19947,2023-01-19 04:04:43.775,1010223019030415,5.6,2023-01-19 04:04:47.974
19948,2023-01-19 04:04:58.635,1010223019030430,5.3,2023-01-19 04:05:02.845
19949,2023-01-19 04:05:20.716,1010223019030454,5.6,2023-01-19 04:05:25.015
19950,2023-01-19 04:06:13.954,1010223019030548,5.3,2023-01-19 04:06:18.134
19951,2023-01-19 04:06:21.984,1010223019030556,5.8,2023-01-19 04:06:26.213
19952,2023-01-19 04:06:29.575,1010223019030604,5.6,2023-01-19 04:06:33.815
19953,2023-01-19 04:07:00.614,1010223019030635,5.3,2023-01-19 04:07:04.773
19954,2023-01-19 04:07:08.602,1010223019030643,5.6,2023-01-19 04:07:12.943
19955,2023-01-19 04:07:31.924,1010223019030706,5.8,2023-01-19 04:07:36.134
19956,2023-01-19 04:07:39.713,1010223019030714,5.3,2023-01-19 04:07:43.894
19957,2023-01-19 04:07:47.354,1010223019030722,5.8,2023-01-19 04:07:51.572
19958,2023-01-19 04:07:55.084,1010223019030729,5.3,2023-01-19 04:07:59.344
19959,2023-01-19 04:08:03.053,1010223019030737,5.6,2023-01-19 04:08:07.263
19960,2023-01-19 04:08:18.733,1010223019030753,5.3,2023-01-19 04:08:22.944
19961,2023-01-19 04:08:41.802,1010223019030816,5.8,2023-01-19 04:08:46.052
19962,2023-01-19 04:08:49.372,1010223019030824,5.6,2023-01-19 04:08:53.663
19963,2023-01-19 04:09:28.683,1010223019030903,5.3,2023-01-19 04:09:32.861
19964,2023-01-19 04:09:36.233,1010223019030911,5.6,2023-01-19 04:09:40.451
19965,2023-01-19 04:09:51.822,1010223019030926,5.3,2023-01-19 04:09:56.052
19966,2023-01-19 04:09:59.562,1010223019030934,5.6,2023-01-19 04:10:03.821
19967,2023-01-19 04:10:23.201,1010223019030957,5.3,2023-01-19 04:10:27.512
19968,2023-01-19 04:10:30.901,1010223019031005,5.6,2023-01-19 04:10:35.111
19969,2023-01-19 04:10:38.522,1010223019031013,5.3,2023-01-19 04:10:42.780
19970,2023-01-19 04:10:46.611,1010223019031021,5.6,2023-01-19 04:10:50.861
19971,2023-01-19 04:10:54.322,1010223019031028,5.8,2023-01-19 04:10:58.529
19972,2023-01-19 04:11:01.921,1010223019031036,5.6,2023-01-19 04:11:06.130
19973,2023-01-19 04:11:25.381,1010223019031059,5.3,2023-01-19 04:11:29.671
19974,2023-01-19 04:11:33.101,1010223019031107,5.6,2023-01-19 04:11:37.341
19975,2023-01-19 04:12:12.111,1010223019031146,5.3,2023-01-19 04:12:16.380
19976,2023-01-19 04:12:27.789,1010223019031202,5.6,2023-01-19 04:12:31.989
19977,2023-01-19 04:12:35.719,1010223019031210,5.8,2023-01-19 04:12:39.989
19978,2023-01-19 04:12:43.578,1010223019031218,5.6,2023-01-19 04:12:47.739
19979,2023-01-19 04:13:06.960,1010223019031241,5.3,2023-01-19 04:13:11.188
19980,2023-01-19 04:13:14.480,1010223019031249,5.6,2023-01-19 04:13:18.710
19981,2023-01-19 04:13:38.049,1010223019031312,5.3,2023-01-19 04:13:42.219
19982,2023-01-19 04:13:45.668,1010223019031320,5.6,2023-01-19 04:13:49.987
19983,2023-01-19 04:14:16.898,1010223019031351,5.8,2023-01-19 04:14:21.098
19984,2023-01-19 04:14:24.489,1010223019031359,5.3,2023-01-19 04:14:28.788
19985,2023-01-19 04:14:32.408,1010223019031407,5.6,2023-01-19 04:14:36.628
19986,2023-01-19 04:14:56.298,1010223019031430,5.3,2023-01-19 04:15:00.538
19987,2023-01-19 04:15:03.757,1010223019031438,5.6,2023-01-19 04:15:08.068
19988,2023-01-19 04:15:11.467,1010223019031446,5.3,2023-01-19 04:15:15.747
19989,2023-01-19 04:17:59.135,1010223019031454,5.0,2023-01-19 04:18:03.375
19990,2023-01-19 04:18:06.446,1010223019031502,5.3,2023-01-19 04:18:10.704
19991,2023-01-19 04:18:28.655,1010223019031755,5.6,2023-01-19 04:18:32.954
19992,2023-01-19 04:18:43.575,1010223019031812,5.3,2023-01-19 04:18:47.815
19993,2023-01-19 04:18:50.956,1010223019031820,5.6,2023-01-19 04:18:55.186
19994,2023-01-19 04:18:58.454,1010223019031828,5.3,2023-01-19 04:19:02.713
19995,2023-01-19 04:19:05.845,1010223019031836,5.6,2023-01-19 04:19:10.065
19996,2023-01-19 04:19:20.724,1010223019031852,5.3,2023-01-19 04:19:24.944
19997,2023-01-19 04:19:28.204,1010223019031900,5.6,2023-01-19 04:19:32.384
19998,2023-01-19 04:19:43.075,1010223019031915,5.3,2023-01-19 04:19:47.275
19999,2023-01-19 04:20:12.743,1010223019031947,5.6,2023-01-19 04:20:16.953
20000,2023-01-19 04:20:35.944,1010223019032010,5.3,2023-01-19 04:20:40.154
20001,2023-01-19 04:20:43.864,1010223019032018,5.6,2023-01-19 04:20:48.072
20002,2023-01-19 04:20:59.322,1010223019032034,5.3,2023-01-19 04:21:03.582
20003,2023-01-19 04:21:15.052,1010223019032049,5.6,2023-01-19 04:21:19.362
20004,2023-01-19 04:21:30.743,1010223019032105,5.3,2023-01-19 04:21:35.042
20005,2023-01-19 04:21:38.792,1010223019032113,5.6,2023-01-19 04:21:43.111
20006,2023-01-19 04:23:03.661,1010223019032239,5.3,2023-01-19 04:23:07.831
20007,2023-01-19 04:23:19.301,1010223019032255,5.6,2023-01-19 04:23:23.510
20008,2023-01-19 04:23:27.430,1010223019032303,5.3,2023-01-19 04:23:31.759
20009,2023-01-19 04:23:42.900,1010223019032318,5.6,2023-01-19 04:23:47.190
20010,2023-01-19 04:23:50.460,1010223019032326,5.3,2023-01-19 04:23:54.789
20011,2023-01-19 04:23:58.529,1010223019032334,5.6,2023-01-19 04:24:02.789
20012,2023-01-19 04:24:06.240,1010223019032342,5.3,2023-01-19 04:24:10.480
20013,2023-01-19 04:24:14.150,1010223019032349,5.6,2023-01-19 04:24:18.400
20014,2023-01-19 04:27:11.187,1010223019032405,5.0,2023-01-19 04:27:17.385
20015,2023-01-19 04:27:27.296,1010223019032421,5.3,2023-01-19 04:27:31.526
20016,2023-01-19 04:27:49.687,1010223019032709,5.6,2023-01-19 04:27:53.926
20017,2023-01-19 04:28:04.506,1010223019032731,5.3,2023-01-19 04:28:08.724
20018,2023-01-19 04:28:11.926,1010223019032740,5.6,2023-01-19 04:28:16.154
20019,2023-01-19 04:28:34.345,1010223019032804,5.3,2023-01-19 04:28:38.635
20020,2023-01-19 04:28:56.305,1010223019032828,5.6,2023-01-19 04:29:00.555
20021,2023-01-19 04:29:11.115,1010223019032844,5.3,2023-01-19 04:29:15.275
20022,2023-01-19 04:29:26.216,1010223019032900,5.6,2023-01-19 04:29:30.474
20023,2023-01-19 04:29:33.694,1010223019032907,5.3,2023-01-19 04:29:38.003
20024,2023-01-19 04:29:41.164,1010223019032915,5.6,2023-01-19 04:29:45.365
20025,2023-01-19 04:32:51.382,1010223019032939,5.3,2023-01-19 04:32:55.713
20026,2023-01-19 04:33:06.252,1010223019032954,5.6,2023-01-19 04:33:10.562
20027,2023-01-19 04:33:13.701,1010223019033002,5.3,2023-01-19 04:33:17.921
20028,2023-01-19 04:33:21.221,1010223019033248,5.0,2023-01-19 04:33:25.451
20029,2023-01-19 04:33:28.601,1010223019033256,5.6,2023-01-19 04:33:32.881
20030,2023-01-19 04:33:36.161,1010223019033305,5.3,2023-01-19 04:33:40.401
20031,2023-01-19 04:33:58.240,1010223019033329,5.6,2023-01-19 04:34:02.480
20032,2023-01-19 04:34:05.801,1010223019033337,5.3,2023-01-19 04:34:10.000
20033,2023-01-19 04:34:13.111,1010223019033345,5.6,2023-01-19 04:34:17.361
20034,2023-01-19 04:34:20.490,1010223019033353,5.3,2023-01-19 04:34:24.720
20035,2023-01-19 04:34:42.680,1010223019033417,5.6,2023-01-19 04:34:46.960
20036,2023-01-19 04:34:58.210,1010223019033432,5.3,2023-01-19 04:35:02.469
20037,2023-01-19 04:35:05.740,1010223019033440,5.6,2023-01-19 04:35:09.999
20038,2023-01-19 04:37:22.667,1010223019033448,5.3,2023-01-19 04:37:26.897
20039,2023-01-19 04:37:37.367,1010223019033504,5.6,2023-01-19 04:37:41.687
20040,2023-01-19 04:37:44.816,1010223019033512,5.3,2023-01-19 04:37:49.125
20041,2023-01-19 04:38:05.157,1010223019033728,5.6,2023-01-19 04:38:09.447
