time;TraceabilityCode;TotalPressForceValue;time.value
2023-02-28 01:27:23.045 CET;1010123059002631;5,2;2023-02-28 01:27:28.115 CET
2023-02-28 01:27:31.595 CET;1010123059002640;5,1;2023-02-28 01:27:36.584 CET
2023-02-28 01:27:39.674 CET;1010123059002648;5,4;2023-02-28 01:27:44.755 CET
2023-02-28 01:27:48.174 CET;1010123059002657;5;2023-02-28 01:27:53.244 CET
2023-02-28 01:27:56.704 CET;1010123059002705;5,2;2023-02-28 01:28:01.714 CET
2023-02-28 01:28:38.803 CET;1010123059002748;5,3;2023-02-28 01:28:43.874 CET
2023-02-28 01:28:47.154 CET;1010123059002756;5,5;2023-02-28 01:28:52.273 CET
2023-02-28 01:28:55.654 CET;1010123059002804;5,3;2023-02-28 01:29:00.753 CET
2023-02-28 01:29:03.894 CET;1010123059002813;5,4;2023-02-28 01:29:08.992 CET
2023-02-28 01:29:12.493 CET;1010123059002821;5,2;2023-02-28 01:29:17.562 CET
2023-02-28 01:29:20.842 CET;1010123059002830;5,1;2023-02-28 01:29:25.881 CET
2023-02-28 01:29:29.382 CET;1010123059002838;5,3;2023-02-28 01:29:34.433 CET
2023-02-28 01:33:00.898 CET;1010123059002846;5,6;2023-02-28 01:33:05.979 CET
2023-02-28 01:33:16.188 CET;1010123059002854;5,8;2023-02-28 01:33:21.209 CET
2023-02-28 01:33:24.729 CET;1010123059002903;5,2;2023-02-28 01:33:29.799 CET
2023-02-28 01:33:56.697 CET;1010123059002912;5,3;2023-02-28 01:34:01.796 CET
2023-02-28 01:34:05.338 CET;1010123059002920;5,1;2023-02-28 01:34:10.427 CET
2023-02-28 01:34:13.477 CET;1010123059002928;5,4;2023-02-28 01:34:18.506 CET
2023-02-28 01:34:22.148 CET;1010123059003302;5,7;2023-02-28 01:34:27.236 CET
2023-02-28 01:34:30.278 CET;1010123059003343;5,6;2023-02-28 01:34:35.395 CET
2023-02-28 01:34:38.346 CET;1010123059003350;5,4;2023-02-28 01:34:43.395 CET
2023-02-28 01:34:54.397 CET;1010123059003408;5,2;2023-02-28 01:34:59.385 CET
2023-02-28 01:35:02.397 CET;1010123059003416;5,4;2023-02-28 01:35:07.467 CET
2023-02-28 01:35:10.536 CET;1010123059003424;5,3;2023-02-28 01:35:15.627 CET
2023-02-28 01:35:56.016 CET;1010123059003432;5,5;2023-02-28 01:36:01.086 CET
2023-02-28 01:36:04.576 CET;1010123059003440;5,4;2023-02-28 01:36:09.724 CET
2023-02-28 01:36:33.006 CET;1010123059003504;5,2;2023-02-28 01:36:38.026 CET
2023-02-28 01:36:40.976 CET;1010123059003513;5;2023-02-28 01:36:46.026 CET
2023-02-28 01:36:57.176 CET;1010123059003606;5,2;2023-02-28 01:37:02.275 CET
2023-02-28 01:37:05.154 CET;1010123059003620;5;2023-02-28 01:37:10.194 CET
2023-02-28 01:37:13.085 CET;1010123059003628;5,3;2023-02-28 01:37:18.125 CET
2023-02-28 01:37:21.275 CET;1010123059003636;5,2;2023-02-28 01:37:26.365 CET
2023-02-28 01:37:38.134 CET;1010123059003652;5,4;2023-02-28 01:37:43.164 CET
2023-02-28 01:37:54.424 CET;1010123059003708;5,6;2023-02-28 01:37:59.484 CET
2023-02-28 01:38:02.535 CET;1010123059003716;5,4;2023-02-28 01:38:07.563 CET
2023-02-28 01:38:33.974 CET;1010123059003740;5;2023-02-28 01:38:39.013 CET
2023-02-28 01:39:15.174 CET;1010123059003748;5,2;2023-02-28 01:39:20.174 CET
2023-02-28 01:39:32.003 CET;1010123059003804;5,3;2023-02-28 01:39:37.072 CET
2023-02-28 01:39:39.963 CET;1010123059003812;5,1;2023-02-28 01:39:44.993 CET
2023-02-28 01:39:48.082 CET;1010123059003827;5,2;2023-02-28 01:39:53.092 CET
2023-02-28 01:40:55.953 CET;1010123059003918;5;2023-02-28 01:41:01.082 CET
2023-02-28 01:41:04.082 CET;1010123059003927;5,4;2023-02-28 01:41:09.082 CET
2023-02-28 01:42:26.690 CET;1010123059004033;5,2;2023-02-28 01:42:31.811 CET
2023-02-28 01:42:34.811 CET;1010123059004043;5,1;2023-02-28 01:42:39.811 CET
2023-02-28 01:42:42.881 CET;1010123059004051;5;2023-02-28 01:42:47.869 CET
2023-02-28 01:42:50.950 CET;1010123059004207;5,1;2023-02-28 01:42:55.980 CET
2023-02-28 01:42:59.081 CET;1010123059004214;5,2;2023-02-28 01:43:04.131 CET
2023-02-28 01:43:07.160 CET;1010123059004222;5,3;2023-02-28 01:43:12.200 CET
2023-02-28 01:43:15.190 CET;1010123059004229;5,4;2023-02-28 01:43:20.209 CET
2023-02-28 01:43:40.269 CET;1010123059004254;5,2;2023-02-28 01:43:45.319 CET
2023-02-28 01:43:48.339 CET;1010123059004302;5,4;2023-02-28 01:43:53.408 CET
2023-02-28 01:43:56.400 CET;1010123059004310;5,2;2023-02-28 01:44:01.489 CET
2023-02-28 01:44:04.470 CET;1010123059004318;5;2023-02-28 01:44:09.568 CET
2023-02-28 01:44:12.688 CET;1010123059004326;5,2;2023-02-28 01:44:17.638 CET
2023-02-28 01:44:20.799 CET;1010123059004334;5;2023-02-28 01:44:25.799 CET
2023-02-28 01:44:28.848 CET;1010123059004342;5,2;2023-02-28 01:44:33.969 CET
2023-02-28 01:44:45.628 CET;1010123059004358;5;2023-02-28 01:44:50.688 CET
2023-02-28 01:45:10.788 CET;1010123059004422;5,2;2023-02-28 01:45:15.888 CET
2023-02-28 01:45:18.757 CET;1010123059004430;5,1;2023-02-28 01:45:23.806 CET
2023-02-28 01:45:27.528 CET;1010123059004438;5,4;2023-02-28 01:45:32.607 CET
2023-02-28 01:45:36.147 CET;1010123059004446;5,5;2023-02-28 01:45:41.177 CET
2023-02-28 01:45:44.006 CET;1010123059004454;5,2;2023-02-28 01:45:49.085 CET
2023-02-28 01:45:52.877 CET;1010123059004502;5,3;2023-02-28 01:45:57.897 CET
2023-02-28 01:46:09.486 CET;1010123059004519;5;2023-02-28 01:46:14.526 CET
2023-02-28 01:46:18.056 CET;1010123059004527;5,5;2023-02-28 01:46:23.176 CET
2023-02-28 01:46:26.417 CET;1010123059004535;5,3;2023-02-28 01:46:31.486 CET
2023-02-28 01:46:43.085 CET;1010123059004552;5,2;2023-02-28 01:46:48.214 CET
2023-02-28 01:46:51.676 CET;1010123059004600;5,4;2023-02-28 01:46:56.684 CET
2023-02-28 01:46:59.526 CET;1010123059004609;5,2;2023-02-28 01:47:04.595 CET
2023-02-28 01:47:59.714 CET;1010123059004617;5,3;2023-02-28 01:48:04.785 CET
2023-02-28 01:48:09.144 CET;1010123059004625;5,4;2023-02-28 01:48:14.293 CET
2023-02-28 01:49:02.114 CET;1010123059004642;5,5;2023-02-28 01:49:07.171 CET
2023-02-28 01:49:10.733 CET;1010123059004651;5,2;2023-02-28 01:49:15.802 CET
2023-02-28 01:49:18.622 CET;1010123059004659;5,3;2023-02-28 01:49:23.723 CET
2023-02-28 01:49:26.622 CET;1010123059004801;5,2;2023-02-28 01:49:31.733 CET
2023-02-28 01:49:42.923 CET;1010123059004857;5,4;2023-02-28 01:49:48.062 CET
2023-02-28 01:49:51.023 CET;1010123059004905;5,1;2023-02-28 01:49:56.122 CET
2023-02-28 01:49:59.062 CET;1010123059004914;5;2023-02-28 01:50:04.121 CET
2023-02-28 01:50:06.982 CET;1010123059004921;5,2;2023-02-28 01:50:12.052 CET
2023-02-28 01:50:15.861 CET;1010123059004930;5,4;2023-02-28 01:50:20.931 CET
2023-02-28 01:50:32.141 CET;1010123059004946;5,2;2023-02-28 01:50:37.171 CET
2023-02-28 01:50:40.121 CET;1010123059004954;5,4;2023-02-28 01:50:45.171 CET
2023-02-28 01:50:56.292 CET;1010123059005010;5,3;2023-02-28 01:51:01.411 CET
2023-02-28 01:51:04.742 CET;1010123059005018;5;2023-02-28 01:51:09.740 CET
2023-02-28 01:51:13.151 CET;1010123059005026;5,2;2023-02-28 01:51:18.220 CET
2023-02-28 01:51:21.571 CET;1010123059005034;5,1;2023-02-28 01:51:26.690 CET
2023-02-28 01:51:37.819 CET;1010123059005050;5,2;2023-02-28 01:51:42.849 CET
2023-02-28 01:51:46.619 CET;1010123059005058;5;2023-02-28 01:51:51.650 CET
2023-02-28 01:51:55.180 CET;1010123059005106;5,3;2023-02-28 01:52:00.209 CET
2023-02-28 01:53:12.428 CET;1010123059005114;5,6;2023-02-28 01:53:17.469 CET
2023-02-28 01:53:21.059 CET;1010123059005122;5,5;2023-02-28 01:53:26.138 CET
2023-02-28 01:53:29.819 CET;1010123059005130;5,7;2023-02-28 01:53:34.938 CET
2023-02-28 01:53:37.977 CET;1010123059005138;5,6;2023-02-28 01:53:43.098 CET
2023-02-28 01:53:54.207 CET;1010123059005154;5,2;2023-02-28 01:53:59.256 CET
2023-02-28 01:54:02.288 CET;1010123059005316;5,3;2023-02-28 01:54:07.415 CET
2023-02-28 01:54:10.407 CET;1010123059005324;5,2;2023-02-28 01:54:15.496 CET
2023-02-28 01:54:18.437 CET;1010123059005332;5,4;2023-02-28 01:54:23.496 CET
2023-02-28 01:54:26.647 CET;1010123059005340;5,2;2023-02-28 01:54:31.726 CET
2023-02-28 01:54:34.736 CET;1010123059005348;5,4;2023-02-28 01:54:39.816 CET
2023-02-28 01:54:42.786 CET;1010123059005356;5,2;2023-02-28 01:54:47.826 CET
2023-02-28 01:54:50.967 CET;1010123059005404;5,4;2023-02-28 01:54:55.967 CET
2023-02-28 01:54:58.927 CET;1010123059005412;5,1;2023-02-28 01:55:04.056 CET
2023-02-28 01:55:06.915 CET;1010123059005421;5,4;2023-02-28 01:55:11.964 CET
2023-02-28 01:55:15.196 CET;1010123059005429;5,2;2023-02-28 01:55:20.206 CET
2023-02-28 01:55:23.796 CET;1010123059005437;5,5;2023-02-28 01:55:28.855 CET
2023-02-28 01:55:32.155 CET;1010123059005445;5,2;2023-02-28 01:55:37.265 CET
2023-02-28 01:55:40.345 CET;1010123059005453;5,3;2023-02-28 01:55:45.404 CET
2023-02-28 01:55:48.746 CET;1010123059005501;5,1;2023-02-28 01:55:53.815 CET
2023-02-28 01:55:57.315 CET;1010123059005509;5,2;2023-02-28 01:56:02.454 CET
2023-02-28 01:56:22.404 CET;1010123059005533;5,3;2023-02-28 01:56:27.414 CET
2023-02-28 01:56:31.015 CET;1010123059005541;5,4;2023-02-28 01:56:36.065 CET
2023-02-28 01:56:39.375 CET;1010123059005549;5,3;2023-02-28 01:56:44.453 CET
2023-02-28 01:56:47.825 CET;1010123059005557;5,4;2023-02-28 01:56:52.934 CET
2023-02-28 01:56:55.694 CET;1010123059005605;5,1;2023-02-28 01:57:00.773 CET
2023-02-28 01:57:04.565 CET;1010123059005613;5,4;2023-02-28 01:57:09.663 CET
2023-02-28 01:57:21.313 CET;1010123059005630;5,1;2023-02-28 01:57:26.372 CET
2023-02-28 01:57:29.773 CET;1010123059005638;5,2;2023-02-28 01:57:34.852 CET
2023-02-28 01:57:54.953 CET;1010123059005704;5,4;2023-02-28 01:58:00.062 CET
2023-02-28 01:58:02.832 CET;1010123059005712;5,2;2023-02-28 01:58:07.903 CET
2023-02-28 01:58:28.332 CET;1010123059005737;4,9;2023-02-28 01:58:33.332 CET
2023-02-28 01:58:36.911 CET;1010123059005746;5,3;2023-02-28 01:58:42.051 CET
2023-02-28 01:58:45.322 CET;1010123059005754;5,4;2023-02-28 01:58:50.440 CET
2023-02-28 01:59:02.171 CET;1010123059005811;5,5;2023-02-28 01:59:07.260 CET
2023-02-28 01:59:18.971 CET;1010123059005827;5,4;2023-02-28 01:59:24.052 CET
2023-02-28 01:59:35.252 CET;1010123059005844;5,2;2023-02-28 01:59:40.381 CET
2023-02-28 01:59:44.161 CET;1010123059005853;5,6;2023-02-28 01:59:49.270 CET
2023-02-28 01:59:52.490 CET;1010123059005901;5,2;2023-02-28 01:59:57.500 CET
2023-02-28 02:00:00.871 CET;1010123059005910;5;2023-02-28 02:00:05.911 CET
2023-02-28 02:00:09.401 CET;1010123059005918;5,4;2023-02-28 02:00:14.470 CET
2023-02-28 02:00:26.220 CET;1010123059005935;5,2;2023-02-28 02:00:31.260 CET
2023-02-28 02:00:34.490 CET;1010123059005943;5,4;2023-02-28 02:00:39.569 CET
2023-02-28 02:00:42.819 CET;1010123059005952;5,3;2023-02-28 02:00:47.898 CET
2023-02-28 02:00:51.009 CET;1010123059010000;5,2;2023-02-28 02:00:56.138 CET
2023-02-28 02:00:59.819 CET;1010123059010009;5,3;2023-02-28 02:01:04.858 CET
2023-02-28 02:01:16.618 CET;1010123059010025;5,4;2023-02-28 02:01:21.657 CET
2023-02-28 02:01:25.019 CET;1010123059010034;5,1;2023-02-28 02:01:30.059 CET
2023-02-28 02:01:33.309 CET;1010123059010042;5,5;2023-02-28 02:01:38.378 CET
2023-02-28 02:01:41.569 CET;1010123059010051;5,1;2023-02-28 02:01:46.618 CET
2023-02-28 02:01:50.098 CET;1010123059010059;5,4;2023-02-28 02:01:55.259 CET
2023-02-28 02:01:58.128 CET;1010123059010107;5,2;2023-02-28 02:02:03.177 CET
2023-02-28 02:02:06.707 CET;1010123059010115;5,3;2023-02-28 02:02:11.747 CET
2023-02-28 02:02:15.358 CET;1010123059010124;5,2;2023-02-28 02:02:20.447 CET
2023-02-28 02:02:23.207 CET;1010123059010132;5;2023-02-28 02:02:28.298 CET
2023-02-28 02:02:31.937 CET;1010123059010141;5,2;2023-02-28 02:02:37.038 CET
2023-02-28 02:02:48.727 CET;1010123059010158;5,3;2023-02-28 02:02:53.828 CET
2023-02-28 02:02:57.167 CET;1010123059010206;5,1;2023-02-28 02:03:02.236 CET
2023-02-28 02:03:14.046 CET;1010123059010223;5,2;2023-02-28 02:03:19.105 CET
2023-02-28 02:04:26.395 CET;1010123059010231;5,6;2023-02-28 02:04:31.515 CET
2023-02-28 02:04:35.065 CET;1010123059010240;5,1;2023-02-28 02:04:40.144 CET
2023-02-28 02:04:43.214 CET;1010123059010248;5,3;2023-02-28 02:04:48.293 CET
2023-02-28 02:04:51.305 CET;1010123059010256;5;2023-02-28 02:04:56.384 CET
2023-02-28 02:04:59.355 CET;1010123059010305;5,4;2023-02-28 02:05:04.453 CET
2023-02-28 02:05:07.525 CET;1010123059010313;5,2;2023-02-28 02:05:12.625 CET
2023-02-28 02:05:15.664 CET;1010123059010430;5,3;2023-02-28 02:05:20.775 CET
2023-02-28 02:05:23.835 CET;1010123059010438;5,2;2023-02-28 02:05:28.924 CET
2023-02-28 02:05:56.874 CET;1010123059010510;5,6;2023-02-28 02:06:01.913 CET
2023-02-28 02:06:04.894 CET;1010123059010519;5,3;2023-02-28 02:06:09.983 CET
2023-02-28 02:06:51.673 CET;1010123059010527;5,4;2023-02-28 02:06:56.782 CET
2023-02-28 02:07:00.233 CET;1010123059010535;5,2;2023-02-28 02:07:05.272 CET
2023-02-28 02:07:08.022 CET;1010123059010543;5,4;2023-02-28 02:07:13.022 CET
2023-02-28 02:07:16.032 CET;1010123059010551;5,1;2023-02-28 02:07:21.092 CET
2023-02-28 02:07:24.161 CET;1010123059010559;5,2;2023-02-28 02:07:29.171 CET
2023-02-28 02:07:48.582 CET;1010123059010623;5,3;2023-02-28 02:07:53.651 CET
2023-02-28 02:07:56.601 CET;1010123059010710;5,5;2023-02-28 02:08:01.742 CET
2023-02-28 02:08:04.631 CET;1010123059010718;5,4;2023-02-28 02:08:09.661 CET
2023-02-28 02:08:12.680 CET;1010123059010726;5,2;2023-02-28 02:08:17.730 CET
2023-02-28 02:08:20.740 CET;1010123059010734;5,3;2023-02-28 02:08:25.821 CET
2023-02-28 02:08:29.230 CET;1010123059010742;5,1;2023-02-28 02:08:34.309 CET
2023-02-28 02:08:37.260 CET;1010123059010751;5,4;2023-02-28 02:08:42.381 CET
2023-02-28 02:08:45.790 CET;1010123059010759;5,1;2023-02-28 02:08:50.780 CET
2023-02-28 02:08:54.270 CET;1010123059010806;5;2023-02-28 02:08:59.341 CET
2023-02-28 02:09:02.730 CET;1010123059010815;5,2;2023-02-28 02:09:07.730 CET
2023-02-28 02:09:11.109 CET;1010123059010823;5,1;2023-02-28 02:09:16.148 CET
2023-02-28 02:09:19.539 CET;1010123059010831;5,2;2023-02-28 02:09:24.549 CET
2023-02-28 02:09:27.799 CET;1010123059010839;5;2023-02-28 02:09:32.858 CET
2023-02-28 02:09:36.229 CET;1010123059010847;5,4;2023-02-28 02:09:41.257 CET
2023-02-28 02:09:44.729 CET;1010123059010855;5,2;2023-02-28 02:09:49.739 CET
2023-02-28 02:09:53.219 CET;1010123059010903;5,4;2023-02-28 02:09:58.219 CET
2023-02-28 02:10:01.088 CET;1010123059010911;5,3;2023-02-28 02:10:06.138 CET
2023-02-28 02:10:10.049 CET;1010123059010919;5,4;2023-02-28 02:10:15.108 CET
2023-02-28 02:10:18.239 CET;1010123059010927;5,2;2023-02-28 02:10:23.267 CET
2023-02-28 02:10:26.678 CET;1010123059010936;5,5;2023-02-28 02:10:31.828 CET
2023-02-28 02:10:35.059 CET;1010123059010944;5,3;2023-02-28 02:10:40.148 CET
2023-02-28 02:10:43.457 CET;1010123059010952;5,2;2023-02-28 02:10:48.538 CET
2023-02-28 02:10:51.967 CET;1010123059011001;5,4;2023-02-28 02:10:57.098 CET
2023-02-28 02:10:59.878 CET;1010123059011009;5,3;2023-02-28 02:11:04.937 CET
2023-02-28 02:11:08.667 CET;1010123059011017;5,1;2023-02-28 02:11:13.657 CET
2023-02-28 02:11:17.167 CET;1010123059011026;5,2;2023-02-28 02:11:22.296 CET
2023-02-28 02:11:42.096 CET;1010123059011051;5,3;2023-02-28 02:11:47.186 CET
2023-02-28 02:11:50.637 CET;1010123059011100;5,2;2023-02-28 02:11:55.746 CET
2023-02-28 02:11:59.187 CET;1010123059011108;5,3;2023-02-28 02:12:04.236 CET
2023-02-28 02:12:15.976 CET;1010123059011125;5,2;2023-02-28 02:12:21.036 CET
2023-02-28 02:12:24.076 CET;1010123059011133;5,3;2023-02-28 02:12:29.187 CET
2023-02-28 02:12:32.806 CET;1010123059011142;5,2;2023-02-28 02:12:37.904 CET
2023-02-28 02:12:41.165 CET;1010123059011150;5,3;2023-02-28 02:12:46.226 CET
2023-02-28 02:12:49.625 CET;1010123059011158;5,1;2023-02-28 02:12:54.625 CET
2023-02-28 02:12:58.016 CET;1010123059011207;5,4;2023-02-28 02:13:03.105 CET
2023-02-28 02:13:23.285 CET;1010123059011232;5,2;2023-02-28 02:13:28.303 CET
2023-02-28 02:13:31.775 CET;1010123059011240;5,4;2023-02-28 02:13:36.783 CET
2023-02-28 02:13:40.144 CET;1010123059011249;5,2;2023-02-28 02:13:45.184 CET
2023-02-28 02:13:48.595 CET;1010123059011257;5,3;2023-02-28 02:13:53.664 CET
2023-02-28 02:13:56.625 CET;1010123059011306;5,2;2023-02-28 02:14:01.753 CET
2023-02-28 02:14:05.414 CET;1010123059011314;5,5;2023-02-28 02:14:10.543 CET
2023-02-28 02:14:13.894 CET;1010123059011323;5,3;2023-02-28 02:14:18.944 CET
2023-02-28 02:14:22.503 CET;1010123059011331;5,4;2023-02-28 02:14:27.572 CET
2023-02-28 02:14:30.874 CET;1010123059011339;5,3;2023-02-28 02:14:35.904 CET
2023-02-28 02:14:38.944 CET;1010123059011348;5,4;2023-02-28 02:14:43.983 CET
2023-02-28 02:14:47.644 CET;1010123059011356;5,3;2023-02-28 02:14:52.723 CET
2023-02-28 02:14:56.144 CET;1010123059011405;5,2;2023-02-28 02:15:01.273 CET
2023-02-28 02:15:04.453 CET;1010123059011413;5,1;2023-02-28 02:15:09.582 CET
2023-02-28 02:15:13.042 CET;1010123059011421;5,2;2023-02-28 02:15:18.072 CET
2023-02-28 02:15:21.362 CET;1010123059011430;5,4;2023-02-28 02:15:26.391 CET
2023-02-28 02:15:29.743 CET;1010123059011438;5;2023-02-28 02:15:34.782 CET
2023-02-28 02:15:38.193 CET;1010123059011447;5,3;2023-02-28 02:15:43.193 CET
2023-02-28 02:15:46.473 CET;1010123059011455;5,4;2023-02-28 02:15:51.592 CET
2023-02-28 02:15:54.503 CET;1010123059011503;5,2;2023-02-28 02:15:59.582 CET
2023-02-28 02:16:20.191 CET;1010123059011529;5,4;2023-02-28 02:16:25.191 CET
2023-02-28 02:16:28.161 CET;1010123059011537;5,1;2023-02-28 02:16:33.190 CET
2023-02-28 02:16:36.960 CET;1010123059011546;5,5;2023-02-28 02:16:41.990 CET
2023-02-28 02:16:45.131 CET;1010123059011554;5,4;2023-02-28 02:16:50.230 CET
2023-02-28 02:16:53.770 CET;1010123059011603;5,2;2023-02-28 02:16:58.789 CET
2023-02-28 02:17:02.101 CET;1010123059011611;5,4;2023-02-28 02:17:07.180 CET
2023-02-28 02:17:10.561 CET;1010123059011619;5,2;2023-02-28 02:17:15.661 CET
2023-02-28 02:17:18.950 CET;1010123059011628;5,1;2023-02-28 02:17:23.980 CET
2023-02-28 02:17:26.950 CET;1010123059011636;5,2;2023-02-28 02:17:31.980 CET
2023-02-28 02:17:44.121 CET;1010123059011653;5,4;2023-02-28 02:17:49.190 CET
2023-02-28 02:18:09.289 CET;1010123059011718;5,2;2023-02-28 02:18:14.390 CET
2023-02-28 02:18:26.319 CET;1010123059011735;5,1;2023-02-28 02:18:31.349 CET
2023-02-28 02:18:34.809 CET;1010123059011743;5,2;2023-02-28 02:18:39.910 CET
2023-02-28 02:18:43.099 CET;1010123059011752;5,3;2023-02-28 02:18:48.229 CET
2023-02-28 02:18:51.680 CET;1010123059011800;5,4;2023-02-28 02:18:56.789 CET
2023-02-28 02:18:59.730 CET;1010123059011809;5,1;2023-02-28 02:19:04.868 CET
2023-02-28 02:19:08.368 CET;1010123059011817;5,4;2023-02-28 02:19:13.438 CET
2023-02-28 02:19:25.269 CET;1010123059011834;5,2;2023-02-28 02:19:30.388 CET
2023-02-28 02:19:33.678 CET;1010123059011842;5,3;2023-02-28 02:19:38.709 CET
2023-02-28 02:19:58.938 CET;1010123059011908;5,1;2023-02-28 02:20:03.989 CET
2023-02-28 02:20:07.229 CET;1010123059011916;5,3;2023-02-28 02:20:12.309 CET
2023-02-28 02:20:15.658 CET;1010123059011924;5,4;2023-02-28 02:20:20.719 CET
2023-02-28 02:20:24.069 CET;1010123059011933;5,2;2023-02-28 02:20:29.108 CET
2023-02-28 02:20:40.868 CET;1010123059011950;5,4;2023-02-28 02:20:45.917 CET
2023-02-28 02:20:49.417 CET;1010123059011958;5,3;2023-02-28 02:20:54.546 CET
2023-02-28 02:20:57.447 CET;1010123059012006;5,2;2023-02-28 02:21:02.546 CET
2023-02-28 02:21:06.288 CET;1010123059012015;5,4;2023-02-28 02:21:11.427 CET
2023-02-28 02:21:14.207 CET;1010123059012024;5,2;2023-02-28 02:21:19.346 CET
2023-02-28 02:21:23.108 CET;1010123059012032;5,3;2023-02-28 02:21:28.236 CET
2023-02-28 02:21:31.538 CET;1010123059012040;5,4;2023-02-28 02:21:36.625 CET
2023-02-28 02:21:39.947 CET;1010123059012049;5,3;2023-02-28 02:21:45.026 CET
2023-02-28 02:21:48.437 CET;1010123059012057;5,4;2023-02-28 02:21:53.516 CET
2023-02-28 02:21:56.457 CET;1010123059012106;5,5;2023-02-28 02:22:01.595 CET
2023-02-28 02:22:05.127 CET;1010123059012114;5,4;2023-02-28 02:22:10.157 CET
2023-02-28 02:22:13.496 CET;1010123059012122;5,3;2023-02-28 02:22:18.637 CET
2023-02-28 02:22:21.806 CET;1010123059012131;5,4;2023-02-28 02:22:26.865 CET
2023-02-28 02:22:30.336 CET;1010123059012139;5,2;2023-02-28 02:22:35.437 CET
2023-02-28 02:22:46.986 CET;1010123059012156;5,1;2023-02-28 02:22:52.075 CET
2023-02-28 02:22:55.476 CET;1010123059012204;5,5;2023-02-28 02:23:00.555 CET
2023-02-28 02:23:03.875 CET;1010123059012213;5,3;2023-02-28 02:23:08.956 CET
2023-02-28 02:23:20.776 CET;1010123059012230;5,4;2023-02-28 02:23:25.825 CET
2023-02-28 02:23:29.026 CET;1010123059012238;5,2;2023-02-28 02:23:34.085 CET
2023-02-28 02:23:37.515 CET;1010123059012246;5,1;2023-02-28 02:23:42.553 CET
2023-02-28 02:23:54.565 CET;1010123059012303;5,2;2023-02-28 02:23:59.674 CET
2023-02-28 02:24:11.384 CET;1010123059012320;5,4;2023-02-28 02:24:16.474 CET
2023-02-28 02:24:19.505 CET;1010123059012328;5,3;2023-02-28 02:24:24.555 CET
2023-02-28 02:24:28.174 CET;1010123059012336;5,4;2023-02-28 02:24:33.275 CET
2023-02-28 02:24:36.644 CET;1010123059012345;5,3;2023-02-28 02:24:41.753 CET
2023-02-28 02:24:53.364 CET;1010123059012402;5,1;2023-02-28 02:24:58.463 CET
2023-02-28 02:25:01.874 CET;1010123059012411;5,2;2023-02-28 02:25:06.882 CET
2023-02-28 02:26:17.762 CET;1010123059012419;5,7;2023-02-28 02:26:22.780 CET
2023-02-28 02:26:26.361 CET;1010123059012427;5,1;2023-02-28 02:26:31.421 CET
2023-02-28 02:26:34.312 CET;1010123059012436;5;2023-02-28 02:26:39.341 CET
2023-02-28 02:26:42.401 CET;1010123059012444;5,4;2023-02-28 02:26:47.522 CET
2023-02-28 02:26:58.772 CET;1010123059012501;5,3;2023-02-28 02:27:03.921 CET
2023-02-28 02:27:07.480 CET;1010123059012621;5,4;2023-02-28 02:27:12.640 CET
2023-02-28 02:27:15.700 CET;1010123059012629;5,5;2023-02-28 02:27:20.720 CET
2023-02-28 02:27:23.770 CET;1010123059012637;5,4;2023-02-28 02:27:28.890 CET
2023-02-28 02:27:47.940 CET;1010123059012702;5,6;2023-02-28 02:27:52.960 CET
2023-02-28 02:28:04.121 CET;1010123059012718;5,1;2023-02-28 02:28:09.200 CET
2023-02-28 02:28:12.111 CET;1010123059012726;5,4;2023-02-28 02:28:17.190 CET
2023-02-28 02:28:20.171 CET;1010123059012734;5,5;2023-02-28 02:28:25.200 CET
2023-02-28 02:28:28.700 CET;1010123059012742;5,4;2023-02-28 02:28:33.759 CET
2023-02-28 02:28:36.641 CET;1010123059012750;5,2;2023-02-28 02:28:41.670 CET
2023-02-28 02:28:45.289 CET;1010123059012758;5,3;2023-02-28 02:28:50.319 CET
2023-02-28 02:28:53.710 CET;1010123059012806;5,1;2023-02-28 02:28:58.720 CET
2023-02-28 02:29:02.240 CET;1010123059012814;5,4;2023-02-28 02:29:07.358 CET
2023-02-28 02:29:10.680 CET;1010123059012822;5,1;2023-02-28 02:29:15.759 CET
2023-02-28 02:29:18.759 CET;1010123059012830;5,2;2023-02-28 02:29:23.920 CET
