time;TraceabilityCode;PressForceValueRR;time.value
2023-02-17 16:22:04.832 CET;1010223048152116;23,2;2023-02-17 16:22:09.661 CET
2023-02-17 16:22:13.852 CET;1010223048152125;23,4;2023-02-17 16:22:18.701 CET
2023-02-17 16:22:22.742 CET;1010223048152134;23,2;2023-02-17 16:22:27.581 CET
2023-02-17 16:22:31.762 CET;1010223048152143;23,7;2023-02-17 16:22:36.621 CET
2023-02-17 16:22:40.861 CET;1010223048152152;23,2;2023-02-17 16:22:45.661 CET
2023-02-17 16:22:49.812 CET;1010223048152201;22,9;2023-02-17 16:22:54.621 CET
2023-02-17 16:22:58.631 CET;1010223048152210;23,4;2023-02-17 16:23:03.492 CET
2023-02-17 16:23:07.802 CET;1010223048152219;22,9;2023-02-17 16:23:12.700 CET
2023-02-17 16:23:43.681 CET;1010223048152255;23,2;2023-02-17 16:23:48.540 CET
2023-02-17 16:23:52.641 CET;1010223048152304;22,6;2023-02-17 16:23:57.500 CET
2023-02-17 16:24:01.720 CET;1010223048152313;23,2;2023-02-17 16:24:06.529 CET
2023-02-17 16:24:10.760 CET;1010223048152322;22,9;2023-02-17 16:24:15.579 CET
2023-02-17 16:24:19.940 CET;1010223048152331;22,6;2023-02-17 16:24:24.780 CET
2023-02-17 16:24:28.750 CET;1010223048152340;23,4;2023-02-17 16:24:33.601 CET
2023-02-17 16:24:37.940 CET;1010223048152349;23,2;2023-02-17 16:24:42.780 CET
2023-02-17 16:24:47.010 CET;1010223048152358;22,9;2023-02-17 16:24:51.908 CET
2023-02-17 16:24:56.019 CET;1010223048152407;23,2;2023-02-17 16:25:00.868 CET
2023-02-17 16:25:04.960 CET;1010223048152416;23,4;2023-02-17 16:25:09.819 CET
2023-02-17 16:25:13.960 CET;1010223048152425;23,2;2023-02-17 16:25:18.779 CET
2023-02-17 16:25:23.109 CET;1010223048152434;22,9;2023-02-17 16:25:27.989 CET
2023-02-17 16:25:41.039 CET;1010223048152452;23,4;2023-02-17 16:25:45.819 CET
2023-02-17 16:25:50.009 CET;1010223048152501;23,2;2023-02-17 16:25:54.859 CET
2023-02-17 16:25:58.950 CET;1010223048152510;22,9;2023-02-17 16:26:03.819 CET
2023-02-17 16:26:25.948 CET;1010223048152537;22,6;2023-02-17 16:26:30.789 CET
2023-02-17 16:26:34.888 CET;1010223048152546;23,4;2023-02-17 16:26:39.667 CET
2023-02-17 16:26:43.888 CET;1010223048152555;22,9;2023-02-17 16:26:48.789 CET
2023-02-17 16:27:01.989 CET;1010223048152613;23,4;2023-02-17 16:27:06.778 CET
2023-02-17 16:27:10.888 CET;1010223048152622;22,6;2023-02-17 16:27:15.737 CET
2023-02-17 16:27:20.029 CET;1010223048152631;22,9;2023-02-17 16:27:24.937 CET
2023-02-17 16:27:28.979 CET;1010223048152640;23,2;2023-02-17 16:27:33.907 CET
2023-02-17 16:27:37.979 CET;1010223048152649;23,4;2023-02-17 16:27:42.858 CET
2023-02-17 16:27:47.069 CET;1010223048152658;23,2;2023-02-17 16:27:51.907 CET
2023-02-17 16:27:56.098 CET;1010223048152707;22,9;2023-02-17 16:28:00.947 CET
2023-02-17 16:28:13.808 CET;1010223048152725;23,4;2023-02-17 16:28:18.707 CET
2023-02-17 16:28:32.007 CET;1010223048152743;23,2;2023-02-17 16:28:36.868 CET
2023-02-17 16:28:59.076 CET;1010223048152811;22,9;2023-02-17 16:29:03.907 CET
2023-02-17 16:29:08.046 CET;1010223048152819;23,2;2023-02-17 16:29:12.867 CET
2023-02-17 16:29:34.877 CET;1010223048152846;22,9;2023-02-17 16:29:39.746 CET
2023-02-17 16:30:02.217 CET;1010223048152913;23,2;2023-02-17 16:30:07.105 CET
2023-02-17 16:30:11.266 CET;1010223048152923;23,4;2023-02-17 16:30:16.137 CET
2023-02-17 16:30:29.305 CET;1010223048152940;22,9;2023-02-17 16:30:34.144 CET
2023-02-17 16:30:38.216 CET;1010223048152949;23,4;2023-02-17 16:30:43.025 CET
2023-02-17 16:30:56.236 CET;1010223048153008;23,2;2023-02-17 16:31:01.105 CET
2023-02-17 16:31:05.135 CET;1010223048153017;22,9;2023-02-17 16:31:09.994 CET
2023-02-17 16:31:14.186 CET;1010223048153026;23,2;2023-02-17 16:31:19.035 CET
2023-02-17 16:31:31.964 CET;1010223048153044;22,9;2023-02-17 16:31:36.783 CET
2023-02-17 16:31:40.904 CET;1010223048153053;23,2;2023-02-17 16:31:45.755 CET
2023-02-17 16:31:50.055 CET;1010223048153102;22,9;2023-02-17 16:31:54.865 CET
2023-02-17 16:32:07.565 CET;1010223048153120;22,6;2023-02-17 16:32:12.384 CET
2023-02-17 16:32:16.555 CET;1010223048153129;21,6;2023-02-17 16:32:21.424 CET
2023-02-17 16:32:25.694 CET;1010223048153137;21,8;2023-02-17 16:32:30.545 CET
2023-02-17 16:32:34.914 CET;1010223048153146;22,9;2023-02-17 16:32:39.834 CET
2023-02-17 16:32:43.825 CET;1010223048153156;22,4;2023-02-17 16:32:48.704 CET
2023-02-17 16:33:10.993 CET;1010223048153223;23,2;2023-02-17 16:33:15.924 CET
2023-02-17 16:33:19.904 CET;1010223048153232;23,4;2023-02-17 16:33:24.713 CET
2023-02-17 16:33:28.854 CET;1010223048153241;22,6;2023-02-17 16:33:33.753 CET
2023-02-17 16:33:46.834 CET;1010223048153259;22,1;2023-02-17 16:33:51.683 CET
2023-02-17 16:33:55.743 CET;1010223048153308;22,4;2023-02-17 16:34:00.542 CET
2023-02-17 16:34:04.803 CET;1010223048153317;22,6;2023-02-17 16:34:09.684 CET
2023-02-17 16:34:13.604 CET;1010223048153326;21,3;2023-02-17 16:34:18.463 CET
2023-02-17 16:34:22.822 CET;1010223048153335;22,4;2023-02-17 16:34:27.673 CET
2023-02-17 16:34:49.872 CET;1010223048153402;22,1;2023-02-17 16:34:54.713 CET
2023-02-17 16:35:07.933 CET;1010223048153420;21,8;2023-02-17 16:35:12.861 CET
2023-02-17 16:35:16.923 CET;1010223048153429;22,4;2023-02-17 16:35:21.831 CET
2023-02-17 16:35:25.941 CET;1010223048153438;22,6;2023-02-17 16:35:30.871 CET
2023-02-17 16:35:43.901 CET;1010223048153456;22,1;2023-02-17 16:35:48.700 CET
2023-02-17 16:35:52.802 CET;1010223048153505;23,2;2023-02-17 16:35:57.581 CET
2023-02-17 16:36:01.792 CET;1010223048153514;22,6;2023-02-17 16:36:06.631 CET
2023-02-17 16:36:19.721 CET;1010223048153532;22,1;2023-02-17 16:36:24.542 CET
2023-02-17 16:36:28.542 CET;1010223048153541;21;2023-02-17 16:36:33.431 CET
2023-02-17 16:36:37.822 CET;1010223048153550;22,6;2023-02-17 16:36:42.721 CET
2023-02-17 16:36:46.812 CET;1010223048153559;23,2;2023-02-17 16:36:51.592 CET
2023-02-17 16:36:55.710 CET;1010223048153608;21;2023-02-17 16:37:00.540 CET
2023-02-17 16:37:04.821 CET;1010223048153617;22,6;2023-02-17 16:37:09.670 CET
2023-02-17 16:37:22.851 CET;1010223048153635;22,4;2023-02-17 16:37:27.680 CET
2023-02-17 16:37:40.690 CET;1010223048153653;20,8;2023-02-17 16:37:45.599 CET
2023-02-17 16:37:49.901 CET;1010223048153702;22,1;2023-02-17 16:37:54.720 CET
2023-02-17 16:37:58.950 CET;1010223048153711;22,4;2023-02-17 16:38:03.749 CET
2023-02-17 16:38:16.950 CET;1010223048153729;22,1;2023-02-17 16:38:21.838 CET
2023-02-17 16:38:25.859 CET;1010223048153738;22,4;2023-02-17 16:38:30.719 CET
2023-02-17 16:38:34.819 CET;1010223048153747;22,9;2023-02-17 16:38:39.668 CET
2023-02-17 16:38:43.750 CET;1010223048153756;21,3;2023-02-17 16:38:48.628 CET
2023-02-17 16:38:52.910 CET;1010223048153805;22,9;2023-02-17 16:38:57.749 CET
2023-02-17 16:39:01.900 CET;1010223048153814;22,6;2023-02-17 16:39:06.719 CET
2023-02-17 16:39:11.000 CET;1010223048153823;23,2;2023-02-17 16:39:15.918 CET
2023-02-17 16:39:20.000 CET;1010223048153832;22,6;2023-02-17 16:39:24.868 CET
2023-02-17 16:39:28.868 CET;1010223048153841;22,9;2023-02-17 16:39:33.678 CET
2023-02-17 16:39:38.178 CET;1010223048153850;22,6;2023-02-17 16:39:43.128 CET
2023-02-17 16:39:47.088 CET;1010223048153859;22,4;2023-02-17 16:39:51.987 CET
2023-02-17 16:40:14.118 CET;1010223048153927;23,2;2023-02-17 16:40:19.029 CET
2023-02-17 16:40:23.029 CET;1010223048153935;22,4;2023-02-17 16:40:27.917 CET
2023-02-17 16:40:32.088 CET;1010223048153944;22,6;2023-02-17 16:40:36.969 CET
2023-02-17 16:40:50.209 CET;1010223048154002;22,4;2023-02-17 16:40:55.038 CET
2023-02-17 16:40:59.098 CET;1010223048154011;21,8;2023-02-17 16:41:03.997 CET
2023-02-17 16:41:08.128 CET;1010223048154020;22,4;2023-02-17 16:41:12.957 CET
2023-02-17 16:41:17.007 CET;1010223048154029;22,6;2023-02-17 16:41:21.917 CET
2023-02-17 16:41:25.957 CET;1010223048154038;22,1;2023-02-17 16:41:30.796 CET
2023-02-17 16:41:34.987 CET;1010223048154047;22,4;2023-02-17 16:41:39.846 CET
2023-02-17 16:41:44.148 CET;1010223048154056;22,9;2023-02-17 16:41:49.038 CET
2023-02-17 16:45:06.303 CET;1010223048154105;22,1;2023-02-17 16:45:11.184 CET
2023-02-17 16:45:15.473 CET;1010223048154114;23,2;2023-02-17 16:45:20.303 CET
2023-02-17 16:45:57.233 CET;1010223048154123;21,8;2023-02-17 16:46:01.982 CET
2023-02-17 16:46:06.173 CET;1010223048154132;22,6;2023-02-17 16:46:11.003 CET
2023-02-17 16:46:15.163 CET;1010223048154455;22,4;2023-02-17 16:46:19.961 CET
2023-02-17 16:46:33.191 CET;1010223048154546;22,1;2023-02-17 16:46:38.040 CET
2023-02-17 16:46:42.391 CET;1010223048154554;22,9;2023-02-17 16:46:47.252 CET
2023-02-17 16:46:51.201 CET;1010223048154603;22,4;2023-02-17 16:46:56.030 CET
2023-02-17 16:47:00.201 CET;1010223048154612;22,1;2023-02-17 16:47:05.082 CET
2023-02-17 16:47:09.302 CET;1010223048154621;21,8;2023-02-17 16:47:14.141 CET
2023-02-17 16:47:27.490 CET;1010223048154639;21,3;2023-02-17 16:47:32.390 CET
2023-02-17 16:47:36.730 CET;1010223048154648;23,2;2023-02-17 16:47:41.599 CET
2023-02-17 16:47:46.071 CET;1010223048154658;22,4;2023-02-17 16:47:50.880 CET
2023-02-17 16:47:55.101 CET;1010223048154707;23,2;2023-02-17 16:47:59.980 CET
2023-02-17 16:48:57.579 CET;1010223048154716;22,1;2023-02-17 16:49:02.490 CET
2023-02-17 16:49:06.680 CET;1010223048154725;22,4;2023-02-17 16:49:11.519 CET
2023-02-17 16:49:15.630 CET;1010223048154734;22,9;2023-02-17 16:49:20.480 CET
2023-02-17 16:49:24.710 CET;1010223048154744;22,4;2023-02-17 16:49:29.519 CET
2023-02-17 16:49:42.730 CET;1010223048154855;22,6;2023-02-17 16:49:47.598 CET
2023-02-17 16:49:51.680 CET;1010223048154904;22,9;2023-02-17 16:49:56.558 CET
2023-02-17 16:50:00.737 CET;1010223048154913;22,6;2023-02-17 16:50:05.608 CET
2023-02-17 16:50:09.719 CET;1010223048154922;22,9;2023-02-17 16:50:14.558 CET
2023-02-17 16:50:18.729 CET;1010223048154931;22,6;2023-02-17 16:50:23.598 CET
2023-02-17 16:50:36.668 CET;1010223048154949;22,1;2023-02-17 16:50:41.608 CET
2023-02-17 16:50:45.668 CET;1010223048154958;22,6;2023-02-17 16:50:50.487 CET
2023-02-17 16:50:54.779 CET;1010223048155007;22,4;2023-02-17 16:50:59.598 CET
2023-02-17 16:51:12.908 CET;1010223048155025;21,8;2023-02-17 16:51:17.848 CET
2023-02-17 16:51:21.908 CET;1010223048155034;22,9;2023-02-17 16:51:26.806 CET
2023-02-17 16:51:30.798 CET;1010223048155043;23,2;2023-02-17 16:51:35.677 CET
2023-02-17 16:51:39.917 CET;1010223048155052;22,4;2023-02-17 16:51:44.726 CET
2023-02-17 16:51:48.838 CET;1010223048155101;22,6;2023-02-17 16:51:53.687 CET
2023-02-17 16:51:57.888 CET;1010223048155110;22,1;2023-02-17 16:52:02.726 CET
2023-02-17 16:52:06.778 CET;1010223048155119;22,6;2023-02-17 16:52:11.596 CET
2023-02-17 16:52:24.717 CET;1010223048155137;22,9;2023-02-17 16:52:29.605 CET
2023-02-17 16:52:33.627 CET;1010223048155146;21,8;2023-02-17 16:52:38.486 CET
2023-02-17 16:52:42.887 CET;1010223048155155;22,9;2023-02-17 16:52:47.687 CET
2023-02-17 16:52:51.596 CET;1010223048155204;22,6;2023-02-17 16:52:56.476 CET
2023-02-17 16:53:00.667 CET;1010223048155213;22,4;2023-02-17 16:53:05.596 CET
2023-02-17 16:53:09.776 CET;1010223048155222;22,1;2023-02-17 16:53:14.635 CET
2023-02-17 16:53:18.806 CET;1010223048155231;22,9;2023-02-17 16:53:23.605 CET
2023-02-17 16:53:27.766 CET;1010223048155240;22,4;2023-02-17 16:53:32.565 CET
2023-02-17 16:53:45.766 CET;1010223048155258;22,6;2023-02-17 16:53:50.637 CET
2023-02-17 16:53:54.775 CET;1010223048155307;22,4;2023-02-17 16:53:59.595 CET
2023-02-17 16:54:03.795 CET;1010223048155316;22,1;2023-02-17 16:54:08.644 CET
2023-02-17 16:54:12.875 CET;1010223048155325;22,4;2023-02-17 16:54:17.684 CET
2023-02-17 16:54:30.915 CET;1010223048155343;22,9;2023-02-17 16:54:35.765 CET
2023-02-17 16:54:39.915 CET;1010223048155352;22,1;2023-02-17 16:54:44.734 CET
2023-02-17 16:54:48.956 CET;1010223048155401;22,6;2023-02-17 16:54:53.765 CET
2023-02-17 16:55:16.055 CET;1010223048155428;22,9;2023-02-17 16:55:20.895 CET
2023-02-17 16:55:25.055 CET;1010223048155437;22,4;2023-02-17 16:55:29.845 CET
2023-02-17 16:55:34.025 CET;1010223048155446;22,6;2023-02-17 16:55:38.884 CET
2023-02-17 16:55:52.075 CET;1010223048155504;22,1;2023-02-17 16:55:56.884 CET
2023-02-17 16:56:00.875 CET;1010223048155513;22,4;2023-02-17 16:56:05.763 CET
2023-02-17 16:56:18.974 CET;1010223048155531;22,6;2023-02-17 16:56:23.842 CET
2023-02-17 16:56:28.023 CET;1010223048155540;21,8;2023-02-17 16:56:32.884 CET
2023-02-17 16:56:37.063 CET;1010223048155549;22,4;2023-02-17 16:56:41.852 CET
2023-02-17 16:56:46.084 CET;1010223048155558;22,1;2023-02-17 16:56:50.884 CET
2023-02-17 16:57:04.003 CET;1010223048155616;22,4;2023-02-17 16:57:08.894 CET
2023-02-17 16:57:12.894 CET;1010223048155625;21,6;2023-02-17 16:57:17.763 CET
2023-02-17 16:57:22.013 CET;1010223048155634;21;2023-02-17 16:57:26.802 CET
2023-02-17 16:57:31.124 CET;1010223048155643;22,6;2023-02-17 16:57:36.013 CET
2023-02-17 16:57:40.104 CET;1010223048155652;23,2;2023-02-17 16:57:44.973 CET
2023-02-17 16:57:49.094 CET;1010223048155701;22,1;2023-02-17 16:57:54.013 CET
2023-02-17 16:57:58.092 CET;1010223048155710;23,7;2023-02-17 16:58:02.973 CET
2023-02-17 17:01:54.480 CET;1010223048155719;22,9;2023-02-17 17:01:59.400 CET
2023-02-17 17:03:49.368 CET;1010223048155728;21,8;2023-02-17 17:03:55.986 CET
2023-02-17 17:04:03.197 CET;1010223048155737;22,4;2023-02-17 17:04:07.976 CET
2023-02-17 17:04:12.278 CET;1010223048155746;23,2;2023-02-17 17:04:17.026 CET
2023-02-17 17:25:30.092 CET;1010223048155755;21,3;2023-02-17 17:25:34.963 CET
2023-02-17 17:25:39.023 CET;1010223048160155;21,6;2023-02-17 17:25:43.913 CET
2023-02-17 17:25:56.923 CET;1010223048160356;21,8;2023-02-17 17:26:01.782 CET
2023-02-17 17:26:15.122 CET;1010223048162527;22,1;2023-02-17 17:26:19.931 CET
2023-02-17 17:26:24.052 CET;1010223048162536;21,6;2023-02-17 17:26:28.971 CET
2023-02-17 17:26:33.032 CET;1010223048162545;22,1;2023-02-17 17:26:37.842 CET
2023-02-17 17:26:42.092 CET;1010223048162554;22,4;2023-02-17 17:26:46.982 CET
2023-02-17 17:26:59.891 CET;1010223048162612;22,6;2023-02-17 17:27:04.831 CET
2023-02-17 17:27:08.891 CET;1010223048162621;22,1;2023-02-17 17:27:13.772 CET
2023-02-17 17:27:17.822 CET;1010223048162630;22,6;2023-02-17 17:27:22.740 CET
2023-02-17 17:27:26.901 CET;1010223048162639;22,4;2023-02-17 17:27:31.769 CET
2023-02-17 17:27:44.831 CET;1010223048162657;22,9;2023-02-17 17:27:49.700 CET
2023-02-17 17:27:54.061 CET;1010223048162706;22,6;2023-02-17 17:27:58.900 CET
2023-02-17 17:28:03.040 CET;1010223048162715;22,4;2023-02-17 17:28:07.859 CET
2023-02-17 17:28:11.980 CET;1010223048162724;22,6;2023-02-17 17:28:16.809 CET
2023-02-17 17:28:21.061 CET;1010223048162733;22,1;2023-02-17 17:28:25.858 CET
2023-02-17 17:28:30.049 CET;1010223048162742;22,6;2023-02-17 17:28:34.898 CET
2023-02-17 17:28:39.029 CET;1010223048162751;21;2023-02-17 17:28:43.858 CET
2023-02-17 17:28:48.180 CET;1010223048162800;22,4;2023-02-17 17:28:52.980 CET
2023-02-17 17:29:06.039 CET;1010223048162818;22,1;2023-02-17 17:29:10.898 CET
2023-02-17 17:29:15.148 CET;1010223048162827;22,6;2023-02-17 17:29:19.937 CET
2023-02-17 17:29:23.959 CET;1010223048162836;22,4;2023-02-17 17:29:28.737 CET
2023-02-17 17:29:32.948 CET;1010223048162845;22,9;2023-02-17 17:29:37.778 CET
2023-02-17 17:30:09.088 CET;1010223048162921;22,4;2023-02-17 17:30:13.947 CET
2023-02-17 17:30:17.997 CET;1010223048162930;22,6;2023-02-17 17:30:22.818 CET
2023-02-17 17:30:35.937 CET;1010223048162948;22,9;2023-02-17 17:30:40.746 CET
2023-02-17 17:30:44.947 CET;1010223048162957;22,4;2023-02-17 17:30:49.788 CET
2023-02-17 17:30:53.857 CET;1010223048163006;23,4;2023-02-17 17:30:58.657 CET
2023-02-17 17:32:02.865 CET;1010223048163126;24,2;2023-02-17 17:32:07.785 CET
2023-02-17 17:32:12.526 CET;1010123048163134;22,9;2023-02-17 17:32:17.385 CET
2023-02-17 17:32:30.535 CET;1010123048163150;22,1;2023-02-17 17:32:35.384 CET
2023-02-17 17:32:39.615 CET;1010123048163158;22,4;2023-02-17 17:32:44.414 CET
2023-02-17 17:33:06.625 CET;1010123048163221;22,6;2023-02-17 17:33:11.464 CET
2023-02-17 17:33:24.573 CET;1010123048163237;22,1;2023-02-17 17:33:29.384 CET
2023-02-17 17:33:33.404 CET;1010123048163246;21,6;2023-02-17 17:33:38.184 CET
2023-02-17 17:33:42.503 CET;1010123048163255;22,6;2023-02-17 17:33:47.312 CET
2023-02-17 17:33:51.493 CET;1010123048163304;23,4;2023-02-17 17:33:56.332 CET
2023-02-17 17:34:00.394 CET;1010123048163313;22,9;2023-02-17 17:34:05.292 CET
2023-02-17 17:34:09.354 CET;1010123048163322;22,4;2023-02-17 17:34:14.263 CET
2023-02-17 17:34:18.563 CET;1010123048163331;23,2;2023-02-17 17:34:23.394 CET
2023-02-17 17:34:27.552 CET;1010123048163340;22,9;2023-02-17 17:34:32.421 CET
2023-02-17 17:34:45.602 CET;1010123048163357;23,2;2023-02-17 17:34:50.513 CET
2023-02-17 17:34:54.562 CET;1010123048163406;21,8;2023-02-17 17:34:59.453 CET
2023-02-17 17:35:03.552 CET;1010123048163415;22,4;2023-02-17 17:35:08.342 CET
2023-02-17 17:35:30.413 CET;1010123048163443;22,6;2023-02-17 17:35:35.302 CET
2023-02-17 17:35:39.382 CET;1010123048163451;22,1;2023-02-17 17:35:44.262 CET
2023-02-17 17:35:48.592 CET;1010123048163500;22,6;2023-02-17 17:35:53.473 CET
2023-02-17 17:36:06.492 CET;1010123048163518;22,4;2023-02-17 17:36:11.311 CET
2023-02-17 17:36:15.282 CET;1010123048163528;21,6;2023-02-17 17:36:20.101 CET
2023-02-17 17:36:24.401 CET;1010123048163536;22,9;2023-02-17 17:36:29.230 CET
2023-02-17 17:36:33.342 CET;1010123048163546;22,4;2023-02-17 17:36:38.190 CET
2023-02-17 17:36:42.232 CET;1010123048163554;21,8;2023-02-17 17:36:47.061 CET
2023-02-17 17:36:51.282 CET;1010123048163603;22,4;2023-02-17 17:36:56.111 CET
2023-02-17 17:37:18.461 CET;1010123048163630;23,2;2023-02-17 17:37:23.311 CET
2023-02-17 17:37:27.440 CET;1010123048163639;22,9;2023-02-17 17:37:32.351 CET
2023-02-17 17:37:36.561 CET;1010123048163648;23,2;2023-02-17 17:37:41.470 CET
2023-02-17 17:37:45.641 CET;1010123048163657;22,1;2023-02-17 17:37:50.519 CET
2023-02-17 17:37:54.571 CET;1010123048163706;22,6;2023-02-17 17:37:59.390 CET
2023-02-17 17:38:03.581 CET;1010123048163715;22,4;2023-02-17 17:38:08.430 CET
2023-02-17 17:38:30.539 CET;1010123048163743;22,9;2023-02-17 17:38:35.388 CET
2023-02-17 17:38:39.299 CET;1010123048163752;22,4;2023-02-17 17:38:44.108 CET
2023-02-17 17:38:48.309 CET;1010123048163801;22,9;2023-02-17 17:38:53.239 CET
2023-02-17 17:39:06.240 CET;1010123048163819;23,2;2023-02-17 17:39:11.148 CET
2023-02-17 17:39:15.240 CET;1010123048163828;22,6;2023-02-17 17:39:20.109 CET
2023-02-17 17:39:24.359 CET;1010123048163837;22,9;2023-02-17 17:39:29.160 CET
2023-02-17 17:39:33.390 CET;1010123048163846;22,6;2023-02-17 17:39:38.188 CET
2023-02-17 17:39:51.269 CET;1010123048163903;22,9;2023-02-17 17:39:56.197 CET
2023-02-17 17:40:00.198 CET;1010123048163912;23,2;2023-02-17 17:40:05.068 CET
2023-02-17 17:40:09.209 CET;1010123048163921;22,1;2023-02-17 17:40:14.038 CET
2023-02-17 17:40:18.249 CET;1010123048163930;23,2;2023-02-17 17:40:23.158 CET
2023-02-17 17:40:27.148 CET;1010123048163939;22,4;2023-02-17 17:40:32.028 CET
2023-02-17 17:40:36.049 CET;1010123048163948;21,3;2023-02-17 17:40:40.908 CET
2023-02-17 17:40:45.198 CET;1010123048163957;22,4;2023-02-17 17:40:50.038 CET
2023-02-17 17:40:54.298 CET;1010123048164006;22,6;2023-02-17 17:40:59.078 CET
2023-02-17 17:41:03.257 CET;1010123048164015;22,9;2023-02-17 17:41:08.187 CET
2023-02-17 17:41:12.447 CET;1010123048164024;22,6;2023-02-17 17:41:17.226 CET
2023-02-17 17:41:30.388 CET;1010123048164042;22,4;2023-02-17 17:41:35.306 CET
2023-02-17 17:41:39.467 CET;1010123048164051;23,2;2023-02-17 17:41:44.346 CET
2023-02-17 17:41:48.257 CET;1010123048164100;21,8;2023-02-17 17:41:53.068 CET
2023-02-17 17:41:57.348 CET;1010123048164110;22,6;2023-02-17 17:42:02.197 CET
2023-02-17 17:42:06.267 CET;1010123048164118;22,9;2023-02-17 17:42:11.076 CET
2023-02-17 17:42:15.237 CET;1010123048164127;22,4;2023-02-17 17:42:20.127 CET
2023-02-17 17:42:42.246 CET;1010123048164154;23,2;2023-02-17 17:42:47.076 CET
2023-02-17 17:42:51.367 CET;1010123048164203;22,9;2023-02-17 17:42:56.266 CET
2023-02-17 17:43:00.407 CET;1010123048164213;22,6;2023-02-17 17:43:05.236 CET
2023-02-17 17:43:18.407 CET;1010123048164231;21,8;2023-02-17 17:43:23.236 CET
2023-02-17 17:43:27.566 CET;1010123048164239;22,6;2023-02-17 17:43:32.367 CET
2023-02-17 17:43:36.437 CET;1010123048164248;22,4;2023-02-17 17:43:41.246 CET
2023-02-17 17:43:45.346 CET;1010123048164257;22,1;2023-02-17 17:43:50.276 CET
2023-02-17 17:43:54.325 CET;1010123048164306;22,6;2023-02-17 17:43:59.154 CET
2023-02-17 17:44:12.355 CET;1010123048164324;22,4;2023-02-17 17:44:17.234 CET
2023-02-17 17:44:30.184 CET;1010123048164342;22,6;2023-02-17 17:44:35.063 CET
2023-02-17 17:44:39.315 CET;1010123048164351;22,9;2023-02-17 17:44:44.114 CET
2023-02-17 17:44:48.365 CET;1010123048164400;23,4;2023-02-17 17:44:53.164 CET
2023-02-17 17:44:57.345 CET;1010123048164409;22,4;2023-02-17 17:45:02.283 CET
2023-02-17 17:45:15.525 CET;1010123048164427;22,6;2023-02-17 17:45:20.444 CET
2023-02-17 17:45:33.553 CET;1010123048164445;22,9;2023-02-17 17:45:38.352 CET
2023-02-17 17:45:42.604 CET;1010123048164454;22,6;2023-02-17 17:45:47.403 CET
2023-02-17 17:46:09.674 CET;1010123048164521;21,6;2023-02-17 17:46:14.513 CET
2023-02-17 17:46:18.604 CET;1010123048164531;21,8;2023-02-17 17:46:23.483 CET
2023-02-17 17:46:27.622 CET;1010123048164539;23,2;2023-02-17 17:46:32.431 CET
2023-02-17 17:46:36.612 CET;1010123048164549;22,6;2023-02-17 17:46:41.483 CET
2023-02-17 17:47:12.542 CET;1010123048164625;22,4;2023-02-17 17:47:17.391 CET
2023-02-17 17:47:30.552 CET;1010123048164643;22,9;2023-02-17 17:47:35.470 CET
2023-02-17 17:47:39.611 CET;1010123048164652;22,4;2023-02-17 17:47:44.441 CET
2023-02-17 17:47:48.532 CET;1010123048164701;22,6;2023-02-17 17:47:53.391 CET
2023-02-17 17:48:06.490 CET;1010123048164719;22,4;2023-02-17 17:48:11.329 CET
2023-02-17 17:48:24.581 CET;1010123048164737;22,6;2023-02-17 17:48:29.490 CET
2023-02-17 17:48:33.561 CET;1010123048164745;23,2;2023-02-17 17:48:38.450 CET
2023-02-17 17:48:42.440 CET;1010123048164755;22,9;2023-02-17 17:48:47.240 CET
2023-02-17 17:49:09.369 CET;1010123048164822;22,4;2023-02-17 17:49:14.289 CET
2023-02-17 17:49:18.289 CET;1010123048164830;21;2023-02-17 17:49:23.150 CET
2023-02-17 17:49:27.390 CET;1010123048164840;22,6;2023-02-17 17:49:32.279 CET
2023-02-17 17:49:45.539 CET;1010123048164857;22,9;2023-02-17 17:49:50.369 CET
