time;TraceabilityCode;ClutchBrakeTemperatureUnitOil;time.value
2023-02-01 15:06:18.709 CET;1010123032140506;49,5;2023-02-01 15:06:23.318 CET
2023-02-01 15:06:27.128 CET;1010123032140514;49,4;2023-02-01 15:06:31.717 CET
2023-02-01 15:08:58.375 CET;1010123032140746;49,5;2023-02-01 15:09:02.984 CET
2023-02-01 15:10:05.523 CET;1010123032140858;49,6;2023-02-01 15:10:10.114 CET
2023-02-01 15:10:22.303 CET;1010123032140914;49,7;2023-02-01 15:10:26.923 CET
2023-02-01 15:10:47.503 CET;1010123032140938;49,8;2023-02-01 15:10:52.122 CET
2023-02-01 15:11:21.102 CET;1010123032141011;49,9;2023-02-01 15:11:25.622 CET
2023-02-01 15:11:46.312 CET;1010123032141035;50;2023-02-01 15:11:50.921 CET
2023-02-01 15:11:54.733 CET;1010123032141043;49,9;2023-02-01 15:11:59.332 CET
2023-02-01 15:12:03.062 CET;1010123032141051;50;2023-02-01 15:12:07.641 CET
2023-02-01 15:12:19.822 CET;1010123032141107;50,1;2023-02-01 15:12:24.520 CET
2023-02-01 15:12:36.822 CET;1010123032141124;50,2;2023-02-01 15:12:41.470 CET
2023-02-01 15:12:45.292 CET;1010123032141133;50,1;2023-02-01 15:12:49.960 CET
2023-02-01 15:13:02.220 CET;1010123032141149;50,2;2023-02-01 15:13:06.920 CET
2023-02-01 15:13:47.453 CET;1010123032141223;50,3;2023-02-01 15:13:52.132 CET
2023-02-01 15:14:56.839 CET;1010123032141257;50,1;2023-02-01 15:15:01.418 CET
2023-02-01 15:15:05.299 CET;1010123032141305;50;2023-02-01 15:15:09.950 CET
2023-02-01 15:15:28.940 CET;1010123032141314;49,8;2023-02-01 15:15:33.578 CET
2023-02-01 15:15:45.789 CET;1010123032141331;49,7;2023-02-01 15:15:50.368 CET
2023-02-01 15:16:50.108 CET;1010123032141339;49,2;2023-02-01 15:16:54.778 CET
2023-02-01 15:16:58.809 CET;1010123032141400;49,1;2023-02-01 15:17:03.477 CET
2023-02-01 15:17:15.618 CET;1010123032141431;49;2023-02-01 15:17:20.207 CET
2023-02-01 15:17:23.947 CET;1010123032141504;48,9;2023-02-01 15:17:28.608 CET
2023-02-01 15:17:40.848 CET;1010123032141536;48,8;2023-02-01 15:17:45.487 CET
2023-02-01 15:17:57.667 CET;1010123032141635;48,7;2023-02-01 15:18:02.197 CET
2023-02-01 15:18:14.318 CET;1010123032141706;48,6;2023-02-01 15:18:18.927 CET
2023-02-01 15:18:56.397 CET;1010123032141747;48,7;2023-02-01 15:19:00.996 CET
2023-02-01 15:19:04.816 CET;1010123032141755;48,6;2023-02-01 15:19:09.486 CET
2023-02-01 15:19:30.076 CET;1010123032141819;48,7;2023-02-01 15:19:34.694 CET
2023-02-01 15:19:46.956 CET;1010123032141835;48,8;2023-02-01 15:19:51.654 CET
2023-02-01 15:21:38.424 CET;1012223032142109;48,7;2023-02-01 15:21:43.114 CET
2023-02-01 15:21:50.365 CET;1010123032141925;48,6;2023-02-01 15:21:54.934 CET
2023-02-01 15:21:59.214 CET;1010123032141933;48,5;2023-02-01 15:22:03.813 CET
2023-02-01 15:22:42.513 CET;1010123032141942;48,4;2023-02-01 15:22:47.132 CET
2023-02-01 15:22:51.374 CET;1010123032141953;48,3;2023-02-01 15:22:55.973 CET
2023-02-01 15:23:00.404 CET;1010123032142204;48,4;2023-02-01 15:23:05.094 CET
2023-02-01 15:23:17.154 CET;1010123032142219;48,3;2023-02-01 15:23:21.723 CET
2023-02-01 15:23:50.763 CET;1010123032142249;48,4;2023-02-01 15:23:55.332 CET
2023-02-01 15:24:15.812 CET;1010123032142311;48,5;2023-02-01 15:24:20.441 CET
2023-02-01 15:24:32.622 CET;1010123032142326;48,6;2023-02-01 15:24:37.332 CET
2023-02-01 15:24:41.032 CET;1010123032142334;48,7;2023-02-01 15:24:45.733 CET
2023-02-01 15:24:49.552 CET;1010123032142341;48,8;2023-02-01 15:24:54.132 CET
2023-02-01 15:25:06.201 CET;1010123032142357;48,9;2023-02-01 15:25:10.841 CET
2023-02-01 15:25:23.042 CET;1010123032142413;49;2023-02-01 15:25:27.720 CET
2023-02-01 15:25:39.971 CET;1010123032142430;49,1;2023-02-01 15:25:44.532 CET
2023-02-01 15:25:56.792 CET;1010123032142446;49,2;2023-02-01 15:26:01.492 CET
2023-02-01 15:26:05.321 CET;1010123032142454;49,3;2023-02-01 15:26:09.960 CET
2023-02-01 15:26:31.311 CET;1010123032142518;49,4;2023-02-01 15:26:35.970 CET
2023-02-01 15:26:56.790 CET;1010123032142552;49,5;2023-02-01 15:27:01.500 CET
2023-02-01 15:28:37.618 CET;1010123032142729;49,4;2023-02-01 15:28:42.289 CET
2023-02-01 15:28:46.059 CET;1010123032142737;49,5;2023-02-01 15:28:50.608 CET
2023-02-01 15:29:28.048 CET;1010123032142817;49,4;2023-02-01 15:29:32.697 CET
2023-02-01 15:30:01.798 CET;1010123032142850;49,3;2023-02-01 15:30:06.375 CET
2023-02-01 15:31:08.815 CET;1010123032142957;49,2;2023-02-01 15:31:13.494 CET
2023-02-01 15:31:17.315 CET;1010123032143005;49,3;2023-02-01 15:31:21.904 CET
2023-02-01 15:31:25.766 CET;1010123032143013;49,2;2023-02-01 15:31:30.384 CET
2023-02-01 15:32:41.414 CET;1010123032143129;49,1;2023-02-01 15:32:46.055 CET
2023-02-01 15:34:14.062 CET;1010123032143301;49;2023-02-01 15:34:18.621 CET
2023-02-01 15:34:30.792 CET;1010123032143318;49,1;2023-02-01 15:34:35.421 CET
2023-02-01 15:35:13.023 CET;1010123032143400;49,2;2023-02-01 15:35:17.671 CET
2023-02-01 15:35:46.772 CET;1010123032143434;49,3;2023-02-01 15:35:51.341 CET
2023-02-01 15:36:03.512 CET;1010123032143451;49,4;2023-02-01 15:36:08.052 CET
2023-02-01 15:36:45.551 CET;1010123032143533;49,5;2023-02-01 15:36:50.140 CET
2023-02-01 15:36:53.960 CET;1010123032143541;49,4;2023-02-01 15:36:58.539 CET
2023-02-01 15:37:02.290 CET;1010123032143550;49,5;2023-02-01 15:37:06.871 CET
2023-02-01 15:37:27.571 CET;1010123032143615;49,6;2023-02-01 15:37:32.140 CET
2023-02-01 15:37:44.331 CET;1010123032143632;49,7;2023-02-01 15:37:49.009 CET
2023-02-01 15:38:01.250 CET;1010123032143649;49,8;2023-02-01 15:38:05.890 CET
2023-02-01 15:38:09.789 CET;1010123032143657;49,7;2023-02-01 15:38:14.369 CET
2023-02-01 15:38:18.119 CET;1010123032143705;49,9;2023-02-01 15:38:22.779 CET
2023-02-01 15:38:26.549 CET;1010123032143714;49,8;2023-02-01 15:38:31.190 CET
2023-02-01 15:38:43.309 CET;1010123032143731;49,9;2023-02-01 15:38:47.910 CET
2023-02-01 15:39:17.220 CET;1010123032143804;50;2023-02-01 15:39:21.828 CET
2023-02-01 15:39:25.670 CET;1010123032143813;49,9;2023-02-01 15:39:30.299 CET
2023-02-01 15:39:50.928 CET;1010123032143838;50;2023-02-01 15:39:55.578 CET
2023-02-01 15:40:24.688 CET;1010123032143912;50,1;2023-02-01 15:40:29.267 CET
2023-02-01 15:40:41.447 CET;1010123032143929;50;2023-02-01 15:40:46.068 CET
2023-02-01 15:41:15.217 CET;1010123032144002;49,9;2023-02-01 15:41:19.818 CET
2023-02-01 15:41:40.358 CET;1010123032144028;50;2023-02-01 15:41:44.947 CET
2023-02-01 15:41:57.197 CET;1010123032144045;49,9;2023-02-01 15:42:01.907 CET
2023-02-01 15:42:22.607 CET;1010123032144110;49,8;2023-02-01 15:42:27.197 CET
2023-02-01 15:43:13.065 CET;1010123032144200;49,7;2023-02-01 15:43:17.746 CET
2023-02-01 15:43:55.325 CET;1010123032144242;49,6;2023-02-01 15:43:59.895 CET
2023-02-01 15:44:03.665 CET;1010123032144250;49,5;2023-02-01 15:44:08.305 CET
2023-02-01 15:44:12.095 CET;1010123032144259;49,6;2023-02-01 15:44:16.704 CET
2023-02-01 15:44:20.405 CET;1010123032144307;49,5;2023-02-01 15:44:25.026 CET
2023-02-01 15:45:19.515 CET;1010123032144407;49,4;2023-02-01 15:45:24.144 CET
2023-02-01 15:45:27.974 CET;1010123032144415;49,5;2023-02-01 15:45:32.543 CET
2023-02-01 15:45:36.414 CET;1010123032144423;49,4;2023-02-01 15:45:40.944 CET
2023-02-01 15:46:01.535 CET;1010123032144449;49,3;2023-02-01 15:46:06.154 CET
2023-02-01 15:46:18.364 CET;1010123032144505;49,4;2023-02-01 15:46:22.944 CET
2023-02-01 15:46:26.674 CET;1010123032144514;49,3;2023-02-01 15:46:31.354 CET
2023-02-01 15:47:25.782 CET;1010123032144613;49,4;2023-02-01 15:47:30.302 CET
2023-02-01 15:47:34.132 CET;1010123032144621;49,3;2023-02-01 15:47:38.792 CET
2023-02-01 15:48:24.683 CET;1010123032144712;49,4;2023-02-01 15:48:29.262 CET
2023-02-01 15:48:41.471 CET;1010123032144729;49,5;2023-02-01 15:48:46.071 CET
2023-02-01 15:49:31.861 CET;1010123032144819;49,6;2023-02-01 15:49:36.470 CET
2023-02-01 15:49:56.990 CET;1010123032144845;49,7;2023-02-01 15:50:01.601 CET
2023-02-01 15:50:30.671 CET;1010123032144918;49,8;2023-02-01 15:50:35.270 CET
2023-02-01 15:50:47.460 CET;1010123032144935;49,9;2023-02-01 15:50:52.081 CET
2023-02-01 15:51:21.049 CET;1010123032145009;50;2023-02-01 15:51:25.678 CET
2023-02-01 15:51:29.509 CET;1010123032145017;49,9;2023-02-01 15:51:34.079 CET
2023-02-01 15:51:37.890 CET;1010123032145025;50;2023-02-01 15:51:42.470 CET
2023-02-01 15:52:03.000 CET;1010123032145051;50,1;2023-02-01 15:52:07.588 CET
2023-02-01 15:52:36.687 CET;1010123032145125;50,2;2023-02-01 15:52:41.278 CET
2023-02-01 15:52:45.118 CET;1010123032145133;50,1;2023-02-01 15:52:49.757 CET
2023-02-01 15:52:53.528 CET;1010123032145141;50,2;2023-02-01 15:52:58.157 CET
2023-02-01 15:53:10.278 CET;1010123032145158;50,1;2023-02-01 15:53:14.877 CET
2023-02-01 15:53:18.677 CET;1010123032145206;50,2;2023-02-01 15:53:23.276 CET
2023-02-01 15:53:27.048 CET;1010123032145215;50,1;2023-02-01 15:53:31.677 CET
2023-02-01 15:53:35.457 CET;1010123032145223;50,2;2023-02-01 15:53:40.066 CET
2023-02-01 15:54:34.276 CET;1010123032145322;50,1;2023-02-01 15:54:38.885 CET
2023-02-01 15:54:51.187 CET;1010123032145339;50;2023-02-01 15:54:55.746 CET
2023-02-01 15:55:33.286 CET;1010123032145421;49,9;2023-02-01 15:55:37.914 CET
2023-02-01 15:56:07.015 CET;1010123032145454;49,8;2023-02-01 15:56:11.594 CET
2023-02-01 15:56:40.533 CET;1010123032145528;49,7;2023-02-01 15:56:45.112 CET
2023-02-01 15:56:48.963 CET;1010123032145536;49,8;2023-02-01 15:56:53.513 CET
2023-02-01 15:56:57.293 CET;1010123032145545;49,7;2023-02-01 15:57:01.913 CET
2023-02-01 15:57:14.154 CET;1010123032145602;49,6;2023-02-01 15:57:18.723 CET
2023-02-01 15:57:31.164 CET;1010123032145618;49,5;2023-02-01 15:57:35.842 CET
2023-02-01 15:57:39.683 CET;1010123032145627;49,6;2023-02-01 15:57:44.322 CET
2023-02-01 15:57:48.112 CET;1010123032145635;49,5;2023-02-01 15:57:52.802 CET
2023-02-01 15:58:04.973 CET;1010123032145652;49,6;2023-02-01 15:58:09.683 CET
2023-02-01 15:58:13.582 CET;1010123032145700;49,5;2023-02-01 15:58:18.153 CET
2023-02-01 15:59:29.312 CET;1010123032145816;49,4;2023-02-01 15:59:33.921 CET
2023-02-01 15:59:54.582 CET;1010123032145842;49,3;2023-02-01 15:59:59.210 CET
2023-02-01 16:00:11.460 CET;1010123032145859;49,4;2023-02-01 16:00:16.079 CET
2023-02-01 16:00:19.881 CET;1010123032145907;49,3;2023-02-01 16:00:24.559 CET
2023-02-01 16:00:53.651 CET;1010123032145941;49,4;2023-02-01 16:00:58.321 CET
2023-02-01 16:01:44.309 CET;1010223032150043;49,5;2023-02-01 16:01:48.959 CET
2023-02-01 16:02:51.609 CET;1010223032150139;49,6;2023-02-01 16:02:56.158 CET
2023-02-01 16:03:08.328 CET;1010223032150156;49,7;2023-02-01 16:03:12.959 CET
2023-02-01 16:03:41.878 CET;1010223032150229;49,8;2023-02-01 16:03:46.569 CET
2023-02-01 16:03:58.698 CET;1010223032150246;49,9;2023-02-01 16:04:03.289 CET
2023-02-01 16:04:32.338 CET;1010223032150320;50;2023-02-01 16:04:36.967 CET
2023-02-01 16:04:40.717 CET;1010223032150328;49,9;2023-02-01 16:04:45.278 CET
2023-02-01 16:04:49.078 CET;1010223032150336;50;2023-02-01 16:04:53.687 CET
2023-02-01 16:05:05.987 CET;1010223032150353;50,1;2023-02-01 16:05:10.568 CET
2023-02-01 16:05:22.737 CET;1010223032150410;50,2;2023-02-01 16:05:27.357 CET
2023-02-01 16:05:47.947 CET;1010223032150435;50,3;2023-02-01 16:05:52.566 CET
2023-02-01 16:05:56.316 CET;1010223032150444;50,2;2023-02-01 16:06:00.967 CET
2023-02-01 16:07:03.516 CET;1010223032150551;50,3;2023-02-01 16:07:08.085 CET
2023-02-01 16:07:11.946 CET;1010223032150559;50,2;2023-02-01 16:07:16.575 CET
2023-02-01 16:08:02.716 CET;1010223032150650;50,1;2023-02-01 16:08:07.355 CET
2023-02-01 16:08:19.555 CET;1010223032150707;50;2023-02-01 16:08:24.253 CET
2023-02-01 16:09:18.595 CET;1010223032150805;49,9;2023-02-01 16:09:23.295 CET
2023-02-01 16:09:35.584 CET;1010223032150822;49,8;2023-02-01 16:09:40.253 CET
2023-02-01 16:10:09.253 CET;1010223032150856;49,7;2023-02-01 16:10:13.852 CET
2023-02-01 16:10:51.483 CET;1010223032150938;49,6;2023-02-01 16:10:56.101 CET
2023-02-01 16:11:08.233 CET;1010223032150955;49,5;2023-02-01 16:11:12.812 CET
2023-02-01 16:11:25.092 CET;1010223032151012;49,6;2023-02-01 16:11:29.782 CET
2023-02-01 16:11:33.612 CET;1010223032151020;49,5;2023-02-01 16:11:38.263 CET
2023-02-01 16:12:36.121 CET;1010223032151037;49,3;2023-02-01 16:12:40.752 CET
2023-02-01 16:13:08.062 CET;1012223032151238;49;2023-02-01 16:13:12.681 CET
2023-02-01 16:13:29.691 CET;1010223032151103;48,9;2023-02-01 16:13:34.252 CET
2023-02-01 16:13:47.040 CET;1010223032151122;48,8;2023-02-01 16:13:51.611 CET
2023-02-01 16:13:55.421 CET;1010223032151252;48,7;2023-02-01 16:14:00.010 CET
2023-02-01 16:14:12.259 CET;1010223032151307;48,6;2023-02-01 16:14:16.819 CET
2023-02-01 16:14:28.921 CET;1010223032151323;48,5;2023-02-01 16:14:33.609 CET
2023-02-01 16:14:37.420 CET;1010223032151331;48,7;2023-02-01 16:14:42.009 CET
2023-02-01 16:14:46.000 CET;1010223032151339;48,6;2023-02-01 16:14:50.650 CET
2023-02-01 16:14:54.410 CET;1010223032151348;48,7;2023-02-01 16:14:59.039 CET
2023-02-01 16:15:02.880 CET;1010223032151400;48,8;2023-02-01 16:15:07.539 CET
2023-02-01 16:15:11.240 CET;1010223032151408;48,9;2023-02-01 16:15:15.938 CET
2023-02-01 16:15:44.940 CET;1010223032151438;49;2023-02-01 16:15:49.539 CET
2023-02-01 16:16:10.118 CET;1010223032151502;49,1;2023-02-01 16:16:14.729 CET
2023-02-01 16:16:18.559 CET;1010223032151510;49,2;2023-02-01 16:16:23.128 CET
2023-02-01 16:16:35.348 CET;1010223032151527;49,3;2023-02-01 16:16:39.928 CET
2023-02-01 16:16:52.209 CET;1010223032151542;49,4;2023-02-01 16:16:56.819 CET
2023-02-01 16:17:00.569 CET;1010223032151550;49,5;2023-02-01 16:17:05.217 CET
2023-02-01 16:17:25.818 CET;1010223032151614;49,6;2023-02-01 16:17:30.427 CET
2023-02-01 16:17:42.638 CET;1010223032151630;49,7;2023-02-01 16:17:47.298 CET
2023-02-01 16:18:24.766 CET;1010223032151712;49,8;2023-02-01 16:18:29.367 CET
2023-02-01 16:18:41.586 CET;1010223032151728;49,9;2023-02-01 16:18:46.187 CET
2023-02-01 16:18:58.316 CET;1010223032151745;50;2023-02-01 16:19:02.976 CET
2023-02-01 16:19:23.686 CET;1010223032151811;49,9;2023-02-01 16:19:28.325 CET
2023-02-01 16:19:32.055 CET;1010223032151819;50;2023-02-01 16:19:36.655 CET
2023-02-01 16:19:57.186 CET;1010223032151844;50,1;2023-02-01 16:20:01.855 CET
2023-02-01 16:20:05.625 CET;1010223032151853;50;2023-02-01 16:20:10.265 CET
2023-02-01 16:20:47.713 CET;1010223032151934;49,9;2023-02-01 16:20:52.424 CET
2023-02-01 16:21:04.614 CET;1010223032151952;50;2023-02-01 16:21:09.293 CET
2023-02-01 16:21:13.114 CET;1010223032152000;49,9;2023-02-01 16:21:17.693 CET
2023-02-01 16:21:29.983 CET;1010223032152017;49,8;2023-02-01 16:21:34.573 CET
2023-02-01 16:21:55.132 CET;1010223032152042;49,7;2023-02-01 16:21:59.691 CET
2023-02-01 16:22:53.822 CET;1010223032152141;49,6;2023-02-01 16:22:58.411 CET
2023-02-01 16:23:18.951 CET;1010223032152207;49,5;2023-02-01 16:23:23.530 CET
2023-02-01 16:23:27.391 CET;1010223032152215;49,6;2023-02-01 16:23:32.030 CET
2023-02-01 16:23:35.842 CET;1010223032152223;49,5;2023-02-01 16:23:40.421 CET
2023-02-01 16:24:09.530 CET;1010223032152257;49,4;2023-02-01 16:24:14.109 CET
2023-02-01 16:25:16.950 CET;1010223032152404;49,3;2023-02-01 16:25:21.539 CET
2023-02-01 16:26:32.579 CET;1010223032152520;49,2;2023-02-01 16:26:37.138 CET
2023-02-01 16:27:14.608 CET;1010223032152602;49,3;2023-02-01 16:27:19.219 CET
2023-02-01 16:28:05.247 CET;1010223032152653;49,4;2023-02-01 16:28:09.867 CET
2023-02-01 16:28:30.398 CET;1010223032152718;49,5;2023-02-01 16:28:34.976 CET
2023-02-01 16:29:03.997 CET;1010223032152751;49,6;2023-02-01 16:29:08.687 CET
2023-02-01 16:29:20.917 CET;1010223032152808;49,7;2023-02-01 16:29:25.546 CET
2023-02-01 16:30:03.095 CET;1010223032152850;49,8;2023-02-01 16:30:07.697 CET
2023-02-01 16:30:11.486 CET;1010223032152859;49,7;2023-02-01 16:30:16.105 CET
2023-02-01 16:30:19.967 CET;1010223032152907;49,8;2023-02-01 16:30:24.575 CET
2023-02-01 16:30:28.316 CET;1010223032152916;49,9;2023-02-01 16:30:32.905 CET
2023-02-01 16:31:01.976 CET;1010223032152949;50;2023-02-01 16:31:06.595 CET
2023-02-01 16:31:35.775 CET;1010223032153023;50,1;2023-02-01 16:31:40.424 CET
2023-02-01 16:31:52.585 CET;1010223032153040;50,2;2023-02-01 16:31:57.144 CET
2023-02-01 16:32:00.964 CET;1010223032153048;50,1;2023-02-01 16:32:05.553 CET
2023-02-01 16:32:17.744 CET;1010223032153113;50,2;2023-02-01 16:32:22.354 CET
2023-02-01 16:32:43.105 CET;1010223032153136;50,1;2023-02-01 16:32:47.773 CET
2023-02-01 16:32:51.664 CET;1010223032153144;50,2;2023-02-01 16:32:56.265 CET
2023-02-01 16:33:00.045 CET;1010223032153152;50,1;2023-02-01 16:33:04.674 CET
2023-02-01 16:33:08.424 CET;1010223032153200;50,2;2023-02-01 16:33:13.063 CET
2023-02-01 16:33:16.864 CET;1010223032153208;50,1;2023-02-01 16:33:21.483 CET
2023-02-01 16:33:25.263 CET;1010223032153216;50,2;2023-02-01 16:33:29.872 CET
2023-02-01 16:34:07.372 CET;1010223032153257;50,1;2023-02-01 16:34:11.953 CET
2023-02-01 16:34:15.733 CET;1010223032153304;50,2;2023-02-01 16:34:20.362 CET
2023-02-01 16:34:24.142 CET;1010223032153313;50,1;2023-02-01 16:34:28.763 CET
2023-02-01 16:34:49.572 CET;1010223032153337;50;2023-02-01 16:34:54.203 CET
2023-02-01 16:34:58.042 CET;1010223032153345;49,9;2023-02-01 16:35:02.592 CET
2023-02-01 16:35:06.403 CET;1010223032153353;50;2023-02-01 16:35:11.072 CET
2023-02-01 16:35:14.892 CET;1010223032153402;49,9;2023-02-01 16:35:19.473 CET
2023-02-01 16:35:31.713 CET;1010223032153419;49,8;2023-02-01 16:35:36.351 CET
2023-02-01 16:36:05.431 CET;1010223032153452;49,7;2023-02-01 16:36:10.040 CET
2023-02-01 16:36:13.881 CET;1010223032153501;49,8;2023-02-01 16:36:18.512 CET
2023-02-01 16:36:22.272 CET;1010223032153510;49,7;2023-02-01 16:36:26.901 CET
2023-02-01 16:37:12.871 CET;1010223032153600;49,6;2023-02-01 16:37:17.470 CET
2023-02-01 16:37:21.220 CET;1010223032153608;49,5;2023-02-01 16:37:25.871 CET
2023-02-01 16:37:46.450 CET;1010223032153634;49,6;2023-02-01 16:37:51.061 CET
2023-02-01 16:37:54.841 CET;1010223032153642;49,5;2023-02-01 16:37:59.460 CET
2023-02-01 16:38:28.599 CET;1010223032153716;49,4;2023-02-01 16:38:33.160 CET
2023-02-01 16:38:36.960 CET;1010223032153724;49,5;2023-02-01 16:38:41.638 CET
2023-02-01 16:38:53.829 CET;1010223032153741;49,4;2023-02-01 16:38:58.368 CET
2023-02-01 16:39:44.318 CET;1010223032153832;49,3;2023-02-01 16:39:48.907 CET
2023-02-01 16:40:01.157 CET;1010223032153849;49,4;2023-02-01 16:40:05.727 CET
2023-02-01 16:41:08.427 CET;1010223032153956;49,5;2023-02-01 16:41:12.986 CET
2023-02-01 16:42:03.905 CET;1010223032154037;49,6;2023-02-01 16:42:08.515 CET
2023-02-01 16:43:05.835 CET;1010223032154147;49,7;2023-02-01 16:43:10.454 CET
2023-02-01 16:43:48.394 CET;1010223032154211;49,8;2023-02-01 16:43:53.073 CET
2023-02-01 16:44:09.364 CET;1010223032154220;49,7;2023-02-01 16:44:13.973 CET
2023-02-01 16:44:17.773 CET;1010223032154228;49,8;2023-02-01 16:44:22.354 CET
2023-02-01 16:44:26.114 CET;1010223032154236;49,7;2023-02-01 16:44:30.683 CET
2023-02-01 16:45:24.881 CET;1010223032154417;49,8;2023-02-01 16:45:29.482 CET
2023-02-01 16:45:41.602 CET;1010223032154433;49,7;2023-02-01 16:45:46.282 CET
2023-02-01 16:46:19.641 CET;1010223032154441;49,8;2023-02-01 16:46:24.312 CET
2023-02-01 16:46:45.592 CET;1010223032154505;49,7;2023-02-01 16:46:50.282 CET
2023-02-01 16:47:02.421 CET;1010223032154521;49,6;2023-02-01 16:47:07.081 CET
2023-02-01 16:47:10.802 CET;1010223032154529;49,5;2023-02-01 16:47:15.470 CET
2023-02-01 16:47:27.812 CET;1010223032154621;49,4;2023-02-01 16:47:32.440 CET
2023-02-01 16:47:36.220 CET;1010223032154629;49,5;2023-02-01 16:47:40.839 CET
2023-02-01 16:47:44.601 CET;1010223032154637;49,4;2023-02-01 16:47:49.240 CET
2023-02-01 16:49:25.650 CET;1010223032154814;49,3;2023-02-01 16:49:30.200 CET
2023-02-01 16:50:24.509 CET;1010223032154912;49,2;2023-02-01 16:50:29.088 CET
2023-02-01 16:50:32.918 CET;1010223032154920;49,3;2023-02-01 16:50:37.489 CET
2023-02-01 16:50:41.269 CET;1010223032154929;49,2;2023-02-01 16:50:45.967 CET
2023-02-01 16:52:37.286 CET;1010223032155053;49,1;2023-02-01 16:52:41.966 CET
2023-02-01 16:53:02.967 CET;1010223032155118;49;2023-02-01 16:53:07.555 CET
2023-02-01 16:53:11.336 CET;1010223032155127;48,9;2023-02-01 16:53:15.966 CET
2023-02-01 16:53:28.197 CET;1010223032155222;48,8;2023-02-01 16:53:32.766 CET
2023-02-01 16:53:36.556 CET;1010223032155230;48,9;2023-02-01 16:53:41.165 CET
2023-02-01 16:54:01.786 CET;1010223032155254;48,8;2023-02-01 16:54:06.375 CET
2023-02-01 16:54:10.115 CET;1010223032155302;48,9;2023-02-01 16:54:14.775 CET
2023-02-01 16:54:27.006 CET;1010223032155318;49;2023-02-01 16:54:31.654 CET
2023-02-01 16:54:52.246 CET;1010223032155343;49,1;2023-02-01 16:54:56.845 CET
2023-02-01 16:55:17.365 CET;1010223032155407;49,2;2023-02-01 16:55:21.974 CET
2023-02-01 16:55:42.565 CET;1010223032155431;49,3;2023-02-01 16:55:47.164 CET
2023-02-01 16:55:59.365 CET;1010223032155447;49,2;2023-02-01 16:56:03.973 CET
2023-02-01 16:56:07.855 CET;1010223032155455;49,3;2023-02-01 16:56:12.453 CET
2023-02-01 16:56:32.964 CET;1010223032155521;49,4;2023-02-01 16:56:37.573 CET
2023-02-01 16:57:14.944 CET;1010223032155602;49,5;2023-02-01 16:57:19.573 CET
2023-02-01 16:59:02.163 CET;1010223032155735;49,4;2023-02-01 16:59:06.772 CET
2023-02-01 16:59:44.191 CET;1010223032155817;49,3;2023-02-01 16:59:48.772 CET
2023-02-01 17:00:17.921 CET;1010223032155909;49,2;2023-02-01 17:00:22.460 CET
2023-02-01 17:01:25.061 CET;1010223032160014;49,3;2023-02-01 17:01:29.650 CET
2023-02-01 17:01:58.680 CET;1010223032160046;49,4;2023-02-01 17:02:03.259 CET
2023-02-01 17:02:23.829 CET;1010223032160112;49,5;2023-02-01 17:02:28.470 CET
2023-02-01 17:02:32.269 CET;1010223032160120;49,4;2023-02-01 17:02:36.848 CET
2023-02-01 17:02:40.609 CET;1010223032160128;49,5;2023-02-01 17:02:45.240 CET
2023-02-01 17:03:22.578 CET;1010223032160210;49,6;2023-02-01 17:03:27.188 CET
2023-02-01 17:03:39.398 CET;1010223032160227;49,7;2023-02-01 17:03:43.977 CET
2023-02-01 17:04:38.266 CET;1010223032160326;49,8;2023-02-01 17:04:42.857 CET
2023-02-01 17:04:55.096 CET;1010223032160342;49,9;2023-02-01 17:04:59.655 CET
2023-02-01 17:05:03.467 CET;1010223032160351;49,8;2023-02-01 17:05:08.055 CET
2023-02-01 17:05:37.125 CET;1010223032160425;49,9;2023-02-01 17:05:41.815 CET
2023-02-01 17:05:54.065 CET;1010223032160442;50;2023-02-01 17:05:58.704 CET
