,time,TraceabilityCode,PressForceValueRR,time.value
21822,2023-02-14 10:40:26.907,1010223045093833,5.6,2023-02-14 10:40:31.926
21823,2023-02-14 10:40:34.937,1010223045093841,5.3,2023-02-14 10:40:39.996
21824,2023-02-14 10:40:51.197,1010223045093858,5.0,2023-02-14 10:40:56.256
21825,2023-02-14 10:41:07.447,1010223045094021,5.3,2023-02-14 10:41:12.486
21826,2023-02-14 10:41:15.536,1010223045094029,5.0,2023-02-14 10:41:20.565
21827,2023-02-14 10:41:31.596,1010223045094045,5.3,2023-02-14 10:41:36.644
21828,2023-02-14 10:41:56.655,1010223045094110,4.8,2023-02-14 10:42:01.686
21829,2023-02-14 10:42:05.016,1010223045094118,5.0,2023-02-14 10:42:10.165
21830,2023-02-14 10:42:13.555,1010223045094126,4.8,2023-02-14 10:42:18.575
21831,2023-02-14 10:42:30.266,1010223045094142,4.5,2023-02-14 10:42:35.295
21832,2023-02-14 10:42:38.815,1010223045094150,4.8,2023-02-14 10:42:43.854
21833,2023-02-14 10:42:55.724,1010223045094206,5.0,2023-02-14 10:43:00.803
21834,2023-02-14 10:43:04.005,1010223045094214,4.8,2023-02-14 10:43:09.045
21835,2023-02-14 10:43:12.484,1010223045094222,5.0,2023-02-14 10:43:17.604
21836,2023-02-14 10:43:54.565,1010223045094304,5.3,2023-02-14 10:43:59.694
21837,2023-02-14 10:44:11.263,1010223045094320,5.0,2023-02-14 10:44:16.334
21838,2023-02-14 10:44:19.773,1010223045094329,5.3,2023-02-14 10:44:24.813
21839,2023-02-14 10:44:28.084,1010223045094337,4.8,2023-02-14 10:44:33.132
21840,2023-02-14 10:44:36.813,1010223045094346,5.3,2023-02-14 10:44:41.923
21841,2023-02-14 10:44:45.293,1010223045094354,4.8,2023-02-14 10:44:50.322
21842,2023-02-14 10:44:53.573,1010223045094403,5.0,2023-02-14 10:44:58.653
21843,2023-02-14 10:45:10.444,1010223045094419,4.8,2023-02-14 10:45:15.533
21844,2023-02-14 10:45:27.184,1010223045094436,5.0,2023-02-14 10:45:32.322
21845,2023-02-14 10:45:43.943,1010223045094453,4.5,2023-02-14 10:45:48.951
21846,2023-02-14 10:45:52.403,1010223045094502,5.0,2023-02-14 10:45:57.441
21847,2023-02-14 10:46:00.852,1010223045094510,4.8,2023-02-14 10:46:05.921
21848,2023-02-14 10:46:17.852,1010223045094527,5.0,2023-02-14 10:46:22.973
21849,2023-02-14 10:46:26.253,1010223045094535,5.3,2023-02-14 10:46:31.361
21850,2023-02-14 10:46:34.782,1010223045094543,4.8,2023-02-14 10:46:39.760
21851,2023-02-14 10:46:43.111,1010223045094552,5.3,2023-02-14 10:46:48.240
21852,2023-02-14 10:47:00.141,1010223045094609,5.0,2023-02-14 10:47:05.210
21853,2023-02-14 10:47:08.522,1010223045094617,4.8,2023-02-14 10:47:13.611
21854,2023-02-14 10:47:25.361,1010223045094634,5.0,2023-02-14 10:47:30.482
21855,2023-02-14 10:47:42.191,1010223045094651,4.8,2023-02-14 10:47:47.211
21856,2023-02-14 10:48:15.780,1010223045094725,5.0,2023-02-14 10:48:20.891
21857,2023-02-14 10:48:23.730,1010223045094733,4.5,2023-02-14 10:48:28.811
21858,2023-02-14 10:48:32.490,1010223045094742,5.3,2023-02-14 10:48:37.609
21859,2023-02-14 10:48:49.321,1010223045094758,5.0,2023-02-14 10:48:54.411
21860,2023-02-14 10:48:57.720,1010223045094807,5.3,2023-02-14 10:49:02.819
21861,2023-02-14 10:49:14.480,1010223045094824,4.8,2023-02-14 10:49:19.609
21862,2023-02-14 10:49:22.950,1010223045094832,5.3,2023-02-14 10:49:28.019
21863,2023-02-14 10:49:31.440,1010223045094841,4.8,2023-02-14 10:49:36.499
21864,2023-02-14 10:49:39.730,1010223045094849,5.0,2023-02-14 10:49:44.819
21865,2023-02-14 10:49:48.210,1010223045094857,5.3,2023-02-14 10:49:53.289
21866,2023-02-14 10:49:56.660,1010223045094906,4.8,2023-02-14 10:50:01.680
21867,2023-02-14 10:50:04.969,1010223045094914,5.0,2023-02-14 10:50:10.019
21868,2023-02-14 10:50:21.769,1010223045094931,4.8,2023-02-14 10:50:26.819
21869,2023-02-14 10:50:30.049,1010223045094939,5.0,2023-02-14 10:50:35.138
21870,2023-02-14 10:50:38.569,1010223045094948,4.8,2023-02-14 10:50:43.618
21871,2023-02-14 10:50:46.638,1010223045094956,4.5,2023-02-14 10:50:51.697
21872,2023-02-14 10:50:55.378,1010223045095005,5.0,2023-02-14 10:51:00.489
21873,2023-02-14 10:51:28.578,1010223045095038,4.8,2023-02-14 10:51:33.697
21874,2023-02-14 10:51:37.358,1010223045095047,5.3,2023-02-14 10:51:42.407
21875,2023-02-14 10:51:45.828,1010223045095055,5.0,2023-02-14 10:51:50.887
21876,2023-02-14 10:51:54.128,1010223045095103,5.3,2023-02-14 10:51:59.217
21877,2023-02-14 10:52:02.536,1010223045095111,5.0,2023-02-14 10:52:07.615
21878,2023-02-14 10:52:19.447,1010223045095129,4.8,2023-02-14 10:52:24.486
21879,2023-02-14 10:52:27.736,1010223045095137,5.0,2023-02-14 10:52:32.816
21880,2023-02-14 10:53:10.055,1010223045095219,4.8,2023-02-14 10:53:15.125
21881,2023-02-14 10:53:18.415,1010223045095227,5.0,2023-02-14 10:53:23.536
21882,2023-02-14 10:53:26.696,1010223045095236,4.8,2023-02-14 10:53:31.785
21883,2023-02-14 10:54:00.005,1010223045095310,5.0,2023-02-14 10:54:05.065
21884,2023-02-14 10:54:25.224,1010223045095335,5.3,2023-02-14 10:54:30.265
21885,2023-02-14 10:54:34.023,1010223045095343,5.0,2023-02-14 10:54:39.134
21886,2023-02-14 10:54:42.394,1010223045095352,5.3,2023-02-14 10:54:47.533
21887,2023-02-14 10:54:58.793,1010223045095408,5.0,2023-02-14 10:55:03.862
21888,2023-02-14 10:55:32.934,1010223045095442,4.8,2023-02-14 10:55:37.933
21889,2023-02-14 10:55:40.834,1010223045095450,5.0,2023-02-14 10:55:45.864
21890,2023-02-14 10:55:49.654,1010223045095459,4.8,2023-02-14 10:55:54.733
21891,2023-02-14 10:56:40.193,1010223045095549,5.0,2023-02-14 10:56:45.292
21892,2023-02-14 10:57:13.691,1010223045095622,4.8,2023-02-14 10:57:18.740
21893,2023-02-14 10:57:30.351,1010223045095640,5.0,2023-02-14 10:57:35.381
21894,2023-02-14 10:57:55.542,1010223045095705,4.8,2023-02-14 10:58:00.582
21895,2023-02-14 10:58:12.502,1010223045095722,5.0,2023-02-14 10:58:17.542
21896,2023-02-14 10:58:20.901,1010223045095730,4.8,2023-02-14 10:58:25.931
21897,2023-02-14 10:58:54.440,1010223045095804,5.0,2023-02-14 10:58:59.530
21898,2023-02-14 10:59:15.990,1010223045095820,5.6,2023-02-14 10:59:21.140
21899,2023-02-14 11:03:13.868,1012223045100302,5.0,2023-02-14 11:03:18.917
21900,2023-02-14 11:03:25.677,1010223045095837,5.3,2023-02-14 11:03:30.756
21901,2023-02-14 11:03:34.397,1010223045095854,4.5,2023-02-14 11:03:39.536
21902,2023-02-14 11:03:42.407,1010223045095903,5.0,2023-02-14 11:03:47.466
21903,2023-02-14 11:03:50.526,1010223045095910,4.8,2023-02-14 11:03:55.546
21904,2023-02-14 11:03:58.467,1010223045100315,5.0,2023-02-14 11:04:03.536
21905,2023-02-14 11:04:14.647,1010223045100330,4.8,2023-02-14 11:04:19.776
21906,2023-02-14 11:04:39.107,1010223045100354,4.0,2023-02-14 11:04:44.176
21907,2023-02-14 11:04:48.127,1010223045100402,4.8,2023-02-14 11:04:53.226
21908,2023-02-14 11:04:56.246,1010223045100410,5.0,2023-02-14 11:05:01.306
21909,2023-02-14 11:05:54.046,1010223045100507,4.5,2023-02-14 11:05:59.065
21910,2023-02-14 11:06:02.605,1010223045100515,4.8,2023-02-14 11:06:07.706
21911,2023-02-14 11:06:18.936,1010223045100531,4.5,2023-02-14 11:06:24.025
21912,2023-02-14 11:06:36.105,1010223045100547,4.8,2023-02-14 11:06:41.233
21913,2023-02-14 11:06:44.664,1010223045100556,5.0,2023-02-14 11:06:49.703
21914,2023-02-14 11:06:53.055,1010223045100604,4.8,2023-02-14 11:06:58.104
21915,2023-02-14 11:07:18.265,1010223045100628,4.5,2023-02-14 11:07:23.313
21916,2023-02-14 11:07:26.875,1010223045100636,5.0,2023-02-14 11:07:32.023
21917,2023-02-14 11:07:35.323,1010223045100644,4.5,2023-02-14 11:07:40.354
21918,2023-02-14 11:08:08.344,1010223045100718,5.0,2023-02-14 11:08:13.394
21919,2023-02-14 11:08:25.703,1010223045100735,4.8,2023-02-14 11:08:30.753
21920,2023-02-14 11:08:42.624,1010223045100752,4.5,2023-02-14 11:08:47.624
21921,2023-02-14 11:08:51.164,1010223045100800,4.8,2023-02-14 11:08:56.263
21922,2023-02-14 11:08:59.533,1010223045100821,5.0,2023-02-14 11:09:04.673
21923,2023-02-14 11:09:16.352,1010123045100835,4.8,2023-02-14 11:09:21.391
21924,2023-02-14 11:09:33.112,1010123045100850,5.0,2023-02-14 11:09:38.272
21925,2023-02-14 11:09:41.602,1010123045100857,4.5,2023-02-14 11:09:46.671
21926,2023-02-14 11:09:50.082,1010123045100904,4.8,2023-02-14 11:09:55.151
21927,2023-02-14 11:09:58.663,1010123045100912,5.0,2023-02-14 11:10:03.701
21928,2023-02-14 11:10:06.512,1010123045100919,4.8,2023-02-14 11:10:11.552
21929,2023-02-14 11:10:32.191,1010123045100941,4.5,2023-02-14 11:10:37.221
21930,2023-02-14 11:10:40.651,1010123045100949,4.8,2023-02-14 11:10:45.780
21931,2023-02-14 11:10:49.111,1010123045100958,4.5,2023-02-14 11:10:54.111
21932,2023-02-14 11:10:57.542,1010123045101006,4.8,2023-02-14 11:11:02.582
21933,2023-02-14 11:11:06.121,1010123045101015,5.0,2023-02-14 11:11:11.140
21934,2023-02-14 11:11:22.611,1010123045101031,4.8,2023-02-14 11:11:27.720
21935,2023-02-14 11:11:39.690,1010123045101048,5.0,2023-02-14 11:11:44.828
21936,2023-02-14 11:11:48.009,1010123045101057,4.8,2023-02-14 11:11:53.079
21937,2023-02-14 11:11:56.509,1010123045101105,5.3,2023-02-14 11:12:01.638
21938,2023-02-14 11:12:04.990,1010123045101113,5.0,2023-02-14 11:12:10.029
21939,2023-02-14 11:12:13.269,1010123045101122,4.8,2023-02-14 11:12:18.358
21940,2023-02-14 11:12:21.690,1010123045101131,5.0,2023-02-14 11:12:26.839
21941,2023-02-14 11:12:30.369,1010123045101139,5.3,2023-02-14 11:12:35.469
21942,2023-02-14 11:12:38.769,1010123045101147,4.8,2023-02-14 11:12:43.788
21943,2023-02-14 11:12:55.638,1010123045101204,4.5,2023-02-14 11:13:00.588
21944,2023-02-14 11:13:03.938,1010123045101212,5.0,2023-02-14 11:13:09.078
21945,2023-02-14 11:13:12.078,1010123045101221,4.8,2023-02-14 11:13:17.158
21946,2023-02-14 11:13:37.568,1010123045101246,5.0,2023-02-14 11:13:42.667
21947,2023-02-14 11:13:46.288,1010123045101255,4.8,2023-02-14 11:13:51.377
21948,2023-02-14 11:13:54.528,1010123045101303,5.0,2023-02-14 11:13:59.637
21949,2023-02-14 11:14:02.907,1010123045101312,5.3,2023-02-14 11:14:08.026
21950,2023-02-14 11:14:11.207,1010123045101320,5.0,2023-02-14 11:14:16.276
21951,2023-02-14 11:14:36.607,1010123045101346,4.8,2023-02-14 11:14:41.627
21952,2023-02-14 11:14:45.076,1010123045101354,5.3,2023-02-14 11:14:50.187
21953,2023-02-14 11:14:53.437,1010123045101402,4.8,2023-02-14 11:14:58.516
21954,2023-02-14 11:15:01.867,1010123045101411,5.0,2023-02-14 11:15:06.996
21955,2023-02-14 11:15:10.306,1010123045101419,4.8,2023-02-14 11:15:15.397
21956,2023-02-14 11:16:17.796,1010123045101527,5.0,2023-02-14 11:16:22.835
21957,2023-02-14 11:16:25.885,1010123045101535,4.8,2023-02-14 11:16:30.915
21958,2023-02-14 11:16:34.426,1010123045101543,5.0,2023-02-14 11:16:39.476
21959,2023-02-14 11:16:43.026,1010123045101552,5.3,2023-02-14 11:16:48.105
21960,2023-02-14 11:16:51.365,1010123045101600,5.0,2023-02-14 11:16:56.436
21961,2023-02-14 11:16:59.716,1010123045101609,4.8,2023-02-14 11:17:04.755
21962,2023-02-14 11:17:08.115,1010123045101617,5.3,2023-02-14 11:17:13.234
21963,2023-02-14 11:17:16.775,1010123045101626,5.0,2023-02-14 11:17:21.795
21964,2023-02-14 11:17:42.025,1010123045101651,4.8,2023-02-14 11:17:47.084
21965,2023-02-14 11:17:50.525,1010123045101659,4.5,2023-02-14 11:17:55.553
21966,2023-02-14 11:17:58.954,1010123045101708,4.8,2023-02-14 11:18:04.032
21967,2023-02-14 11:18:07.394,1010123045101716,4.5,2023-02-14 11:18:12.434
21968,2023-02-14 11:18:15.904,1010123045101724,5.0,2023-02-14 11:18:21.003
21969,2023-02-14 11:18:32.753,1010123045101741,4.5,2023-02-14 11:18:37.793
21970,2023-02-14 11:18:41.114,1010123045101750,4.8,2023-02-14 11:18:46.183
21971,2023-02-14 11:18:49.473,1010123045101758,5.0,2023-02-14 11:18:54.594
21972,2023-02-14 11:18:57.864,1010123045101807,4.8,2023-02-14 11:19:02.913
21973,2023-02-14 11:19:06.243,1010123045101815,5.0,2023-02-14 11:19:11.312
21974,2023-02-14 11:19:56.723,1010123045101906,5.3,2023-02-14 11:20:01.792
21975,2023-02-14 11:20:05.173,1010123045101914,5.0,2023-02-14 11:20:10.203
21976,2023-02-14 11:20:13.562,1010123045101923,4.8,2023-02-14 11:20:18.601
21977,2023-02-14 11:21:03.982,1010123045102013,4.5,2023-02-14 11:21:08.992
21978,2023-02-14 11:21:12.351,1010123045102021,4.8,2023-02-14 11:21:17.401
21979,2023-02-14 11:21:29.451,1010123045102038,5.0,2023-02-14 11:21:34.520
21980,2023-02-14 11:21:54.451,1010123045102103,4.8,2023-02-14 11:21:59.480
21981,2023-02-14 11:22:02.911,1010123045102112,5.0,2023-02-14 11:22:07.950
21982,2023-02-14 11:22:28.141,1010123045102137,4.8,2023-02-14 11:22:33.230
21983,2023-02-14 11:22:36.280,1010123045102145,5.0,2023-02-14 11:22:41.410
21984,2023-02-14 11:23:01.770,1010123045102211,4.8,2023-02-14 11:23:06.829
21985,2023-02-14 11:23:26.841,1010123045102236,5.0,2023-02-14 11:23:31.890
21986,2023-02-14 11:23:35.380,1010123045102244,4.8,2023-02-14 11:23:40.529
21987,2023-02-14 11:23:52.119,1010123045102301,5.0,2023-02-14 11:23:57.239
21988,2023-02-14 11:24:00.599,1010123045102310,4.8,2023-02-14 11:24:05.648
21989,2023-02-14 11:24:09.099,1010123045102318,5.0,2023-02-14 11:24:14.118
21990,2023-02-14 11:24:17.490,1010123045102326,4.8,2023-02-14 11:24:22.519
21991,2023-02-14 11:24:25.980,1010123045102335,5.0,2023-02-14 11:24:31.078
21992,2023-02-14 11:24:34.549,1010123045102343,4.8,2023-02-14 11:24:39.559
21993,2023-02-14 11:24:43.118,1010123045102351,5.3,2023-02-14 11:24:48.188
21994,2023-02-14 11:24:51.479,1010123045102400,5.0,2023-02-14 11:24:56.529
21995,2023-02-14 11:24:59.898,1010123045102408,5.3,2023-02-14 11:25:04.999
21996,2023-02-14 11:25:08.328,1010123045102417,5.0,2023-02-14 11:25:13.408
21997,2023-02-14 11:25:33.529,1010123045102442,4.8,2023-02-14 11:25:38.608
21998,2023-02-14 11:26:07.377,1010123045102516,5.0,2023-02-14 11:26:12.447
21999,2023-02-14 11:26:15.888,1010123045102525,4.8,2023-02-14 11:26:20.927
22000,2023-02-14 11:26:24.217,1010123045102533,5.0,2023-02-14 11:26:29.326
22001,2023-02-14 11:26:32.378,1010123045102541,4.8,2023-02-14 11:26:37.407
22002,2023-02-14 11:26:40.997,1010123045102550,4.5,2023-02-14 11:26:46.117
22003,2023-02-14 11:26:49.487,1010123045102558,5.0,2023-02-14 11:26:54.516
22004,2023-02-14 11:27:06.288,1010123045102615,4.8,2023-02-14 11:27:11.326
22005,2023-02-14 11:27:14.727,1010123045102623,5.3,2023-02-14 11:27:19.726
22006,2023-02-14 11:27:22.767,1010123045102632,5.0,2023-02-14 11:27:27.897
22007,2023-02-14 11:27:39.596,1010123045102649,4.8,2023-02-14 11:27:44.697
22008,2023-02-14 11:27:48.236,1010123045102657,5.0,2023-02-14 11:27:53.326
22009,2023-02-14 11:28:13.496,1010123045102722,4.8,2023-02-14 11:28:18.526
22010,2023-02-14 11:28:21.927,1010123045102731,5.0,2023-02-14 11:28:26.915
22011,2023-02-14 11:28:38.686,1010123045102747,4.5,2023-02-14 11:28:43.726
22012,2023-02-14 11:28:47.176,1010123045102756,4.8,2023-02-14 11:28:52.206
22013,2023-02-14 11:29:12.786,1010123045102821,5.0,2023-02-14 11:29:17.885
22014,2023-02-14 11:30:03.464,1010123045102912,4.8,2023-02-14 11:30:08.525
22015,2023-02-14 11:30:20.224,1010123045102929,5.0,2023-02-14 11:30:25.323
22016,2023-02-14 11:30:28.644,1010123045102937,4.8,2023-02-14 11:30:33.654
22017,2023-02-14 11:30:37.073,1010123045102946,5.0,2023-02-14 11:30:42.203
22018,2023-02-14 11:30:45.404,1010123045102954,4.8,2023-02-14 11:30:50.453
22019,2023-02-14 11:30:53.802,1010123045103003,5.0,2023-02-14 11:30:58.923
22020,2023-02-14 11:31:10.703,1010123045103019,4.8,2023-02-14 11:31:15.813
22021,2023-02-14 11:31:52.612,1010123045103102,5.0,2023-02-14 11:31:57.721
22022,2023-02-14 11:32:26.302,1010123045103135,4.8,2023-02-14 11:32:31.342
22023,2023-02-14 11:32:34.611,1010123045103144,5.0,2023-02-14 11:32:39.720
22024,2023-02-14 11:33:17.101,1010123045103226,4.8,2023-02-14 11:33:22.131
22025,2023-02-14 11:33:33.960,1010123045103243,5.0,2023-02-14 11:33:39.000
22026,2023-02-14 11:33:50.851,1010123045103259,4.8,2023-02-14 11:33:55.980
22027,2023-02-14 11:33:59.270,1010123045103308,5.0,2023-02-14 11:34:04.368
22028,2023-02-14 11:34:07.200,1010123045103316,4.8,2023-02-14 11:34:12.209
22029,2023-02-14 11:34:41.160,1010123045103350,5.0,2023-02-14 11:34:46.279
22030,2023-02-14 11:35:14.868,1010123045103424,4.8,2023-02-14 11:35:19.979
22031,2023-02-14 11:35:23.239,1010123045103432,5.0,2023-02-14 11:35:28.289
22032,2023-02-14 11:35:31.628,1010123045103441,4.8,2023-02-14 11:35:36.688
22033,2023-02-14 11:35:40.088,1010123045103449,5.0,2023-02-14 11:35:45.168
22034,2023-02-14 11:35:48.749,1010123045103457,5.3,2023-02-14 11:35:53.819
22035,2023-02-14 11:35:57.188,1010123045103506,5.0,2023-02-14 11:36:02.279
22036,2023-02-14 11:36:05.249,1010123045103514,4.8,2023-02-14 11:36:10.378
22037,2023-02-14 11:36:22.319,1010123045103531,5.0,2023-02-14 11:36:27.408
22038,2023-02-14 11:36:30.319,1010123045103539,4.8,2023-02-14 11:36:35.338
22039,2023-02-14 11:36:55.927,1010123045103605,5.3,2023-02-14 11:37:00.917
22040,2023-02-14 11:37:08.987,1010123045103613,5.0,2023-02-14 11:37:14.048
22041,2023-02-14 11:37:17.737,1010123045103622,4.5,2023-02-14 11:37:22.857
22042,2023-02-14 11:37:25.788,1010123045103630,5.3,2023-02-14 11:37:30.776
22043,2023-02-14 11:37:33.878,1010123045103639,5.0,2023-02-14 11:37:39.006
22044,2023-02-14 11:37:50.128,1010123045103704,4.5,2023-02-14 11:37:55.246
22045,2023-02-14 11:37:58.118,1010123045103713,5.0,2023-02-14 11:38:03.167
22046,2023-02-14 11:38:06.266,1010123045103721,4.8,2023-02-14 11:38:11.326
22047,2023-02-14 11:38:14.367,1010123045103729,5.3,2023-02-14 11:38:19.496
22048,2023-02-14 11:38:22.596,1010123045103737,4.8,2023-02-14 11:38:27.736
22049,2023-02-14 11:38:30.707,1010123045103745,5.3,2023-02-14 11:38:35.736
22050,2023-02-14 11:38:39.667,1010123045103753,4.8,2023-02-14 11:38:44.687
22051,2023-02-14 11:38:47.865,1010123045103801,5.3,2023-02-14 11:38:52.915
22052,2023-02-14 11:38:56.076,1010123045103809,5.0,2023-02-14 11:39:01.176
22053,2023-02-14 11:39:04.286,1010123045103818,4.5,2023-02-14 11:39:09.335
22054,2023-02-14 11:39:12.555,1010123045103826,5.3,2023-02-14 11:39:17.664
22055,2023-02-14 11:39:20.736,1010123045103834,5.0,2023-02-14 11:39:25.815
22056,2023-02-14 11:39:28.825,1010123045103842,5.3,2023-02-14 11:39:33.904
22057,2023-02-14 11:39:37.026,1010123045103850,5.0,2023-02-14 11:39:42.055
22058,2023-02-14 11:39:45.365,1010123045103858,4.8,2023-02-14 11:39:50.456
22059,2023-02-14 11:39:53.665,1010123045103907,5.0,2023-02-14 11:39:58.766
22060,2023-02-14 11:40:10.555,1010123045103923,4.8,2023-02-14 11:40:15.645
22061,2023-02-14 11:40:27.335,1010123045103939,5.0,2023-02-14 11:40:32.446
22062,2023-02-14 11:40:40.355,1010123045103947,5.3,2023-02-14 11:40:45.334
22063,2023-02-14 11:40:48.494,1010123045103955,5.6,2023-02-14 11:40:53.573
22064,2023-02-14 11:40:57.134,1010123045104003,5.3,2023-02-14 11:41:02.204
22065,2023-02-14 11:41:05.315,1010123045104011,5.0,2023-02-14 11:41:10.453
22066,2023-02-14 11:41:21.595,1010123045104037,4.5,2023-02-14 11:41:26.703
22067,2023-02-14 11:41:29.605,1010123045104044,4.8,2023-02-14 11:41:34.632
22068,2023-02-14 11:43:30.253,1010123045104116,5.0,2023-02-14 11:43:35.332
22069,2023-02-14 11:43:38.243,1010123045104125,4.5,2023-02-14 11:43:43.262
22070,2023-02-14 11:43:46.473,1010123045104133,5.0,2023-02-14 11:43:51.492
22071,2023-02-14 11:44:02.713,1010123045104149,5.3,2023-02-14 11:44:07.743
22072,2023-02-14 11:44:10.852,1010123045104157,5.0,2023-02-14 11:44:15.891
22073,2023-02-14 11:44:18.983,1010123045104332,5.3,2023-02-14 11:44:23.983
22074,2023-02-14 11:44:35.161,1010123045104349,5.0,2023-02-14 11:44:40.221
22075,2023-02-14 11:44:43.292,1010123045104357,5.6,2023-02-14 11:44:48.381
22076,2023-02-14 11:44:51.502,1010123045104405,5.3,2023-02-14 11:44:56.530
22077,2023-02-14 11:45:00.052,1010123045104413,5.0,2023-02-14 11:45:05.181
22078,2023-02-14 11:45:33.592,1010123045104446,4.8,2023-02-14 11:45:38.700
22079,2023-02-14 11:45:49.881,1010123045104502,5.0,2023-02-14 11:45:55.030
22080,2023-02-14 11:45:58.871,1010123045104510,4.8,2023-02-14 11:46:03.970
22081,2023-02-14 11:46:06.780,1010123045104518,5.0,2023-02-14 11:46:11.831
22082,2023-02-14 11:46:15.601,1010123045104526,4.5,2023-02-14 11:46:20.619
22083,2023-02-14 11:46:32.411,1010123045104543,4.8,2023-02-14 11:46:37.411
22084,2023-02-14 11:46:49.290,1010123045104559,5.0,2023-02-14 11:46:54.380
22085,2023-02-14 11:47:06.059,1010123045104615,4.8,2023-02-14 11:47:11.178
22086,2023-02-14 11:47:14.470,1010123045104624,5.0,2023-02-14 11:47:19.588
22087,2023-02-14 11:47:31.299,1010123045104640,4.8,2023-02-14 11:47:36.378
22088,2023-02-14 11:47:39.869,1010123045104649,5.0,2023-02-14 11:47:44.928
22089,2023-02-14 11:47:47.799,1010123045104657,4.8,2023-02-14 11:47:52.868
22090,2023-02-14 11:47:56.650,1010123045104706,5.0,2023-02-14 11:48:01.739
22091,2023-02-14 11:48:05.089,1010123045104714,4.8,2023-02-14 11:48:10.138
22092,2023-02-14 11:48:21.990,1010123045104731,5.0,2023-02-14 11:48:27.029
22093,2023-02-14 11:48:30.410,1010123045104739,4.5,2023-02-14 11:48:35.417
22094,2023-02-14 11:48:47.098,1010123045104756,5.0,2023-02-14 11:48:52.229
22095,2023-02-14 11:48:55.569,1010123045104805,4.5,2023-02-14 11:49:00.709
22096,2023-02-14 11:49:03.628,1010123045104813,4.8,2023-02-14 11:49:08.788
22097,2023-02-14 11:49:45.818,1010123045104855,5.0,2023-02-14 11:49:50.867
22098,2023-02-14 11:50:02.788,1010123045104912,4.8,2023-02-14 11:50:07.828
22099,2023-02-14 11:50:10.838,1010123045104920,5.0,2023-02-14 11:50:15.987
22100,2023-02-14 11:50:19.487,1010123045104928,4.8,2023-02-14 11:50:24.538
22101,2023-02-14 11:50:36.388,1010123045104945,4.5,2023-02-14 11:50:41.427
22102,2023-02-14 11:50:44.767,1010123045104954,4.8,2023-02-14 11:50:49.826
22103,2023-02-14 11:51:18.336,1010123045105027,4.5,2023-02-14 11:51:23.415
22104,2023-02-14 11:51:26.506,1010123045105036,4.8,2023-02-14 11:51:31.585
