,time,TraceabilityCode,PressForceValueFR,time.value
14358,2023-02-10 06:07:15.594,1010223041050627,26.9,2023-02-10 06:07:21.213
14359,2023-02-10 06:07:25.773,1010223041050636,27.4,2023-02-10 06:07:31.382
14360,2023-02-10 06:07:35.773,1010223041050645,27.2,2023-02-10 06:07:41.381
14361,2023-02-10 06:08:31.132,1010223041050743,26.9,2023-02-10 06:08:36.661
14362,2023-02-10 06:08:40.272,1010223041050752,27.2,2023-02-10 06:08:45.861
14363,2023-02-10 06:08:49.282,1010223041050801,26.9,2023-02-10 06:08:54.821
14364,2023-02-10 06:09:25.661,1010223041050837,27.2,2023-02-10 06:09:31.220
14365,2023-02-10 06:10:38.539,1010223041050950,27.4,2023-02-10 06:10:44.168
14366,2023-02-10 06:10:56.839,1010223041051008,27.2,2023-02-10 06:11:02.408
14367,2023-02-10 06:11:15.148,1010223041051026,27.4,2023-02-10 06:11:20.737
14368,2023-02-10 06:11:24.219,1010223041051035,26.6,2023-02-10 06:11:29.767
14369,2023-02-10 06:11:33.309,1010223041051045,27.4,2023-02-10 06:11:38.888
14370,2023-02-10 06:11:42.378,1010223041051054,27.2,2023-02-10 06:11:47.938
14371,2023-02-10 06:11:51.489,1010223041051103,26.9,2023-02-10 06:11:57.138
14372,2023-02-10 06:12:09.499,1010223041051121,27.2,2023-02-10 06:12:15.148
14373,2023-02-10 06:12:27.739,1010223041051139,26.9,2023-02-10 06:12:33.378
14374,2023-02-10 06:12:45.878,1010223041051158,27.2,2023-02-10 06:12:51.467
14375,2023-02-10 06:12:55.038,1010223041051207,26.9,2023-02-10 06:13:00.657
14376,2023-02-10 06:13:04.088,1010223041051216,27.4,2023-02-10 06:13:09.627
14377,2023-02-10 06:13:13.207,1010223041051225,27.2,2023-02-10 06:13:18.746
14378,2023-02-10 06:13:22.368,1010223041051234,26.9,2023-02-10 06:13:27.947
14379,2023-02-10 06:13:58.736,1010223041051310,27.2,2023-02-10 06:14:04.336
14380,2023-02-10 06:14:07.867,1010223041051319,27.4,2023-02-10 06:14:13.467
14381,2023-02-10 06:14:26.117,1010223041051337,27.2,2023-02-10 06:14:31.706
14382,2023-02-10 06:14:35.127,1010223041051347,27.4,2023-02-10 06:14:40.746
14383,2023-02-10 06:14:44.357,1010223041051356,27.2,2023-02-10 06:14:49.946
14384,2023-02-10 06:14:53.377,1010223041051405,26.9,2023-02-10 06:14:58.905
14385,2023-02-10 06:15:11.615,1010223041051423,27.4,2023-02-10 06:15:17.145
14386,2023-02-10 06:15:38.895,1010223041051450,27.2,2023-02-10 06:15:44.424
14387,2023-02-10 06:15:47.996,1010223041051500,27.4,2023-02-10 06:15:53.625
14388,2023-02-10 06:16:06.006,1010223041051518,27.2,2023-02-10 06:16:11.555
14389,2023-02-10 06:16:15.105,1010223041051527,27.7,2023-02-10 06:16:20.736
14390,2023-02-10 06:16:24.186,1010223041051536,26.9,2023-02-10 06:16:29.786
14391,2023-02-10 06:16:33.246,1010223041051545,27.7,2023-02-10 06:16:38.835
14392,2023-02-10 06:16:42.424,1010223041051554,27.4,2023-02-10 06:16:47.944
14393,2023-02-10 06:17:00.525,1010223041051612,27.2,2023-02-10 06:17:06.105
14394,2023-02-10 06:17:27.855,1010223041051639,26.9,2023-02-10 06:17:33.454
14395,2023-02-10 06:17:36.894,1010223041051649,27.2,2023-02-10 06:17:42.424
14396,2023-02-10 06:19:57.993,1010223041051838,26.9,2023-02-10 06:20:03.622
14397,2023-02-10 06:20:06.983,1010223041051856,26.6,2023-02-10 06:20:12.581
14398,2023-02-10 06:20:15.982,1010223041051904,26.4,2023-02-10 06:20:21.530
14399,2023-02-10 06:20:24.982,1010223041051912,26.6,2023-02-10 06:20:30.591
14400,2023-02-10 06:20:33.891,1010223041051940,26.9,2023-02-10 06:20:39.461
14401,2023-02-10 06:20:42.931,1010223041051949,26.6,2023-02-10 06:20:48.582
14402,2023-02-10 06:21:18.750,1010223041052026,26.9,2023-02-10 06:21:24.351
14403,2023-02-10 06:21:54.780,1010223041052103,27.2,2023-02-10 06:22:00.430
14404,2023-02-10 06:22:03.780,1010223041052112,26.9,2023-02-10 06:22:09.321
14405,2023-02-10 06:22:30.680,1010223041052139,27.2,2023-02-10 06:22:36.280
14406,2023-02-10 06:22:39.680,1010223041052148,26.9,2023-02-10 06:22:45.309
14407,2023-02-10 06:22:48.670,1010223041052157,27.2,2023-02-10 06:22:54.269
14408,2023-02-10 06:22:57.490,1010223041052206,26.9,2023-02-10 06:23:03.160
14409,2023-02-10 06:23:06.500,1010223041052216,27.2,2023-02-10 06:23:12.108
14410,2023-02-10 06:23:24.519,1010223041052234,26.9,2023-02-10 06:23:30.118
14411,2023-02-10 06:24:36.197,1010223041052347,27.2,2023-02-10 06:24:41.717
14412,2023-02-10 06:24:45.247,1010223041052356,26.9,2023-02-10 06:24:50.838
14413,2023-02-10 06:24:54.318,1010223041052405,27.2,2023-02-10 06:24:59.957
14414,2023-02-10 06:25:03.157,1010223041052414,26.9,2023-02-10 06:25:08.756
14415,2023-02-10 06:25:21.096,1010223041052432,27.2,2023-02-10 06:25:26.746
14416,2023-02-10 06:25:30.117,1010223041052441,26.9,2023-02-10 06:25:35.706
14417,2023-02-10 09:15:36.789,1010223041080107,36.2,2023-02-10 09:16:30.506
14418,2023-02-10 10:47:02.102,1010223041093841,36.8,2023-02-10 10:47:19.243
14419,2023-02-10 10:54:14.997,1010223041095249,36.5,2023-02-10 10:57:58.815
14420,2023-02-10 11:22:47.973,1010223041102109,37.3,2023-02-10 11:23:24.641
14421,2023-02-10 11:37:09.091,1010223041103557,37.0,2023-02-10 11:37:39.270
14422,2023-02-10 20:30:16.365,1010223041192849,7.2,2023-02-10 20:30:59.372
14423,2023-02-10 20:33:16.982,1010123041192856,6.9,2023-02-10 20:34:21.180
14424,2023-02-10 20:34:23.661,1010123041192904,6.6,2023-02-10 20:34:28.782
14425,2023-02-10 20:47:39.559,1010123041192911,6.4,2023-02-10 20:47:44.568
14426,2023-02-10 20:47:48.108,1010123041192918,6.6,2023-02-10 20:47:53.197
14427,2023-02-10 20:47:56.178,1010123041192926,6.1,2023-02-10 20:48:01.299
14428,2023-02-10 20:48:04.299,1010123041193002,6.4,2023-02-10 20:48:09.289
14429,2023-02-10 20:48:12.368,1010123041193011,6.1,2023-02-10 20:48:17.368
14430,2023-02-10 20:48:21.499,1010123041194735,6.4,2023-02-10 20:48:26.559
14431,2023-02-10 20:48:46.779,1010123041194759,6.1,2023-02-10 20:48:51.838
14432,2023-02-10 20:48:55.128,1010123041194808,6.6,2023-02-10 20:49:00.167
14433,2023-02-10 20:49:03.729,1010123041194816,6.4,2023-02-10 20:49:08.808
14434,2023-02-10 20:50:58.326,1010123041194856,6.1,2023-02-10 20:51:03.367
14435,2023-02-10 20:51:06.246,1010123041194904,6.4,2023-02-10 20:51:11.355
14436,2023-02-10 20:51:14.897,1010123041194912,6.1,2023-02-10 20:51:19.926
14437,2023-02-10 20:51:39.846,1010123041195019,6.4,2023-02-10 20:51:44.964
14438,2023-02-10 20:51:48.426,1010123041195027,6.1,2023-02-10 20:51:53.535
14439,2023-02-10 20:51:56.835,1010123041195054,6.4,2023-02-10 20:52:01.934
14440,2023-02-10 20:52:21.926,1010123041195131,6.6,2023-02-10 20:52:26.974
14441,2023-02-10 20:53:21.474,1010123041195148,6.9,2023-02-10 20:53:26.503
14442,2023-02-10 20:53:47.285,1010123041195204,6.6,2023-02-10 20:53:52.424
14443,2023-02-10 20:53:55.244,1010123041195213,6.9,2023-02-10 20:54:00.255
14444,2023-02-10 20:54:04.045,1010123041195222,6.6,2023-02-10 20:54:09.053
14445,2023-02-10 20:54:29.404,1010123041195332,6.9,2023-02-10 20:54:34.493
14446,2023-02-10 20:55:20.063,1010123041195341,6.6,2023-02-10 20:55:25.142
14447,2023-02-10 20:55:38.104,1010123041195349,6.9,2023-02-10 20:55:43.102
14448,2023-02-10 20:55:48.582,1010123041195402,6.6,2023-02-10 20:55:53.663
14449,2023-02-10 20:55:56.963,1010123041195412,6.9,2023-02-10 20:56:02.101
14450,2023-02-10 20:56:13.562,1010123041195429,6.6,2023-02-10 20:56:18.661
14451,2023-02-10 20:56:22.173,1010123041195516,6.9,2023-02-10 20:56:27.302
14452,2023-02-10 20:56:43.443,1010123041195534,6.6,2023-02-10 20:56:48.523
14453,2023-02-11 00:07:51.986,1010223041230527,32.5,2023-02-11 00:08:39.555
14454,2023-02-11 00:08:46.744,1010223041230535,32.2,2023-02-11 00:08:52.263
14455,2023-02-11 00:20:37.233,1011223041230737,32.0,2023-02-11 00:20:42.753
14456,2023-02-11 00:57:43.581,1010223041232019,32.5,2023-02-11 00:57:49.151
14457,2023-02-11 00:58:27.740,1011223041232044,32.2,2023-02-11 00:58:33.270
14458,2023-02-11 00:58:49.530,1010223041232032,32.5,2023-02-11 00:58:55.109
14459,2023-02-11 00:59:08.029,1011223041235805,32.2,2023-02-11 00:59:13.670
14460,2023-02-11 00:59:16.670,1010223041232059,32.5,2023-02-11 00:59:22.309
14461,2023-02-11 00:59:25.299,1010223041232747,32.8,2023-02-11 00:59:30.868
14462,2023-02-11 00:59:42.559,1010223041235820,33.0,2023-02-11 00:59:48.069
14463,2023-02-11 00:59:51.108,1010223041235828,32.8,2023-02-11 00:59:56.628
14464,2023-02-11 00:59:59.739,1010223041235853,32.5,2023-02-11 01:00:05.278
14465,2023-02-11 01:02:16.167,1011223041235945,31.2,2023-02-11 01:02:21.755
14466,2023-02-11 01:02:25.436,1010223041235934,32.2,2023-02-11 01:02:31.045
14467,2023-02-11 01:02:34.105,1010223041235943,32.5,2023-02-11 01:02:39.676
14468,2023-02-11 01:02:51.345,1011223042000215,33.0,2023-02-11 01:02:56.944
14469,2023-02-11 01:03:25.674,1010223042000233,32.5,2023-02-11 01:03:31.285
14470,2023-02-11 01:03:34.305,1010223042000251,32.8,2023-02-11 01:03:39.904
14471,2023-02-11 01:03:42.964,1011223042000311,32.5,2023-02-11 01:03:48.555
14472,2023-02-11 01:03:51.625,1010223042000300,32.2,2023-02-11 01:03:57.125
14473,2023-02-11 01:04:00.214,1010223042000308,32.5,2023-02-11 01:04:05.753
14474,2023-02-11 01:04:08.734,1010223042000317,32.8,2023-02-11 01:04:14.313
14475,2023-02-11 01:04:17.335,1010223042000326,32.5,2023-02-11 01:04:22.953
14476,2023-02-11 01:04:34.523,1010223042000343,32.8,2023-02-11 01:04:40.082
14477,2023-02-11 01:04:43.114,1010223042000401,32.5,2023-02-11 01:04:48.642
14478,2023-02-11 01:04:51.563,1011223042000421,33.0,2023-02-11 01:04:57.203
14479,2023-02-11 01:05:00.233,1010223042000419,32.8,2023-02-11 01:05:05.842
14480,2023-02-11 01:05:08.874,1011223042000439,32.5,2023-02-11 01:05:14.483
14481,2023-02-11 01:05:25.983,1010223042000436,32.8,2023-02-11 01:05:31.601
14482,2023-02-11 01:05:34.612,1010223042000445,33.0,2023-02-11 01:05:40.232
14483,2023-02-11 01:05:43.312,1010223042000454,32.8,2023-02-11 01:05:48.951
14484,2023-02-11 01:05:52.523,1010223042000502,32.5,2023-02-11 01:05:58.082
14485,2023-02-11 01:06:01.122,1010223042000511,33.0,2023-02-11 01:06:06.642
14486,2023-02-11 01:06:09.612,1010223042000520,32.8,2023-02-11 01:06:15.203
14487,2023-02-11 01:06:35.983,1010223042000546,32.5,2023-02-11 01:06:41.512
14488,2023-02-11 01:06:45.153,1010223042000604,33.0,2023-02-11 01:06:50.732
14489,2023-02-11 01:06:53.661,1011223042000624,32.8,2023-02-11 01:06:59.280
14490,2023-02-11 01:07:02.240,1010223042000621,33.0,2023-02-11 01:07:07.760
14491,2023-02-11 01:07:20.042,1010223042000630,32.8,2023-02-11 01:07:25.601
14492,2023-02-11 01:07:37.792,1010223042000648,33.0,2023-02-11 01:07:43.361
14493,2023-02-11 01:08:21.321,1010223042000732,32.8,2023-02-11 01:08:26.881
14494,2023-02-11 01:08:39.071,1010223042000749,33.0,2023-02-11 01:08:44.651
14495,2023-02-11 01:08:47.611,1010223042000758,32.8,2023-02-11 01:08:53.210
14496,2023-02-11 01:08:56.240,1010223042000815,33.0,2023-02-11 01:09:01.848
14497,2023-02-11 01:09:04.849,1011223042000835,32.5,2023-02-11 01:09:10.408
14498,2023-02-11 01:09:14.069,1010223042000824,32.8,2023-02-11 01:09:19.608
14499,2023-02-11 01:09:40.349,1010223042000850,33.0,2023-02-11 01:09:45.938
14500,2023-02-11 01:09:57.628,1010223042000908,32.8,2023-02-11 01:10:03.209
14501,2023-02-11 01:10:06.118,1010223042000917,32.5,2023-02-11 01:10:11.697
14502,2023-02-11 01:10:15.388,1010223042000934,33.0,2023-02-11 01:10:20.969
14503,2023-02-11 01:15:21.173,1010223042000943,32.2,2023-02-11 01:15:26.773
14504,2023-02-11 01:18:45.009,1010223042001000,31.7,2023-02-11 01:18:50.578
14505,2023-02-11 01:24:02.773,1010223042001009,32.0,2023-02-11 01:24:08.322
14506,2023-02-11 01:24:12.013,1010223042001039,32.5,2023-02-11 01:24:17.492
14507,2023-02-11 01:24:21.193,1011123042002350,32.0,2023-02-11 01:24:26.693
14508,2023-02-11 01:24:30.342,1011123042002400,32.2,2023-02-11 01:24:35.973
14509,2023-02-11 01:24:39.112,1011223042002408,33.0,2023-02-11 01:24:44.661
14510,2023-02-11 01:24:47.673,1010123042002400,32.8,2023-02-11 01:24:53.290
14511,2023-02-11 01:24:56.891,1010123042002417,32.5,2023-02-11 01:25:02.490
14512,2023-02-11 01:25:05.621,1011223042002434,32.8,2023-02-11 01:25:11.211
14513,2023-02-11 01:28:32.848,1010123042002443,31.7,2023-02-11 01:28:38.516
14514,2023-02-11 01:31:25.655,1010123042002459,32.0,2023-02-11 01:31:31.196
14515,2023-02-11 01:31:34.845,1011223042002825,31.4,2023-02-11 01:31:40.404
14516,2023-02-11 01:31:48.756,1010123042002508,32.0,2023-02-11 01:31:54.303
14517,2023-02-11 01:32:06.944,1011223042003137,32.5,2023-02-11 01:32:12.493
14518,2023-02-11 01:32:16.154,1010123042002849,32.8,2023-02-11 01:32:21.703
14519,2023-02-11 01:32:25.375,1010123042003127,33.0,2023-02-11 01:32:30.904
14520,2023-02-11 01:32:51.184,1010123042003211,32.5,2023-02-11 01:32:56.734
14521,2023-02-11 01:33:00.335,1011223042003230,33.0,2023-02-11 01:33:05.944
14522,2023-02-11 01:33:08.934,1010123042003228,32.8,2023-02-11 01:33:14.494
14523,2023-02-11 01:33:35.533,1010123042003254,32.5,2023-02-11 01:33:41.142
14524,2023-02-11 01:33:44.243,1010123042003303,33.0,2023-02-11 01:33:49.862
14525,2023-02-11 01:34:01.273,1010123042003320,32.8,2023-02-11 01:34:06.903
14526,2023-02-11 01:34:10.543,1011223042003340,33.0,2023-02-11 01:34:16.102
14527,2023-02-11 01:34:19.154,1010123042003329,32.5,2023-02-11 01:34:24.823
14528,2023-02-11 01:34:37.104,1010123042003355,33.0,2023-02-11 01:34:42.664
14529,2023-02-11 01:34:45.713,1011223042003415,32.8,2023-02-11 01:34:51.313
14530,2023-02-11 01:35:03.473,1011223042003433,33.0,2023-02-11 01:35:09.062
14531,2023-02-11 01:35:38.673,1010123042003457,33.3,2023-02-11 01:35:44.183
14532,2023-02-11 01:35:56.351,1011223042003526,33.0,2023-02-11 01:36:01.940
14533,2023-02-11 01:36:22.151,1010123042003532,33.3,2023-02-11 01:36:27.710
14534,2023-02-11 01:36:40.022,1010123042003550,33.0,2023-02-11 01:36:45.621
14535,2023-02-11 01:36:48.611,1010123042003558,33.3,2023-02-11 01:36:54.191
14536,2023-02-11 01:36:57.201,1010123042003616,33.0,2023-02-11 01:37:02.750
14537,2023-02-11 01:37:05.842,1011223042003636,33.3,2023-02-11 01:37:11.391
14538,2023-02-11 01:37:15.052,1010123042003625,32.8,2023-02-11 01:37:20.581
14539,2023-02-11 01:37:23.601,1010123042003633,33.0,2023-02-11 01:37:29.230
14540,2023-02-11 01:37:50.010,1010123042003708,33.3,2023-02-11 01:37:55.551
14541,2023-02-11 01:38:42.609,1011223042003812,33.0,2023-02-11 01:38:48.269
14542,2023-02-11 01:39:17.740,1011223042003848,33.3,2023-02-11 01:39:23.319
14543,2023-02-11 01:39:26.349,1010123042003836,32.8,2023-02-11 01:39:31.868
14544,2023-02-11 01:39:35.500,1010123042003854,33.3,2023-02-11 01:39:41.078
14545,2023-02-11 01:40:01.729,1010123042003920,33.0,2023-02-11 01:40:07.309
14546,2023-02-11 01:40:19.608,1010123042003938,33.3,2023-02-11 01:40:25.158
14547,2023-02-11 01:40:36.749,1010123042003955,33.0,2023-02-11 01:40:42.278
14548,2023-02-11 01:40:54.657,1011223042004024,33.3,2023-02-11 01:41:00.187
14549,2023-02-11 01:41:38.267,1010123042004057,33.0,2023-02-11 01:41:43.867
14550,2023-02-11 01:42:30.857,1010123042004106,33.3,2023-02-11 01:42:36.486
14551,2023-02-11 01:42:39.387,1010123042004123,33.0,2023-02-11 01:42:44.996
14552,2023-02-11 01:42:48.066,1010123042004132,33.3,2023-02-11 01:42:53.637
14553,2023-02-11 01:42:56.707,1010123042004141,33.0,2023-02-11 01:43:02.276
14554,2023-02-11 01:43:22.536,1010123042004243,33.3,2023-02-11 01:43:28.105
14555,2023-02-11 01:43:58.115,1010123042004316,33.6,2023-02-11 01:44:03.716
14556,2023-02-11 01:47:24.851,1010123042004325,32.5,2023-02-11 01:47:30.551
14557,2023-02-11 01:48:03.040,1010123042004400,32.8,2023-02-11 01:48:08.680
14558,2023-02-11 01:48:21.561,1010123042004742,32.5,2023-02-11 01:48:27.078
14559,2023-02-11 01:48:30.710,1010123042004751,32.8,2023-02-11 01:48:36.269
14560,2023-02-11 01:48:47.750,1010123042004807,32.5,2023-02-11 01:48:53.309
14561,2023-02-11 01:49:23.319,1010123042004842,32.8,2023-02-11 01:49:28.908
14562,2023-02-11 01:49:31.908,1010123042004850,32.5,2023-02-11 01:49:37.469
14563,2023-02-11 01:49:40.499,1011223042004910,32.8,2023-02-11 01:49:46.039
14564,2023-02-11 01:49:58.338,1010123042004908,33.0,2023-02-11 01:50:03.957
14565,2023-02-11 01:50:24.308,1010123042004934,32.8,2023-02-11 01:50:29.888
14566,2023-02-11 01:50:50.707,1010123042005001,33.0,2023-02-11 01:50:56.357
14567,2023-02-11 01:50:59.298,1010123042005009,32.8,2023-02-11 01:51:04.907
14568,2023-02-11 01:51:08.507,1010123042005018,33.0,2023-02-11 01:51:14.117
14569,2023-02-11 01:51:25.786,1011223042005056,32.8,2023-02-11 01:51:31.326
14570,2023-02-11 01:51:34.316,1010123042005053,33.0,2023-02-11 01:51:39.967
14571,2023-02-11 01:52:45.165,1010123042005203,32.8,2023-02-11 01:52:50.756
14572,2023-02-11 01:52:53.726,1011223042005223,33.0,2023-02-11 01:52:59.315
14573,2023-02-11 01:53:11.546,1011223042005241,33.3,2023-02-11 01:53:17.075
14574,2023-02-11 01:53:28.684,1011223042005258,33.0,2023-02-11 01:53:34.203
14575,2023-02-11 01:53:37.204,1010123042005247,32.8,2023-02-11 01:53:42.834
14576,2023-02-11 01:53:46.404,1010123042005256,33.0,2023-02-11 01:53:51.963
14577,2023-02-11 01:53:54.894,1010123042005314,32.8,2023-02-11 01:54:00.523
14578,2023-02-11 01:54:12.724,1010123042005331,33.0,2023-02-11 01:54:18.283
14579,2023-02-11 01:54:21.285,1010123042005340,33.3,2023-02-11 01:54:26.924
14580,2023-02-11 01:54:29.953,1011223042005400,32.8,2023-02-11 01:54:35.562
14581,2023-02-11 01:54:39.213,1010123042005348,33.0,2023-02-11 01:54:44.832
14582,2023-02-11 01:54:56.424,1010123042005415,33.3,2023-02-11 01:55:02.043
14583,2023-02-11 01:55:05.654,1011223042005435,33.0,2023-02-11 01:55:11.243
14584,2023-02-11 01:55:14.263,1010123042005424,33.3,2023-02-11 01:55:19.803
14585,2023-02-11 01:55:22.803,1010123042005441,33.0,2023-02-11 01:55:28.372
14586,2023-02-11 01:55:49.154,1010123042005459,33.3,2023-02-11 01:55:54.763
14587,2023-02-11 01:55:58.322,1010123042005516,33.0,2023-02-11 01:56:03.963
14588,2023-02-11 01:56:07.003,1011223042005537,33.3,2023-02-11 01:56:12.532
14589,2023-02-11 01:56:24.151,1011223042005554,33.0,2023-02-11 01:56:29.792
14590,2023-02-11 01:56:33.403,1010123042005543,33.3,2023-02-11 01:56:39.012
14591,2023-02-11 01:56:42.023,1010123042005552,33.0,2023-02-11 01:56:47.562
14592,2023-02-11 01:57:08.443,1010123042005627,33.3,2023-02-11 01:57:14.042
14593,2023-02-11 01:57:17.052,1010123042005636,33.0,2023-02-11 01:57:22.611
14594,2023-02-11 01:57:25.691,1010123042005644,33.3,2023-02-11 01:57:31.250
14595,2023-02-11 01:57:42.842,1011223042005713,32.8,2023-02-11 01:57:48.450
14596,2023-02-11 01:57:51.411,1010123042005702,33.3,2023-02-11 01:57:57.012
14597,2023-02-11 01:58:00.681,1010123042005711,33.0,2023-02-11 01:58:06.280
14598,2023-02-11 01:58:26.950,1010123042005745,33.3,2023-02-11 01:58:32.509
14599,2023-02-11 01:58:35.460,1011223042005805,33.0,2023-02-11 01:58:41.091
14600,2023-02-11 01:58:44.091,1010123042005803,33.3,2023-02-11 01:58:49.651
14601,2023-02-11 01:59:10.520,1010123042005829,33.0,2023-02-11 01:59:16.039
14602,2023-02-11 01:59:19.690,1010123042005838,33.3,2023-02-11 01:59:25.329
14603,2023-02-11 01:59:28.351,1010123042005847,33.0,2023-02-11 01:59:33.880
14604,2023-02-11 02:00:03.140,1011223042005933,33.3,2023-02-11 02:00:08.769
14605,2023-02-11 02:00:11.859,1010123042005922,33.0,2023-02-11 02:00:17.490
14606,2023-02-11 02:00:29.690,1010123042005948,33.3,2023-02-11 02:00:35.329
14607,2023-02-11 02:00:38.299,1011223042010008,33.0,2023-02-11 02:00:43.890
14608,2023-02-11 02:00:46.910,1010123042005957,33.6,2023-02-11 02:00:52.450
14609,2023-02-11 02:00:56.118,1010123042010014,33.0,2023-02-11 02:01:01.717
14610,2023-02-11 02:01:04.739,1011223042010034,33.3,2023-02-11 02:01:10.299
14611,2023-02-11 02:05:30.214,1010123042010041,32.8,2023-02-11 02:05:35.805
14612,2023-02-11 02:05:38.835,1010123042010049,33.0,2023-02-11 02:05:44.374
14613,2023-02-11 02:05:55.953,1011223042010524,33.3,2023-02-11 02:06:01.582
14614,2023-02-11 02:06:04.592,1010123042010107,32.8,2023-02-11 02:06:10.213
14615,2023-02-11 02:06:30.354,1010123042010550,32.5,2023-02-11 02:06:35.904
14616,2023-02-11 02:06:47.573,1010123042010607,32.8,2023-02-11 02:06:53.094
14617,2023-02-11 02:07:04.772,1011223042010635,32.5,2023-02-11 02:07:10.371
14618,2023-02-11 02:07:13.431,1010123042010632,32.8,2023-02-11 02:07:19.012
14619,2023-02-11 02:07:22.651,1010123042010641,33.0,2023-02-11 02:07:28.211
14620,2023-02-11 02:07:31.342,1010123042010650,32.8,2023-02-11 02:07:36.931
14621,2023-02-11 02:07:40.042,1011223042010710,32.5,2023-02-11 02:07:45.641
14622,2023-02-11 02:07:57.191,1010123042010716,33.3,2023-02-11 02:08:02.772
14623,2023-02-11 02:08:05.861,1010123042010725,32.8,2023-02-11 02:08:11.500
14624,2023-02-11 02:08:23.621,1010123042010742,32.5,2023-02-11 02:08:29.250
14625,2023-02-11 02:08:32.161,1011223042010802,32.8,2023-02-11 02:08:37.822
14626,2023-02-11 02:08:41.401,1010123042010751,32.5,2023-02-11 02:08:47.012
14627,2023-02-11 02:08:50.072,1010123042010809,33.0,2023-02-11 02:08:55.640
14628,2023-02-11 02:09:16.440,1010123042010826,32.8,2023-02-11 02:09:21.970
14629,2023-02-11 02:10:17.930,1010123042010937,32.5,2023-02-11 02:10:23.500
14630,2023-02-11 02:10:26.519,1011223042010957,33.0,2023-02-11 02:10:32.059
14631,2023-02-11 02:11:28.719,1010123042011038,32.8,2023-02-11 02:11:34.299
14632,2023-02-11 02:11:45.888,1010123042011105,33.0,2023-02-11 02:11:51.497
14633,2023-02-11 02:11:55.138,1010123042011113,32.8,2023-02-11 02:12:00.697
