,time,TraceabilityCode,CushionWaterTemperature,time.value
24550,2023-01-27 15:44:58.573,1010123027144428,32.0,2023-01-27 15:45:05.614
24551,2023-01-27 15:45:17.033,1010123027144447,31.8,2023-01-27 15:45:24.174
24552,2023-01-27 15:45:44.914,1010123027144515,31.9,2023-01-27 15:45:52.003
24553,2023-01-27 15:45:54.293,1010123027144524,31.8,2023-01-27 15:46:01.362
24554,2023-01-27 15:46:31.173,1010123027144601,31.9,2023-01-27 15:46:38.232
24555,2023-01-27 15:46:40.473,1010123027144610,31.8,2023-01-27 15:46:47.523
24556,2023-01-27 15:46:49.733,1010123027144620,31.9,2023-01-27 15:46:56.891
24557,2023-01-27 15:46:59.263,1010123027144629,32.0,2023-01-27 15:47:06.312
24558,2023-01-27 15:47:08.352,1010123027144638,31.9,2023-01-27 15:47:15.361
24559,2023-01-27 15:47:17.753,1010123027144648,32.0,2023-01-27 15:47:24.891
24560,2023-01-27 15:47:26.971,1010123027144657,32.2,2023-01-27 15:47:34.082
24561,2023-01-27 15:47:45.411,1010123027144715,32.4,2023-01-27 15:47:52.561
24562,2023-01-27 15:47:54.721,1010123027144725,32.5,2023-01-27 15:48:01.842
24563,2023-01-27 15:48:03.941,1010123027144734,32.6,2023-01-27 15:48:11.042
24564,2023-01-27 15:48:13.211,1010123027144743,32.8,2023-01-27 15:48:20.322
24565,2023-01-27 15:48:22.471,1010123027144752,32.9,2023-01-27 15:48:29.520
24566,2023-01-27 15:48:35.651,1010123027144802,33.2,2023-01-27 15:48:42.760
24567,2023-01-27 15:48:44.770,1010123027144811,33.3,2023-01-27 15:48:51.841
24568,2023-01-27 15:48:53.901,1010123027144820,33.4,2023-01-27 15:49:00.970
24569,2023-01-27 15:49:03.000,1010123027144829,33.5,2023-01-27 15:49:10.171
24570,2023-01-27 15:49:12.180,1010123027144844,33.7,2023-01-27 15:49:19.200
24571,2023-01-27 15:49:30.420,1010123027144902,33.8,2023-01-27 15:49:37.450
24572,2023-01-27 15:49:39.619,1010123027144910,34.0,2023-01-27 15:49:46.650
24573,2023-01-27 15:50:06.869,1010123027144938,34.2,2023-01-27 15:50:14.009
24574,2023-01-27 15:50:25.098,1010123027144956,34.3,2023-01-27 15:50:32.247
24575,2023-01-27 15:50:43.338,1010123027145014,34.4,2023-01-27 15:50:50.477
24576,2023-01-27 15:50:52.489,1010123027145023,34.6,2023-01-27 15:50:59.608
24577,2023-01-27 15:51:10.717,1010123027145041,34.7,2023-01-27 15:51:17.767
24578,2023-01-27 15:51:19.828,1010123027145051,34.6,2023-01-27 15:51:26.888
24579,2023-01-27 15:51:28.947,1010123027145100,34.7,2023-01-27 15:51:36.088
24580,2023-01-27 15:51:38.118,1010123027145109,34.8,2023-01-27 15:51:45.207
24581,2023-01-27 15:52:15.286,1010123027145145,34.9,2023-01-27 15:52:22.316
24582,2023-01-27 15:52:24.627,1010123027145154,34.8,2023-01-27 15:52:31.806
24583,2023-01-27 15:52:52.467,1010123027145222,34.7,2023-01-27 15:52:59.526
24584,2023-01-27 15:53:11.006,1010123027145241,34.5,2023-01-27 15:53:18.085
24585,2023-01-27 15:53:20.246,1010123027145250,34.3,2023-01-27 15:53:27.375
24586,2023-01-27 15:53:29.516,1010123027145259,34.1,2023-01-27 15:53:36.575
24587,2023-01-27 15:53:39.075,1010123027145309,33.9,2023-01-27 15:53:46.155
24588,2023-01-27 15:53:48.206,1010123027145318,33.8,2023-01-27 15:53:55.285
24589,2023-01-27 15:53:57.645,1010123027145327,33.6,2023-01-27 15:54:04.645
24590,2023-01-27 15:54:06.855,1010123027145337,33.5,2023-01-27 15:54:13.924
24591,2023-01-27 15:54:16.095,1010123027145346,33.3,2023-01-27 15:54:23.213
24592,2023-01-27 15:54:25.384,1010123027145355,33.1,2023-01-27 15:54:32.414
24593,2023-01-27 15:54:34.555,1010123027145404,33.0,2023-01-27 15:54:41.604
24594,2023-01-27 15:54:43.924,1010123027145414,32.9,2023-01-27 15:54:50.973
24595,2023-01-27 15:54:53.184,1010123027145423,32.8,2023-01-27 15:55:00.243
24596,2023-01-27 15:55:02.464,1010123027145432,32.7,2023-01-27 15:55:09.533
24597,2023-01-27 15:55:11.775,1010123027145442,32.6,2023-01-27 15:55:18.815
24598,2023-01-27 15:55:30.124,1010123027145500,32.5,2023-01-27 15:55:37.203
24599,2023-01-27 15:55:39.543,1010123027145510,32.4,2023-01-27 15:55:46.562
24600,2023-01-27 15:55:58.174,1010123027145528,32.3,2023-01-27 15:56:05.213
24601,2023-01-27 15:56:16.864,1010123027145546,32.2,2023-01-27 15:56:23.933
24602,2023-01-27 15:56:25.983,1010123027145556,32.1,2023-01-27 15:56:33.132
24603,2023-01-27 15:56:44.654,1010123027145614,32.0,2023-01-27 15:56:51.693
24604,2023-01-27 15:57:12.413,1010123027145642,31.9,2023-01-27 15:57:19.443
24605,2023-01-27 15:58:26.641,1010123027145756,31.8,2023-01-27 15:58:33.772
24606,2023-01-27 15:58:36.111,1010123027145806,31.9,2023-01-27 15:58:43.131
24607,2023-01-27 16:00:36.750,1010223027150017,33.2,2023-01-27 16:00:46.640
24608,2023-01-27 16:00:48.591,1010223027150026,33.3,2023-01-27 16:00:55.628
24609,2023-01-27 16:00:57.710,1010223027150034,33.5,2023-01-27 16:01:04.749
24610,2023-01-27 16:01:06.799,1010223027150042,33.7,2023-01-27 16:01:13.868
24611,2023-01-27 16:02:08.420,1010223027150051,34.5,2023-01-27 16:02:15.519
24612,2023-01-27 16:02:23.348,1010223027150059,34.6,2023-01-27 16:02:30.487
24613,2023-01-27 16:02:32.548,1010223027150107,34.8,2023-01-27 16:02:39.687
24614,2023-01-27 16:02:41.858,1010223027150115,34.9,2023-01-27 16:02:48.898
24615,2023-01-27 16:02:51.078,1010223027150124,35.0,2023-01-27 16:02:58.098
24616,2023-01-27 16:03:00.519,1010223027150224,35.1,2023-01-27 16:03:07.618
24617,2023-01-27 16:03:19.009,1010223027150248,35.2,2023-01-27 16:03:26.088
24618,2023-01-27 16:03:28.267,1010223027150258,35.3,2023-01-27 16:03:35.367
24619,2023-01-27 16:03:37.467,1010223027150307,35.4,2023-01-27 16:03:44.487
24620,2023-01-27 16:03:46.697,1010223027150317,35.5,2023-01-27 16:03:53.857
24621,2023-01-27 16:04:14.707,1010223027150344,35.4,2023-01-27 16:04:21.776
24622,2023-01-27 16:04:23.898,1010223027150353,35.3,2023-01-27 16:04:30.986
24623,2023-01-27 16:04:33.207,1010223027150403,35.1,2023-01-27 16:04:40.247
24624,2023-01-27 16:04:42.538,1010223027150412,35.0,2023-01-27 16:04:49.617
24625,2023-01-27 16:04:51.687,1010223027150421,34.8,2023-01-27 16:04:58.815
24626,2023-01-27 16:05:00.967,1010223027150431,34.7,2023-01-27 16:05:08.096
24627,2023-01-27 16:05:10.236,1010223027150440,34.5,2023-01-27 16:05:17.296
24628,2023-01-27 16:05:19.546,1010223027150449,34.3,2023-01-27 16:05:26.575
24629,2023-01-27 16:05:28.846,1010223027150459,34.2,2023-01-27 16:05:35.867
24630,2023-01-27 16:05:38.086,1010223027150508,34.0,2023-01-27 16:05:45.137
24631,2023-01-27 16:05:47.457,1010223027150517,33.9,2023-01-27 16:05:54.484
24632,2023-01-27 16:05:56.686,1010223027150526,33.7,2023-01-27 16:06:03.775
24633,2023-01-27 16:06:05.905,1010223027150536,33.6,2023-01-27 16:06:12.986
24634,2023-01-27 16:06:15.405,1010223027150545,33.4,2023-01-27 16:06:22.496
24635,2023-01-27 16:06:33.796,1010223027150604,33.2,2023-01-27 16:06:40.815
24636,2023-01-27 16:06:43.125,1010223027150613,33.1,2023-01-27 16:06:50.256
24637,2023-01-27 16:06:52.365,1010223027150622,33.0,2023-01-27 16:06:59.375
24638,2023-01-27 16:07:10.796,1010223027150641,32.9,2023-01-27 16:07:17.855
24639,2023-01-27 16:07:20.145,1010223027150650,32.8,2023-01-27 16:07:27.213
24640,2023-01-27 16:07:29.454,1010223027150659,32.7,2023-01-27 16:07:36.503
24641,2023-01-27 16:07:48.115,1010223027150718,32.6,2023-01-27 16:07:55.233
24642,2023-01-27 16:07:57.255,1010223027150727,32.5,2023-01-27 16:08:04.334
24643,2023-01-27 16:08:06.535,1010223027150736,32.4,2023-01-27 16:08:13.624
24644,2023-01-27 16:08:34.233,1010223027150804,32.3,2023-01-27 16:08:41.293
24645,2023-01-27 16:08:43.604,1010223027150813,32.2,2023-01-27 16:08:50.663
24646,2023-01-27 16:09:02.173,1010223027150832,32.1,2023-01-27 16:09:09.223
24647,2023-01-27 16:09:11.493,1010223027150841,32.2,2023-01-27 16:09:18.582
24648,2023-01-27 16:09:30.102,1010223027150900,32.1,2023-01-27 16:09:37.213
24649,2023-01-27 16:09:48.773,1010223027150918,32.0,2023-01-27 16:09:55.780
24650,2023-01-27 16:09:57.931,1010223027150927,32.1,2023-01-27 16:10:05.052
24651,2023-01-27 16:10:07.322,1010223027150937,32.0,2023-01-27 16:10:14.342
24652,2023-01-27 16:10:35.211,1010223027151005,32.1,2023-01-27 16:10:42.351
24653,2023-01-27 16:11:21.510,1010223027151051,32.2,2023-01-27 16:11:28.581
24654,2023-01-27 16:11:49.381,1010223027151119,32.4,2023-01-27 16:11:56.499
24655,2023-01-27 16:11:58.799,1010223027151128,32.3,2023-01-27 16:12:05.789
24656,2023-01-27 16:12:07.999,1010223027151138,32.4,2023-01-27 16:12:15.138
24657,2023-01-27 16:12:35.900,1010223027151205,32.6,2023-01-27 16:12:43.069
24658,2023-01-27 16:13:03.608,1010223027151234,32.7,2023-01-27 16:13:10.747
24659,2023-01-27 16:13:13.148,1010223027151243,32.8,2023-01-27 16:13:20.177
24660,2023-01-27 16:13:31.749,1010223027151301,32.9,2023-01-27 16:13:38.747
24661,2023-01-27 16:13:40.819,1010223027151310,33.0,2023-01-27 16:13:47.937
24662,2023-01-27 16:14:08.868,1010223027151338,33.2,2023-01-27 16:14:15.937
24663,2023-01-27 16:14:46.098,1010223027151415,33.3,2023-01-27 16:14:53.226
24664,2023-01-27 16:14:55.457,1010223027151425,33.4,2023-01-27 16:15:02.517
24665,2023-01-27 16:16:28.266,1010223027151558,33.3,2023-01-27 16:16:35.385
24666,2023-01-27 16:16:37.555,1010223027151607,33.4,2023-01-27 16:16:44.674
24667,2023-01-27 16:16:56.026,1010223027151626,33.3,2023-01-27 16:17:03.154
24668,2023-01-27 16:17:14.595,1010223027151644,33.2,2023-01-27 16:17:21.714
24669,2023-01-27 16:17:51.716,1010223027151721,33.1,2023-01-27 16:17:58.823
24670,2023-01-27 16:18:00.994,1010223027151731,33.0,2023-01-27 16:18:08.035
24671,2023-01-27 16:18:28.944,1010223027151758,32.9,2023-01-27 16:18:35.963
24672,2023-01-27 16:18:47.394,1010223027151817,32.8,2023-01-27 16:18:54.434
24673,2023-01-27 16:18:56.773,1010223027151826,32.7,2023-01-27 16:19:03.874
24674,2023-01-27 16:19:34.023,1010223027151903,32.6,2023-01-27 16:19:41.154
24675,2023-01-27 16:19:52.513,1010223027151922,32.5,2023-01-27 16:19:59.552
24676,2023-01-27 16:20:01.823,1010223027151932,32.4,2023-01-27 16:20:08.914
24677,2023-01-27 16:20:29.703,1010223027151959,32.3,2023-01-27 16:20:36.832
24678,2023-01-27 16:28:20.997,1010223027152018,34.4,2023-01-27 16:28:28.107
24679,2023-01-27 16:28:30.167,1010223027152027,34.2,2023-01-27 16:28:37.305
24680,2023-01-27 16:29:19.367,1010223027152036,33.4,2023-01-27 16:29:26.466
24681,2023-01-27 16:29:28.676,1010223027152752,33.2,2023-01-27 16:29:35.756
24682,2023-01-27 16:29:47.036,1010223027152837,33.1,2023-01-27 16:29:54.045
24683,2023-01-27 16:29:56.375,1010223027152846,32.9,2023-01-27 16:30:03.486
24684,2023-01-27 16:30:05.655,1010223027152935,32.8,2023-01-27 16:30:12.686
24685,2023-01-27 16:30:15.026,1010223027152945,32.7,2023-01-27 16:30:22.045
24686,2023-01-27 16:30:33.496,1010223027153003,32.6,2023-01-27 16:30:40.605
24687,2023-01-27 16:30:42.926,1010223027153012,32.5,2023-01-27 16:30:50.046
24688,2023-01-27 16:30:52.145,1010223027153022,32.4,2023-01-27 16:30:59.243
24689,2023-01-27 16:31:10.585,1010223027153040,32.3,2023-01-27 16:31:17.644
24690,2023-01-27 16:31:19.884,1010223027153050,32.2,2023-01-27 16:31:26.914
24691,2023-01-27 16:31:29.265,1010223027153059,32.3,2023-01-27 16:31:36.285
24692,2023-01-27 16:31:38.384,1010223027153108,32.2,2023-01-27 16:31:45.484
24693,2023-01-27 16:31:47.694,1010223027153117,32.1,2023-01-27 16:31:54.765
24694,2023-01-27 16:31:57.085,1010223027153127,32.2,2023-01-27 16:32:04.204
24695,2023-01-27 16:32:15.585,1010223027153145,32.1,2023-01-27 16:32:22.614
24696,2023-01-27 16:33:20.533,1010223027153250,32.2,2023-01-27 16:33:27.632
24697,2023-01-27 16:34:06.982,1010223027153337,32.1,2023-01-27 16:34:14.052
24698,2023-01-27 16:34:16.322,1010223027153346,32.2,2023-01-27 16:34:23.401
24699,2023-01-27 16:34:34.701,1010223027153405,32.3,2023-01-27 16:34:41.802
24700,2023-01-27 16:35:02.510,1010223027153432,32.4,2023-01-27 16:35:09.561
24701,2023-01-27 16:35:21.260,1010223027153451,32.5,2023-01-27 16:35:28.280
24702,2023-01-27 16:35:39.690,1010223027153509,32.6,2023-01-27 16:35:46.759
24703,2023-01-27 16:35:58.230,1010223027153528,32.5,2023-01-27 16:36:05.319
24704,2023-01-27 16:36:07.440,1010223027153537,32.6,2023-01-27 16:36:14.519
24705,2023-01-27 16:36:16.819,1010223027153546,32.7,2023-01-27 16:36:23.969
24706,2023-01-27 16:36:35.390,1010223027153605,32.8,2023-01-27 16:36:42.529
24707,2023-01-27 16:37:21.749,1010223027153651,33.0,2023-01-27 16:37:28.848
24708,2023-01-27 16:38:35.897,1010223027153806,33.1,2023-01-27 16:38:42.927
24709,2023-01-27 16:38:45.207,1010223027153815,33.0,2023-01-27 16:38:52.286
24710,2023-01-27 16:40:27.405,1010223027153957,32.9,2023-01-27 16:40:34.525
24711,2023-01-27 16:40:36.766,1010223027154007,32.8,2023-01-27 16:40:43.894
24712,2023-01-27 16:41:13.845,1010223027154044,32.7,2023-01-27 16:41:20.924
24713,2023-01-27 16:41:23.095,1010223027154053,32.6,2023-01-27 16:41:30.125
24714,2023-01-27 16:42:00.224,1010223027154130,32.5,2023-01-27 16:42:07.323
24715,2023-01-27 16:42:18.815,1010223027154148,32.4,2023-01-27 16:42:25.894
24716,2023-01-27 16:42:46.875,1010223027154216,32.3,2023-01-27 16:42:53.894
24717,2023-01-27 16:43:23.894,1010223027154254,32.4,2023-01-27 16:43:31.013
24718,2023-01-27 16:43:42.513,1010223027154312,32.5,2023-01-27 16:43:49.562
24719,2023-01-27 16:43:52.303,1010223027154322,32.6,2023-01-27 16:43:59.401
24720,2023-01-27 16:44:01.411,1010223027154331,32.8,2023-01-27 16:44:08.451
24721,2023-01-27 16:44:10.512,1010223027154340,32.9,2023-01-27 16:44:17.562
24722,2023-01-27 16:44:19.651,1010223027154349,33.0,2023-01-27 16:44:26.691
24723,2023-01-27 16:44:28.933,1010223027154359,33.1,2023-01-27 16:44:36.052
24724,2023-01-27 16:44:38.112,1010223027154408,33.2,2023-01-27 16:44:45.252
24725,2023-01-27 16:44:47.392,1010223027154417,33.3,2023-01-27 16:44:54.532
24726,2023-01-27 16:45:06.213,1010223027154436,33.5,2023-01-27 16:45:13.342
24727,2023-01-27 16:45:24.762,1010223027154454,33.6,2023-01-27 16:45:31.812
24728,2023-01-27 16:45:34.042,1010223027154504,33.5,2023-01-27 16:45:41.171
24729,2023-01-27 16:45:43.401,1010223027154513,33.6,2023-01-27 16:45:50.530
24730,2023-01-27 16:45:52.581,1010223027154522,33.7,2023-01-27 16:45:59.651
24731,2023-01-27 16:46:11.211,1010223027154541,33.8,2023-01-27 16:46:18.301
24732,2023-01-27 16:46:20.371,1010223027154550,33.9,2023-01-27 16:46:27.492
24733,2023-01-27 16:46:39.062,1010223027154609,34.0,2023-01-27 16:46:46.131
24734,2023-01-27 16:46:48.232,1010223027154618,33.9,2023-01-27 16:46:55.260
24735,2023-01-27 16:46:57.561,1010223027154627,34.0,2023-01-27 16:47:04.619
24736,2023-01-27 16:47:16.131,1010223027154646,34.1,2023-01-27 16:47:23.250
24737,2023-01-27 16:47:25.321,1010223027154655,34.2,2023-01-27 16:47:32.369
24738,2023-01-27 16:48:02.559,1010223027154732,34.3,2023-01-27 16:48:09.579
24739,2023-01-27 16:48:11.710,1010223027154741,34.4,2023-01-27 16:48:18.779
24740,2023-01-27 16:48:21.009,1010223027154751,34.3,2023-01-27 16:48:28.148
24741,2023-01-27 16:48:39.710,1010223027154809,34.4,2023-01-27 16:48:46.769
24742,2023-01-27 16:48:49.019,1010223027154819,34.5,2023-01-27 16:48:56.140
24743,2023-01-27 16:48:58.309,1010223027154828,34.4,2023-01-27 16:49:05.410
24744,2023-01-27 16:49:16.829,1010223027154846,34.5,2023-01-27 16:49:23.900
24745,2023-01-27 16:49:35.487,1010223027154905,34.6,2023-01-27 16:49:42.538
24746,2023-01-27 16:50:46.028,1010223027155010,34.4,2023-01-27 16:50:53.086
24747,2023-01-27 16:51:04.187,1010223027155036,34.3,2023-01-27 16:51:11.256
24748,2023-01-27 16:51:13.318,1010223027155044,34.2,2023-01-27 16:51:20.377
24749,2023-01-27 16:51:22.437,1010223027155053,34.0,2023-01-27 16:51:29.586
24750,2023-01-27 16:51:31.558,1010223027155102,33.8,2023-01-27 16:51:38.617
24751,2023-01-27 16:51:40.588,1010223027155111,33.7,2023-01-27 16:51:47.657
24752,2023-01-27 16:51:49.657,1010223027155120,33.6,2023-01-27 16:51:56.776
24753,2023-01-27 16:51:58.766,1010223027155129,33.4,2023-01-27 16:52:05.826
24754,2023-01-27 16:52:17.086,1010223027155148,33.2,2023-01-27 16:52:24.137
24755,2023-01-27 16:52:26.207,1010223027155157,33.1,2023-01-27 16:52:33.256
24756,2023-01-27 16:52:35.256,1010223027155206,32.9,2023-01-27 16:52:42.377
24757,2023-01-27 16:52:53.476,1010223027155224,32.8,2023-01-27 16:53:00.536
24758,2023-01-27 16:53:02.617,1010223027155233,32.7,2023-01-27 16:53:09.657
24759,2023-01-27 16:53:20.867,1010223027155251,32.6,2023-01-27 16:53:27.964
24760,2023-01-27 16:53:39.436,1010223027155310,32.5,2023-01-27 16:53:46.535
24761,2023-01-27 16:53:48.716,1010223027155319,32.4,2023-01-27 16:53:55.825
24762,2023-01-27 16:54:07.315,1010223027155337,32.3,2023-01-27 16:54:14.375
24763,2023-01-27 16:54:35.045,1010223027155405,32.1,2023-01-27 16:54:42.105
24764,2023-01-27 16:54:44.365,1010223027155414,32.2,2023-01-27 16:54:51.505
24765,2023-01-27 16:55:02.894,1010223027155433,32.1,2023-01-27 16:55:09.983
24766,2023-01-27 16:55:49.345,1010223027155519,32.0,2023-01-27 16:55:56.372
24767,2023-01-27 16:55:58.584,1010223027155528,32.1,2023-01-27 16:56:05.663
24768,2023-01-27 16:56:07.914,1010223027155538,32.0,2023-01-27 16:56:15.032
24769,2023-01-27 16:56:45.062,1010223027155615,32.1,2023-01-27 16:56:52.142
24770,2023-01-27 16:57:31.362,1010223027155701,32.2,2023-01-27 16:57:38.372
24771,2023-01-27 16:57:40.572,1010223027155710,32.1,2023-01-27 16:57:47.661
24772,2023-01-27 16:57:49.923,1010223027155720,32.2,2023-01-27 16:57:56.940
24773,2023-01-27 16:58:17.671,1010223027155748,32.3,2023-01-27 16:58:24.770
24774,2023-01-27 16:58:26.982,1010223027155757,32.4,2023-01-27 16:58:34.071
24775,2023-01-27 16:58:36.262,1010223027155806,32.6,2023-01-27 16:58:43.351
24776,2023-01-27 16:58:54.742,1010223027155825,32.8,2023-01-27 16:59:01.819
24777,2023-01-27 16:59:04.101,1010223027155834,33.0,2023-01-27 16:59:11.190
24778,2023-01-27 16:59:13.430,1010223027155843,33.1,2023-01-27 16:59:20.470
24779,2023-01-27 16:59:25.361,1010223027155909,33.4,2023-01-27 16:59:32.421
24780,2023-01-27 16:59:34.371,1010123027155917,33.5,2023-01-27 16:59:41.480
24781,2023-01-27 16:59:43.760,1010123027155926,33.6,2023-01-27 16:59:50.871
24782,2023-01-27 16:59:52.950,1010123027155934,33.8,2023-01-27 17:00:00.059
24783,2023-01-27 17:00:11.160,1010123027155951,34.0,2023-01-27 17:00:18.309
24784,2023-01-27 17:00:20.279,1010123027155959,34.1,2023-01-27 17:00:27.349
24785,2023-01-27 17:00:29.420,1010123027160007,34.2,2023-01-27 17:00:36.459
24786,2023-01-27 17:00:38.529,1010123027160016,34.3,2023-01-27 17:00:45.589
24787,2023-01-27 17:00:47.670,1010123027160024,35.0,2023-01-27 17:02:33.187
24788,2023-01-27 17:02:34.986,1010123027160032,35.1,2023-01-27 17:02:42.115
24789,2023-01-27 17:02:45.266,1010123027160041,35.2,2023-01-27 17:02:52.325
24790,2023-01-27 17:03:12.566,1010123027160106,35.1,2023-01-27 17:03:19.667
24791,2023-01-27 17:03:21.766,1010123027160252,35.0,2023-01-27 17:03:28.786
24792,2023-01-27 17:03:30.877,1010123027160301,34.8,2023-01-27 17:03:37.907
24793,2023-01-27 17:03:40.036,1010123027160310,34.7,2023-01-27 17:03:47.107
24794,2023-01-27 17:03:49.177,1010123027160319,34.6,2023-01-27 17:03:56.224
24795,2023-01-27 17:03:58.305,1010123027160329,34.5,2023-01-27 17:04:05.345
24796,2023-01-27 17:04:07.415,1010123027160338,34.2,2023-01-27 17:04:14.466
24797,2023-01-27 17:04:16.546,1010123027160347,34.0,2023-01-27 17:04:23.595
24798,2023-01-27 17:04:25.625,1010123027160356,33.8,2023-01-27 17:04:32.785
24799,2023-01-27 17:04:34.785,1010123027160405,33.7,2023-01-27 17:04:41.823
24800,2023-01-27 17:04:43.914,1010123027160414,33.5,2023-01-27 17:04:50.944
24801,2023-01-27 17:04:53.045,1010123027160423,33.4,2023-01-27 17:05:00.065
24802,2023-01-27 17:05:02.464,1010123027160432,33.2,2023-01-27 17:05:09.503
24803,2023-01-27 17:05:11.694,1010123027160442,33.1,2023-01-27 17:05:18.703
24804,2023-01-27 17:05:21.005,1010123027160451,33.0,2023-01-27 17:05:28.062
24805,2023-01-27 17:05:30.144,1010123027160500,32.9,2023-01-27 17:05:37.193
24806,2023-01-27 17:05:39.513,1010123027160509,32.8,2023-01-27 17:05:46.553
24807,2023-01-27 17:05:48.793,1010123027160519,32.7,2023-01-27 17:05:55.832
24808,2023-01-27 17:05:58.053,1010123027160528,32.5,2023-01-27 17:06:05.193
24809,2023-01-27 17:06:16.513,1010123027160546,32.4,2023-01-27 17:06:23.664
24810,2023-01-27 17:06:25.733,1010123027160556,32.3,2023-01-27 17:06:32.862
24811,2023-01-27 17:06:35.102,1010123027160605,32.2,2023-01-27 17:06:42.142
24812,2023-01-27 17:07:03.112,1010123027160633,32.1,2023-01-27 17:07:10.142
24813,2023-01-27 17:07:12.423,1010123027160642,32.0,2023-01-27 17:07:19.523
24814,2023-01-27 17:07:31.042,1010123027160701,31.9,2023-01-27 17:07:38.071
24815,2023-01-27 17:07:40.401,1010123027160710,31.8,2023-01-27 17:07:47.441
24816,2023-01-27 17:08:26.671,1010123027160756,31.7,2023-01-27 17:08:33.759
24817,2023-01-27 17:08:35.990,1010123027160806,31.6,2023-01-27 17:08:43.109
24818,2023-01-27 17:09:22.470,1010123027160852,31.5,2023-01-27 17:09:29.500
24819,2023-01-27 17:09:59.539,1010123027160929,31.6,2023-01-27 17:10:06.628
24820,2023-01-27 17:10:18.059,1010123027160948,31.7,2023-01-27 17:10:25.118
24821,2023-01-27 17:10:27.348,1010123027160957,31.8,2023-01-27 17:10:34.457
24822,2023-01-27 17:10:36.739,1010123027161006,31.9,2023-01-27 17:10:43.838
24823,2023-01-27 17:10:45.878,1010123027161016,32.0,2023-01-27 17:10:52.868
24824,2023-01-27 17:10:55.088,1010123027161025,32.2,2023-01-27 17:11:02.148
24825,2023-01-27 17:11:04.338,1010123027161034,32.3,2023-01-27 17:11:11.427
