time;PressForceValueFL
2023-01-02 15:28:00.888 CET;15,7
2023-01-02 15:28:10.180 CET;16
2023-01-02 15:28:19.049 CET;15,7
2023-01-02 15:28:46.338 CET;15,4
2023-01-02 15:28:55.538 CET;15,7
2023-01-02 15:29:04.489 CET;15,4
2023-01-02 15:29:22.559 CET;15,7
2023-01-02 15:29:40.566 CET;15,4
2023-01-02 15:29:58.645 CET;15,7
2023-01-02 15:30:25.927 CET;15,4
2023-01-02 15:30:43.926 CET;15,2
2023-01-02 15:30:52.806 CET;15,7
2023-01-02 15:32:41.884 CET;16,2
2023-01-02 15:32:58.743 CET;16,5
2023-01-02 15:33:07.283 CET;16,2
2023-01-02 15:33:16.164 CET;16,5
2023-01-02 15:33:25.213 CET;16
2023-01-02 15:33:34.084 CET;16,2
2023-01-02 15:33:43.114 CET;16
2023-01-02 15:33:51.944 CET;16,2
2023-01-02 15:34:00.973 CET;16
2023-01-02 15:34:19.053 CET;16,2
2023-01-02 15:34:36.812 CET;16
2023-01-02 15:34:45.782 CET;16,2
2023-01-02 15:35:03.611 CET;16
2023-01-02 15:35:12.661 CET;16,2
2023-01-02 15:35:48.252 CET;16
2023-01-02 15:36:06.252 CET;16,2
2023-01-02 15:36:24.171 CET;15,7
2023-01-02 15:36:33.051 CET;16,2
2023-01-02 15:36:51.141 CET;16
2023-01-02 15:37:08.890 CET;16,2
2023-01-02 15:37:17.859 CET;16
2023-01-02 15:37:35.859 CET;16,2
2023-01-02 15:38:03.059 CET;16
2023-01-02 15:38:12.098 CET;15,7
2023-01-02 15:38:21.059 CET;16
2023-01-02 15:38:39.059 CET;16,2
2023-01-02 15:39:15.457 CET;16
2023-01-02 15:40:09.538 CET;16,2
2023-01-02 15:40:18.507 CET;16
2023-01-02 15:40:36.657 CET;16,2
2023-01-02 15:40:45.706 CET;16
2023-01-02 15:40:54.816 CET;16,2
2023-01-02 15:41:12.815 CET;16
2023-01-02 15:41:21.687 CET;16,2
2023-01-02 15:41:39.696 CET;16
2023-01-02 15:42:15.464 CET;16,2
2023-01-02 15:42:24.414 CET;15,7
2023-01-02 15:42:33.543 CET;16,2
2023-01-02 15:43:00.503 CET;16
2023-01-02 15:43:09.532 CET;16,2
2023-01-02 15:43:18.753 CET;16
2023-01-02 15:47:36.299 CET;16,2
2023-01-02 15:47:44.818 CET;15,7
2023-01-02 15:49:12.256 CET;16
2023-01-02 15:49:21.707 CET;15,7
2023-01-02 15:49:30.907 CET;16
2023-01-02 15:49:48.826 CET;15,7
2023-01-02 15:50:15.694 CET;15,4
2023-01-02 15:50:24.665 CET;16
2023-01-02 15:50:33.615 CET;15,7
2023-01-02 15:50:42.665 CET;16
2023-01-02 15:51:00.734 CET;15,7
2023-01-02 15:51:09.703 CET;16
2023-01-02 15:51:18.733 CET;15,7
2023-01-02 15:51:27.773 CET;16
2023-01-02 15:51:36.503 CET;15,7
2023-01-02 15:52:21.703 CET;15,4
2023-01-02 15:52:30.573 CET;15,7
2023-01-02 15:52:48.572 CET;16
2023-01-02 15:53:06.742 CET;15,7
2023-01-02 15:53:33.463 CET;15,4
2023-01-02 15:53:42.503 CET;16
2023-01-02 15:53:51.552 CET;15,4
2023-01-02 15:54:00.503 CET;16
2023-01-02 15:54:09.542 CET;15,7
2023-01-02 15:54:36.431 CET;16
2023-01-02 15:54:45.302 CET;15,7
2023-01-02 15:55:39.210 CET;15,4
2023-01-02 15:55:48.119 CET;16
2023-01-02 15:55:57.059 CET;15,7
2023-01-02 15:56:06.020 CET;15,4
2023-01-02 15:56:15.141 CET;15,7
2023-01-02 15:56:51.069 CET;15,4
2023-01-02 15:57:00.029 CET;15,7
2023-01-02 15:57:09.148 CET;16
2023-01-02 15:57:17.948 CET;15,7
2023-01-02 15:57:26.989 CET;16
2023-01-02 15:57:35.859 CET;15,7
2023-01-02 15:57:53.789 CET;15,4
2023-01-02 15:58:02.828 CET;15,7
2023-01-02 15:58:20.828 CET;15,4
2023-01-02 15:58:38.828 CET;15,7
2023-01-02 15:58:47.788 CET;16
2023-01-02 15:58:56.667 CET;15,7
2023-01-02 15:59:23.707 CET;15,4
2023-01-02 15:59:32.676 CET;16
2023-01-02 15:59:41.556 CET;15,7
2023-01-02 16:00:08.516 CET;16
2023-01-02 16:00:17.536 CET;15,7
2023-01-02 16:00:35.546 CET;16
2023-01-02 16:01:02.506 CET;16,2
2023-01-02 16:01:20.426 CET;16
2023-01-02 16:01:38.354 CET;16,2
2023-01-02 16:02:05.234 CET;16
2023-01-02 16:02:14.194 CET;16,2
2023-01-02 16:02:32.112 CET;16
2023-01-02 16:02:41.003 CET;16,2
2023-01-02 16:02:50.102 CET;15,7
2023-01-02 16:02:59.072 CET;16
2023-01-02 16:03:34.993 CET;16,2
2023-01-02 16:04:32.181 CET;16
2023-01-02 16:04:49.312 CET;16,2
2023-01-02 16:04:58.029 CET;16
2023-01-02 16:05:24.930 CET;16,5
2023-01-02 16:05:33.799 CET;16
2023-01-02 16:05:51.710 CET;16,2
2023-01-02 16:06:09.638 CET;16
2023-01-02 16:06:27.638 CET;15,7
2023-01-02 16:06:36.509 CET;16
2023-01-02 16:06:45.467 CET;15,7
2023-01-02 16:06:54.358 CET;16
2023-01-02 16:07:21.308 CET;16,2
2023-01-02 16:07:39.237 CET;16
2023-01-02 16:07:48.197 CET;16,2
2023-01-02 16:08:05.868 CET;16
2023-01-02 16:08:14.917 CET;16,2
2023-01-02 16:08:32.207 CET;16
2023-01-02 16:13:09.542 CET;16,2
2023-01-02 16:13:19.482 CET;15,7
2023-01-02 16:13:37.631 CET;16
2023-01-02 16:13:47.161 CET;16,2
2023-01-02 16:13:56.361 CET;15,7
2023-01-02 16:19:09.605 CET;16,2
2023-01-02 16:19:19.486 CET;15,4
2023-01-02 16:19:55.414 CET;15,7
2023-01-02 16:20:11.006 CET;15,4
2023-01-02 16:20:59.283 CET;15,7
2023-01-02 16:21:25.744 CET;15,4
2023-01-02 16:21:35.243 CET;16
2023-01-02 16:21:44.924 CET;15,7
2023-01-02 16:21:54.122 CET;15,4
2023-01-02 16:22:03.084 CET;15,7
2023-01-02 16:22:12.124 CET;15,4
2023-01-02 16:22:21.164 CET;15,7
2023-01-02 16:22:48.201 CET;15,4
2023-01-02 16:23:15.010 CET;15,7
2023-01-02 16:23:24.201 CET;15,4
2023-01-02 16:23:42.190 CET;15,2
2023-01-02 16:23:51.161 CET;15,4
2023-01-02 16:24:09.081 CET;15,7
2023-01-02 16:24:18.039 CET;16
2023-01-02 16:24:45.161 CET;16,2
2023-01-02 16:25:03.170 CET;16,5
2023-01-02 16:25:12.039 CET;16
2023-01-02 16:26:44.707 CET;16,5
2023-01-02 16:26:54.767 CET;16,2
2023-01-02 16:27:03.798 CET;16
2023-01-02 16:27:13.247 CET;16,2
2023-01-02 16:27:22.286 CET;16
2023-01-02 16:28:30.046 CET;16,2
2023-01-02 16:28:39.486 CET;16
2023-01-02 16:29:50.625 CET;16,2
2023-01-02 16:29:58.993 CET;16
2023-01-02 16:30:07.644 CET;16,2
2023-01-02 16:30:42.684 CET;16
2023-01-02 16:31:27.555 CET;15,7
2023-01-02 16:31:36.453 CET;16
2023-01-02 16:31:54.364 CET;15,7
2023-01-02 16:32:03.173 CET;16
2023-01-02 16:32:30.052 CET;16,2
2023-01-02 16:32:38.933 CET;16
2023-01-02 16:32:56.772 CET;16,2
2023-01-02 16:33:05.642 CET;16
2023-01-02 16:33:32.371 CET;15,7
2023-01-02 16:33:41.411 CET;16
2023-01-02 16:34:26.292 CET;15,7
2023-01-02 16:34:44.141 CET;16
2023-01-02 16:34:53.010 CET;15,7
2023-01-02 16:35:28.940 CET;16
2023-01-02 16:35:46.938 CET;16,5
2023-01-02 16:35:57.408 CET;15,7
2023-01-02 16:36:13.497 CET;16,2
2023-01-02 16:36:32.207 CET;16
2023-01-02 16:36:50.838 CET;15,7
2023-01-02 16:37:08.858 CET;16
2023-01-02 16:37:17.816 CET;15,7
2023-01-02 16:37:44.766 CET;15,4
2023-01-02 16:37:53.727 CET;15,7
2023-01-02 16:38:29.805 CET;16
2023-01-02 16:39:05.815 CET;15,7
2023-01-02 16:40:20.734 CET;16
2023-01-02 16:40:30.533 CET;15,7
2023-01-02 16:50:32.283 CET;16,5
2023-01-02 16:50:41.743 CET;16,2
2023-01-02 16:51:18.782 CET;16,5
2023-01-02 16:51:27.582 CET;16,2
2023-01-02 16:51:36.542 CET;16
2023-01-02 16:52:42.421 CET;16,2
2023-01-02 16:52:59.411 CET;16
2023-01-02 16:53:34.780 CET;16,2
2023-01-02 16:53:43.740 CET;15,7
2023-01-02 16:53:52.700 CET;16,2
2023-01-02 16:54:01.581 CET;16
2023-01-02 16:54:37.589 CET;16,2
2023-01-02 16:55:04.148 CET;16
2023-01-02 16:55:13.019 CET;15,7
2023-01-02 16:55:21.979 CET;16
2023-01-02 16:55:30.948 CET;16,2
2023-01-02 16:55:39.749 CET;16
2023-01-02 16:55:48.539 CET;15,7
2023-01-02 16:56:06.707 CET;16
2023-01-02 16:56:33.427 CET;15,7
2023-01-02 16:56:42.378 CET;16
2023-01-02 16:56:51.257 CET;15,7
2023-01-02 16:57:09.036 CET;16,2
2023-01-02 16:57:18.055 CET;16
2023-01-02 16:57:54.226 CET;15,7
2023-01-02 16:58:03.275 CET;16
2023-01-02 16:58:48.375 CET;15,7
2023-01-02 16:58:57.355 CET;16
2023-01-02 16:59:24.224 CET;15,7
2023-01-02 17:00:09.582 CET;16
2023-01-02 17:20:59.516 CET;16,2
2023-01-02 17:21:18.095 CET;16
2023-01-02 17:21:26.964 CET;16,2
2023-01-02 17:21:36.174 CET;15,7
2023-01-02 17:21:45.124 CET;16
2023-01-02 17:22:12.892 CET;15,7
2023-01-02 17:22:21.842 CET;16
2023-01-02 17:22:30.802 CET;15,7
2023-01-02 17:22:39.773 CET;16
2023-01-02 17:22:57.762 CET;15,7
2023-01-02 17:23:06.663 CET;16,2
2023-01-02 17:23:24.653 CET;15,7
2023-01-02 17:23:33.690 CET;16
2023-01-02 17:24:00.651 CET;16,2
2023-01-02 17:24:18.651 CET;15,7
2023-01-02 17:24:27.621 CET;16,2
2023-01-02 17:24:36.650 CET;15,7
2023-01-02 17:24:45.599 CET;16
2023-01-02 17:25:36.180 CET;16,2
2023-01-02 17:25:45.130 CET;15,7
2023-01-02 17:26:45.417 CET;16
2023-01-02 17:27:49.776 CET;16,2
2023-01-02 17:27:58.736 CET;15,7
2023-01-02 17:28:07.615 CET;16
2023-01-02 17:28:16.805 CET;15,7
2023-01-02 17:28:25.865 CET;16
2023-01-02 17:28:43.855 CET;15,7
2023-01-02 17:29:12.275 CET;16
2023-01-02 17:29:29.295 CET;15,7
2023-01-02 17:29:46.736 CET;16
2023-01-02 17:30:04.493 CET;15,7
2023-01-02 17:30:13.365 CET;16
2023-01-02 17:30:40.265 CET;15,7
2023-01-02 17:31:43.223 CET;16
2023-01-02 17:31:52.104 CET;15,7
2023-01-02 17:32:01.233 CET;16
2023-01-02 17:32:10.102 CET;15,7
2023-01-02 17:33:12.911 CET;16,2
2023-01-02 17:33:21.792 CET;16
2023-01-02 17:33:30.742 CET;15,7
2023-01-02 17:33:39.691 CET;16
2023-01-02 17:33:48.822 CET;16,2
2023-01-02 17:33:57.621 CET;16
2023-01-02 17:34:33.302 CET;15,7
2023-01-02 17:34:42.191 CET;16
2023-01-02 17:35:08.980 CET;15,7
2023-01-02 17:35:26.970 CET;15,4
2023-01-02 17:35:35.950 CET;16
2023-01-02 17:35:53.950 CET;15,7
2023-01-02 17:36:12.019 CET;16
2023-01-02 17:36:20.990 CET;15,7
2023-01-02 17:36:29.948 CET;15,4
2023-01-02 17:36:38.999 CET;16
2023-01-02 17:36:57.138 CET;15,7
2023-01-02 17:37:06.188 CET;16
2023-01-02 17:37:15.319 CET;15,7
2023-01-02 17:37:24.428 CET;16
2023-01-02 17:37:33.306 CET;15,7
2023-01-02 17:37:51.467 CET;16
2023-01-02 17:38:00.516 CET;15,7
2023-01-02 17:38:09.457 CET;16
2023-01-02 17:38:18.667 CET;15,7
2023-01-02 17:38:27.628 CET;15,4
2023-01-02 17:38:36.736 CET;15,7
2023-01-02 17:39:03.875 CET;16
2023-01-02 17:39:12.654 CET;15,7
2023-01-02 17:39:39.786 CET;16
2023-01-02 17:39:57.865 CET;15,7
2023-01-02 17:43:23.111 CET;15,4
2023-01-02 17:43:32.750 CET;16
2023-01-02 17:43:41.950 CET;15,7
2023-01-02 17:44:00.591 CET;15,4
2023-01-02 17:46:07.039 CET;15,7
2023-01-02 17:46:16.678 CET;15,2
2023-01-02 17:46:25.559 CET;15,7
2023-01-02 17:46:36.507 CET;16
2023-01-02 17:47:14.138 CET;16,8
2023-01-02 17:47:23.709 CET;16,5
2023-01-02 17:47:32.836 CET;16,2
2023-01-02 17:47:42.516 CET;16,5
2023-01-02 17:47:51.306 CET;16,2
2023-01-02 17:48:09.388 CET;16
2023-01-02 17:48:18.358 CET;16,2
2023-01-02 17:50:47.345 CET;16,5
2023-01-02 17:50:56.194 CET;16
2023-01-02 17:51:29.565 CET;16,2
2023-01-02 17:51:39.072 CET;16
2023-01-02 17:51:48.112 CET;16,2
2023-01-02 17:51:57.622 CET;16
2023-01-02 17:52:06.592 CET;16,2
2023-01-02 17:52:15.622 CET;16
2023-01-02 17:52:33.552 CET;16,2
2023-01-02 17:53:00.673 CET;16
2023-01-02 17:53:09.631 CET;15,7
2023-01-02 17:53:18.752 CET;16
2023-01-02 17:53:27.792 CET;16,2
2023-01-02 17:53:36.831 CET;16
2023-01-02 17:53:45.801 CET;16,5
2023-01-02 17:53:54.591 CET;16
2023-01-02 17:55:26.749 CET;16,2
2023-01-02 17:55:35.798 CET;15,7
2023-01-02 17:55:44.757 CET;16
2023-01-02 17:56:20.278 CET;16,2
2023-01-02 17:56:29.237 CET;16
2023-01-02 17:56:38.118 CET;15,7
2023-01-02 17:56:47.157 CET;16
2023-01-02 17:57:05.157 CET;15,7
2023-01-02 17:57:23.007 CET;16,2
2023-01-02 17:57:31.877 CET;15,7
2023-01-02 17:57:40.926 CET;16
2023-01-02 17:57:49.877 CET;15,7
2023-01-02 17:58:07.786 CET;16
2023-01-02 17:58:16.676 CET;16,2
2023-01-02 17:58:25.647 CET;16
2023-01-02 17:58:52.595 CET;15,7
2023-01-02 17:59:01.486 CET;16
2023-01-02 17:59:37.404 CET;15,7
2023-01-02 17:59:55.335 CET;16
2023-01-02 18:00:04.283 CET;15,7
2023-01-02 18:00:49.003 CET;16
2023-01-02 18:00:58.043 CET;15,7
2023-01-02 18:01:06.993 CET;15,4
2023-01-02 18:01:15.872 CET;16
2023-01-02 18:01:25.163 CET;15,7
2023-01-02 18:01:34.124 CET;16,2
2023-01-02 18:01:43.072 CET;15,7
2023-01-02 18:01:52.453 CET;16,2
2023-01-02 18:02:10.851 CET;16,5
2023-01-02 18:02:21.072 CET;15,4
2023-01-02 18:02:30.681 CET;16
2023-01-02 18:02:39.881 CET;15,7
2023-01-02 18:02:48.921 CET;16
2023-01-02 18:02:58.351 CET;15,7
2023-01-02 18:03:25.490 CET;16
2023-01-02 18:03:34.280 CET;15,7
2023-01-02 18:03:43.250 CET;16
2023-01-02 18:03:52.200 CET;15,7
2023-01-02 18:04:01.312 CET;16
2023-01-02 18:04:10.290 CET;15,7
2023-01-02 18:04:19.321 CET;16
2023-01-02 18:04:28.371 CET;15,7
2023-01-02 18:04:46.210 CET;16
2023-01-02 18:05:04.209 CET;15,7
2023-01-02 18:05:13.180 CET;16
2023-01-02 18:05:22.138 CET;15,7
2023-01-02 18:05:49.250 CET;16
2023-01-02 18:06:07.407 CET;15,7
2023-01-02 18:06:34.368 CET;15,4
2023-01-02 18:06:43.407 CET;16
2023-01-02 18:07:01.249 CET;15,4
2023-01-02 18:07:10.117 CET;15,7
2023-01-02 18:07:28.697 CET;16
2023-01-02 18:07:51.726 CET;15,7
2023-01-02 18:08:01.486 CET;16
2023-01-02 18:08:10.697 CET;15,7
2023-01-02 18:08:29.407 CET;15,4
2023-01-02 18:08:38.286 CET;16
2023-01-02 18:08:47.325 CET;15,7
2023-01-02 18:08:56.204 CET;15,4
2023-01-02 18:09:05.244 CET;15,7
2023-01-02 18:09:23.174 CET;16
2023-01-02 18:09:32.285 CET;15,7
2023-01-02 18:10:08.295 CET;16,2
2023-01-02 18:10:17.244 CET;15,4
2023-01-02 18:10:35.104 CET;15,7
2023-01-02 18:11:01.973 CET;15,4
2023-01-02 18:11:11.013 CET;15,7
2023-01-02 18:11:37.802 CET;15,4
2023-01-02 18:11:47.082 CET;15,2
2023-01-02 18:11:56.042 CET;15,7
2023-01-02 18:12:05.012 CET;15,4
2023-01-02 18:12:22.930 CET;15,2
2023-01-02 18:12:31.881 CET;15,7
2023-01-02 18:13:43.640 CET;15,4
2023-01-02 18:13:52.529 CET;15,7
2023-01-02 18:14:10.529 CET;15,4
2023-01-02 18:14:28.369 CET;15,7
2023-01-02 18:14:46.289 CET;16,2
2023-01-02 18:15:13.250 CET;16,5
2023-01-02 18:15:31.259 CET;16
2023-01-02 18:15:40.138 CET;16,2
2023-01-02 18:15:49.338 CET;16,5
2023-01-02 18:15:58.299 CET;16,2
2023-01-02 18:16:07.259 CET;16
2023-01-02 18:16:16.148 CET;16,2
2023-01-02 18:16:25.017 CET;16
2023-01-02 18:16:34.056 CET;16,2
2023-01-02 18:16:52.296 CET;16
2023-01-02 18:17:28.937 CET;15,7
2023-01-02 18:17:37.887 CET;16
2023-01-02 18:17:56.788 CET;15,7
2023-01-02 18:18:05.976 CET;16
2023-01-02 18:18:15.096 CET;16,2
2023-01-02 18:19:00.766 CET;16
2023-01-02 18:19:09.744 CET;16,2
2023-01-02 18:19:18.694 CET;16
2023-01-02 18:19:27.654 CET;16,5
2023-01-02 18:19:36.615 CET;16,2
2023-01-02 18:19:45.894 CET;15,7
2023-01-02 18:19:54.855 CET;16,2
2023-01-02 18:20:03.894 CET;16
2023-01-02 18:20:30.704 CET;16,2
2023-01-02 18:20:39.654 CET;16
2023-01-02 18:20:48.704 CET;16,2
2023-01-02 18:20:57.573 CET;16
2023-01-02 18:21:33.433 CET;16,2
2023-01-02 18:21:51.582 CET;16
2023-01-02 18:22:00.532 CET;15,7
2023-01-02 18:22:09.502 CET;16,2
2023-01-02 18:22:18.473 CET;16
2023-01-02 18:22:27.421 CET;16,2
2023-01-02 18:22:36.471 CET;15,7
2023-01-02 18:22:45.421 CET;16
2023-01-02 18:23:03.822 CET;16,2
2023-01-02 18:23:12.851 CET;15,7
2023-01-02 18:23:21.742 CET;16
2023-01-02 18:23:57.900 CET;16,2
2023-01-02 18:24:15.911 CET;16
2023-01-02 18:24:42.709 CET;16,5
2023-01-02 18:24:51.578 CET;15,7
2023-01-02 18:25:09.578 CET;16
2023-01-02 18:25:36.459 CET;15,7
2023-01-02 18:25:45.648 CET;16
2023-01-02 18:25:54.618 CET;16,2
2023-01-02 18:26:03.667 CET;15,7
2023-01-02 18:26:12.536 CET;16
2023-01-02 18:26:21.496 CET;16,2
2023-01-02 18:26:30.457 CET;16
2023-01-02 18:26:48.467 CET;16,2
2023-01-02 18:26:57.496 CET;16
2023-01-02 18:27:06.466 CET;15,7
2023-01-02 18:27:24.546 CET;16
2023-01-02 18:28:00.457 CET;15,7
2023-01-02 18:28:09.585 CET;16
2023-01-02 18:28:18.615 CET;15,7
2023-01-02 18:28:27.505 CET;16
2023-01-02 18:28:36.615 CET;15,7
2023-01-02 18:28:45.503 CET;16
2023-01-02 18:28:54.464 CET;15,7
2023-01-02 18:29:03.414 CET;15,4
2023-01-02 18:29:12.454 CET;16
2023-01-02 18:29:21.664 CET;15,7
2023-01-02 18:29:39.505 CET;16
2023-01-02 18:29:57.355 CET;15,7
2023-01-02 18:30:15.444 CET;16
2023-01-02 18:32:55.681 CET;16,2
2023-01-02 18:33:04.221 CET;16
2023-01-02 18:33:39.740 CET;15,7
2023-01-02 18:34:15.421 CET;16
2023-01-02 18:34:42.049 CET;15,7
2023-01-02 18:34:59.999 CET;16,2
2023-01-02 18:35:08.789 CET;15,7
2023-01-02 18:35:26.709 CET;15,4
2023-01-02 18:37:50.907 CET;15,7
2023-01-02 18:38:18.865 CET;15,4
2023-01-02 18:38:28.405 CET;15,7
2023-01-02 18:38:55.345 CET;16
2023-01-02 18:39:04.315 CET;16,2
2023-01-02 18:39:13.265 CET;15,7
2023-01-02 18:39:31.115 CET;16,5
2023-01-02 18:39:40.154 CET;16,2
2023-01-02 18:39:49.194 CET;16,5
2023-01-02 18:39:58.063 CET;16,2
2023-01-02 18:40:51.993 CET;16
2023-01-02 18:41:09.993 CET;15,7
2023-01-02 18:41:28.142 CET;16
2023-01-02 18:41:37.101 CET;15,7
2023-01-02 18:41:45.990 CET;16,2
2023-01-02 18:41:54.861 CET;16
2023-01-02 18:42:21.921 CET;16,2
2023-01-02 18:42:39.901 CET;16
2023-01-02 18:42:57.760 CET;16,2
2023-01-02 18:43:06.710 CET;16,5
2023-01-02 18:43:15.760 CET;16,2
2023-01-02 18:43:33.589 CET;15,7
2023-01-02 18:43:42.638 CET;16,2
2023-01-02 18:44:09.759 CET;16
2023-01-02 18:44:54.559 CET;16,2
2023-01-02 18:45:12.467 CET;16
2023-01-02 18:45:21.437 CET;16,2
2023-01-02 18:45:30.548 CET;16
2023-01-02 18:46:37.437 CET;16,2
2023-01-02 18:46:46.236 CET;15,7
2023-01-02 18:47:13.197 CET;16
2023-01-02 18:47:40.155 CET;16,2
2023-01-02 18:47:49.105 CET;15,7
2023-01-02 18:47:57.986 CET;16
2023-01-02 18:48:42.795 CET;16,2
2023-01-02 18:48:51.686 CET;16
2023-01-02 18:49:09.605 CET;15,7
2023-01-02 18:49:27.526 CET;16
2023-01-02 18:50:03.434 CET;15,7
2023-01-02 18:50:12.325 CET;16
2023-01-02 18:50:30.315 CET;16,2
2023-01-02 18:50:48.233 CET;15,7
2023-01-02 18:50:57.203 CET;16
2023-01-02 18:51:06.233 CET;15,7
2023-01-02 18:51:15.122 CET;16,2
2023-01-02 18:51:24.072 CET;15,7
2023-01-02 18:51:33.122 CET;16
2023-01-02 18:51:50.881 CET;15,7
2023-01-02 18:53:20.480 CET;16
2023-01-02 18:54:14.088 CET;15,7
2023-01-02 18:54:22.970 CET;15,4
2023-01-02 18:54:31.848 CET;15,7
2023-01-02 18:54:40.709 CET;15,4
2023-01-02 18:54:49.677 CET;15,7
2023-01-02 18:55:43.608 CET;16
2023-01-02 18:55:52.558 CET;15,7
2023-01-02 18:56:42.016 CET;16
2023-01-02 18:57:10.407 CET;15,7
2023-01-02 18:57:19.447 CET;16
2023-01-02 18:57:28.476 CET;15,7
2023-01-02 18:58:13.605 CET;15,4
2023-01-02 18:58:58.555 CET;15,7
2023-01-02 18:59:34.334 CET;16
2023-01-02 18:59:52.334 CET;15,7
2023-01-02 19:00:10.253 CET;15,2
2023-01-02 19:00:19.124 CET;15,4
2023-01-02 19:00:28.334 CET;15,7
2023-01-02 19:00:46.242 CET;15,4
2023-01-02 19:01:22.961 CET;15,2
2023-01-02 19:01:40.881 CET;15,7
2023-01-02 19:01:49.921 CET;15,4
2023-01-02 19:02:07.921 CET;15,7
2023-01-02 19:03:01.851 CET;15,4
2023-01-02 19:03:19.769 CET;15,7
2023-01-02 19:04:31.769 CET;16
2023-01-02 19:04:40.729 CET;16,2
2023-01-02 19:04:49.609 CET;16,5
2023-01-02 19:04:58.569 CET;16,2
2023-01-02 19:05:07.529 CET;16,5
2023-01-02 19:05:16.487 CET;16,2
2023-01-02 19:05:52.407 CET;16,5
2023-01-02 19:06:01.299 CET;16,2
2023-01-02 19:06:28.486 CET;16
2023-01-02 19:07:04.326 CET;16,2
2023-01-02 19:07:40.165 CET;16
2023-01-02 19:07:49.296 CET;16,2
2023-01-02 19:08:16.164 CET;16
2023-01-02 19:08:25.305 CET;16,2
2023-01-02 19:08:34.494 CET;16,5
2023-01-02 19:08:43.364 CET;16
2023-01-02 19:09:58.802 CET;16,2
2023-01-02 19:10:07.374 CET;16
2023-01-02 19:10:24.802 CET;15,7
2023-01-02 19:10:42.651 CET;16
2023-01-02 19:10:51.621 CET;16,2
2023-01-02 19:11:36.171 CET;16
2023-01-02 19:11:45.141 CET;16,2
2023-01-02 19:11:54.171 CET;15,7
2023-01-02 19:12:03.131 CET;16
2023-01-02 19:12:12.099 CET;16,2
2023-01-02 19:12:20.970 CET;16
2023-01-02 19:12:29.930 CET;15,7
2023-01-02 19:12:56.809 CET;16
2023-01-02 19:13:05.779 CET;15,7
2023-01-02 19:13:23.709 CET;16
2023-01-02 19:13:41.698 CET;15,7
2023-01-02 19:14:17.447 CET;16
2023-01-02 19:14:35.378 CET;16,2
2023-01-02 19:14:44.338 CET;16,5
2023-01-02 19:14:53.298 CET;16
2023-01-02 19:15:02.247 CET;15,7
2023-01-02 19:15:11.217 CET;16
2023-01-02 19:15:38.096 CET;15,7
2023-01-02 19:15:56.026 CET;16,2
2023-01-02 19:16:05.056 CET;16
2023-01-02 19:16:23.148 CET;16,2
2023-01-02 19:16:32.257 CET;15,7
2023-01-02 19:16:50.105 CET;16
2023-01-02 19:16:59.055 CET;15,7
2023-01-02 19:17:08.186 CET;16,2
2023-01-02 19:17:17.226 CET;16
2023-01-02 19:17:26.266 CET;16,2
2023-01-02 19:17:35.214 CET;15,7
2023-01-02 19:17:53.625 CET;16
2023-01-02 19:18:02.585 CET;15,7
2023-01-02 19:18:30.095 CET;15,4
2023-01-02 19:18:39.046 CET;16
2023-01-02 19:18:47.934 CET;15,7
2023-01-02 19:19:15.063 CET;16,2
2023-01-02 19:19:24.094 CET;15,7
2023-01-02 19:19:42.013 CET;16
2023-01-02 19:20:00.184 CET;15,7
2023-01-02 19:20:18.263 CET;16,2
2023-01-02 19:20:27.053 CET;16
2023-01-02 19:20:36.265 CET;15,7
2023-01-02 19:20:45.224 CET;16,2
2023-01-02 19:20:54.503 CET;16
2023-01-02 19:21:12.515 CET;16,2
2023-01-02 19:21:21.555 CET;16
2023-01-02 19:21:39.625 CET;15,7
2023-01-02 19:21:48.654 CET;16
2023-01-02 19:21:57.543 CET;15,7
2023-01-02 19:22:33.703 CET;16
2023-01-02 19:22:51.785 CET;15,7
2023-01-02 19:23:33.634 CET;16,2
2023-01-02 19:23:42.505 CET;15,7
2023-01-02 19:23:51.466 CET;16
2023-01-02 19:24:00.505 CET;15,7
2023-01-02 19:25:51.436 CET;16
2023-01-02 19:26:00.746 CET;15,7
2023-01-02 19:26:37.713 CET;16
2023-01-02 19:26:46.515 CET;15,7
2023-01-02 19:26:55.703 CET;15,4
2023-01-02 19:27:04.765 CET;15,7
2023-01-02 19:28:43.864 CET;15,4
2023-01-02 19:28:52.753 CET;15,7
2023-01-02 19:29:01.713 CET;16,2
2023-01-02 19:29:10.673 CET;16
2023-01-02 19:29:19.634 CET;16,5
2023-01-02 19:29:46.512 CET;16,2
2023-01-02 19:29:55.562 CET;16,5
2023-01-02 19:30:04.351 CET;16
2023-01-02 19:30:13.403 CET;16,2
2023-01-02 19:31:49.151 CET;16
2023-01-02 19:31:57.802 CET;16,2
2023-01-02 19:32:15.230 CET;16
2023-01-02 19:32:33.091 CET;16,2
2023-01-02 19:32:42.040 CET;16
2023-01-02 19:32:50.990 CET;16,2
2023-01-02 19:32:59.799 CET;16
2023-01-02 19:33:08.680 CET;16,2
2023-01-02 19:33:17.640 CET;16
2023-01-02 19:33:35.490 CET;16,2
2023-01-02 19:33:44.289 CET;16
2023-01-02 19:33:53.240 CET;16,2
2023-01-02 19:34:11.089 CET;16
2023-01-02 19:34:38.118 CET;16,2
2023-01-02 19:34:47.157 CET;16
2023-01-02 19:34:55.959 CET;16,2
