time;TotalPressForceValue
2023-01-02 14:11:15.654 CET;20,1
2023-01-02 14:11:24.533 CET;19,8
2023-01-02 14:11:42.694 CET;20,1
2023-01-02 14:11:51.723 CET;20
2023-01-02 14:12:09.802 CET;20,2
2023-01-02 14:12:18.852 CET;20
2023-01-02 14:12:27.892 CET;19,9
2023-01-02 14:12:36.923 CET;20
2023-01-02 14:12:45.812 CET;20,3
2023-01-02 14:12:54.852 CET;20
2023-01-02 14:13:04.052 CET;19,7
2023-01-02 14:13:12.933 CET;20,2
2023-01-02 14:13:30.940 CET;20,1
2023-01-02 14:13:40.061 CET;20
2023-01-02 14:13:48.931 CET;20,2
2023-01-02 14:14:07.019 CET;20
2023-01-02 14:14:15.970 CET;20,2
2023-01-02 14:14:34.130 CET;20,4
2023-01-02 14:14:43.329 CET;20
2023-01-02 14:15:01.168 CET;20,1
2023-01-02 14:15:19.339 CET;20
2023-01-02 14:15:37.500 CET;19,8
2023-01-02 14:15:46.450 CET;20,1
2023-01-02 14:16:04.538 CET;20
2023-01-02 14:16:13.578 CET;19,9
2023-01-02 14:16:22.688 CET;20
2023-01-02 14:16:31.497 CET;20,1
2023-01-02 14:18:42.355 CET;20,2
2023-01-02 14:18:55.746 CET;20,4
2023-01-02 14:19:05.345 CET;19,6
2023-01-02 14:19:14.456 CET;19,9
2023-01-02 14:19:23.565 CET;19,8
2023-01-02 14:19:32.535 CET;19,6
2023-01-02 14:19:41.414 CET;19,9
2023-01-02 14:19:50.303 CET;19,7
2023-01-02 14:19:59.345 CET;19,8
2023-01-02 14:20:08.293 CET;20
2023-01-02 14:20:17.345 CET;19,8
2023-01-02 14:20:26.382 CET;20
2023-01-02 14:20:44.303 CET;19,8
2023-01-02 14:20:53.332 CET;19,7
2023-01-02 14:21:11.423 CET;19,8
2023-01-02 14:21:20.381 CET;20
2023-01-02 14:21:29.332 CET;19,9
2023-01-02 14:21:38.381 CET;20
2023-01-02 14:21:47.342 CET;20,4
2023-01-02 14:21:56.381 CET;20,2
2023-01-02 14:22:06.461 CET;20,4
2023-01-02 14:22:15.180 CET;20,1
2023-01-02 14:22:24.301 CET;20
2023-01-02 14:23:00.750 CET;20,4
2023-01-02 14:23:10.311 CET;20,2
2023-01-02 14:23:24.210 CET;20
2023-01-02 14:24:04.109 CET;20,1
2023-01-02 14:24:27.808 CET;20,2
2023-01-02 14:24:43.638 CET;20
2023-01-02 14:25:23.588 CET;19,9
2023-01-02 14:25:47.588 CET;20
2023-01-02 14:26:47.256 CET;20,5
2023-01-02 14:26:56.145 CET;20,2
2023-01-02 14:27:05.107 CET;19,9
2023-01-02 14:27:14.147 CET;19,8
2023-01-02 14:27:32.135 CET;19,7
2023-01-02 14:27:41.026 CET;19,9
2023-01-02 14:27:49.986 CET;19,8
2023-01-02 14:27:59.105 CET;20
2023-01-02 14:28:08.075 CET;19,8
2023-01-02 14:28:25.894 CET;19,6
2023-01-02 14:28:34.946 CET;19,7
2023-01-02 14:28:43.904 CET;19,9
2023-01-02 14:28:52.954 CET;19,8
2023-01-02 14:29:01.813 CET;19,9
2023-01-02 14:29:19.753 CET;20
2023-01-02 14:29:37.674 CET;19,5
2023-01-02 14:29:46.954 CET;20,1
2023-01-02 14:29:55.835 CET;19,8
2023-01-02 14:30:04.703 CET;19,7
2023-01-02 14:30:13.743 CET;19,9
2023-01-02 14:30:22.625 CET;19,8
2023-01-02 14:30:31.673 CET;20
2023-01-02 14:31:26.933 CET;20,3
2023-01-02 14:31:36.292 CET;20,2
2023-01-02 14:31:45.342 CET;20
2023-01-02 14:32:12.232 CET;19,9
2023-01-02 14:32:21.273 CET;20
2023-01-02 14:32:30.230 CET;20,1
2023-01-02 14:32:38.951 CET;20
2023-01-02 14:32:47.992 CET;20,1
2023-01-02 14:32:56.941 CET;20,2
2023-01-02 14:33:05.911 CET;20
2023-01-02 14:33:14.950 CET;20,3
2023-01-02 14:33:23.831 CET;20,1
2023-01-02 14:33:41.671 CET;19,9
2023-01-02 14:33:50.630 CET;20
2023-01-02 14:34:08.710 CET;19,9
2023-01-02 14:34:17.680 CET;20,2
2023-01-02 14:34:26.628 CET;20
2023-01-02 14:35:02.378 CET;20,2
2023-01-02 14:35:20.388 CET;20
2023-01-02 14:35:29.507 CET;20,2
2023-01-02 14:36:04.826 CET;19,9
2023-01-02 14:36:20.627 CET;19,8
2023-01-02 14:36:29.588 CET;20,3
2023-01-02 14:36:44.967 CET;20
2023-01-02 14:37:09.355 CET;20,1
2023-01-02 14:37:32.065 CET;19,9
2023-01-02 14:37:41.105 CET;19,8
2023-01-02 14:37:50.065 CET;20,2
2023-01-02 14:38:03.825 CET;20,5
2023-01-02 14:38:13.345 CET;20
2023-01-02 14:38:22.234 CET;19,9
2023-01-02 14:38:31.434 CET;20
2023-01-02 14:38:49.184 CET;19,9
2023-01-02 14:38:58.144 CET;20
2023-01-02 14:39:07.194 CET;19,8
2023-01-02 14:39:16.223 CET;20
2023-01-02 14:39:25.193 CET;20,1
2023-01-02 14:39:34.313 CET;19,9
2023-01-02 14:39:51.983 CET;19
2023-01-02 14:40:01.112 CET;19,6
2023-01-02 14:40:10.163 CET;20,2
2023-01-02 14:43:09.140 CET;19,9
2023-01-02 14:43:17.438 CET;20,1
2023-01-02 14:43:51.918 CET;19,4
2023-01-02 14:44:00.948 CET;20,1
2023-01-02 14:44:09.769 CET;19,8
2023-01-02 14:44:18.878 CET;19,5
2023-01-02 14:44:27.836 CET;19,6
2023-01-02 14:44:36.877 CET;19,4
2023-01-02 14:44:45.756 CET;19,6
2023-01-02 14:45:03.687 CET;19,3
2023-01-02 14:45:12.707 CET;19,9
2023-01-02 14:45:21.677 CET;19,8
2023-01-02 14:45:30.637 CET;19,6
2023-01-02 14:45:39.607 CET;19,9
2023-01-02 14:45:48.476 CET;20
2023-01-02 14:45:57.436 CET;19,8
2023-01-02 14:46:06.476 CET;19,6
2023-01-02 14:46:15.427 CET;19,8
2023-01-02 14:46:24.476 CET;19,4
2023-01-02 14:46:33.516 CET;19,6
2023-01-02 14:46:42.476 CET;19,4
2023-01-02 14:46:51.426 CET;19,6
2023-01-02 14:47:00.405 CET;19,8
2023-01-02 14:47:09.355 CET;19,6
2023-01-02 14:47:18.315 CET;19,7
2023-01-02 14:47:36.315 CET;19,6
2023-01-02 14:47:45.355 CET;19,5
2023-01-02 14:47:54.474 CET;19,7
2023-01-02 14:48:12.384 CET;19,9
2023-01-02 14:48:21.364 CET;19,8
2023-01-02 14:48:30.394 CET;19,5
2023-01-02 14:48:39.275 CET;20
2023-01-02 14:48:48.315 CET;19,6
2023-01-02 14:48:57.273 CET;19,8
2023-01-02 14:49:06.303 CET;19,4
2023-01-02 14:49:15.443 CET;19,6
2023-01-02 14:49:33.443 CET;20
2023-01-02 14:49:42.562 CET;19,6
2023-01-02 14:49:51.513 CET;19,5
2023-01-02 14:50:00.553 CET;19,3
2023-01-02 14:50:09.444 CET;19,4
2023-01-02 14:50:27.203 CET;19,5
2023-01-02 14:50:36.322 CET;19,2
2023-01-02 14:50:45.433 CET;19,6
2023-01-02 14:50:54.471 CET;19,3
2023-01-02 14:51:03.443 CET;19,6
2023-01-02 14:51:21.602 CET;19,7
2023-01-02 14:51:39.453 CET;19,6
2023-01-02 14:51:48.572 CET;19,4
2023-01-02 14:51:57.520 CET;19,8
2023-01-02 14:52:06.482 CET;19,6
2023-01-02 14:52:15.522 CET;19,9
2023-01-02 14:52:24.480 CET;19,7
2023-01-02 14:52:33.611 CET;19,6
2023-01-02 14:52:42.473 CET;20
2023-01-02 14:52:51.443 CET;19,6
2023-01-02 14:53:00.404 CET;20
2023-01-02 14:53:09.444 CET;19,8
2023-01-02 14:53:18.164 CET;19,4
2023-01-02 14:53:27.206 CET;19,8
2023-01-02 14:54:03.207 CET;20
2023-01-02 14:54:12.316 CET;19,9
2023-01-02 14:54:21.207 CET;20,2
2023-01-02 14:54:30.259 CET;19,5
2023-01-02 14:54:39.299 CET;20
2023-01-02 14:54:48.168 CET;19,7
2023-01-02 14:54:57.141 CET;20
2023-01-02 14:55:24.180 CET;19,8
2023-01-02 14:55:42.023 CET;20,1
2023-01-02 14:55:50.903 CET;19,7
2023-01-02 14:56:00.025 CET;20
2023-01-02 14:58:06.960 CET;20,4
2023-01-02 14:58:16.611 CET;20,1
2023-01-02 14:58:27.160 CET;20,2
2023-01-02 14:58:36.190 CET;19,6
2023-01-02 14:58:45.230 CET;19,8
2023-01-02 14:58:54.109 CET;20
2023-01-02 14:59:21.309 CET;20,1
2023-01-02 14:59:30.267 CET;19,7
2023-01-02 14:59:39.148 CET;20
2023-01-02 14:59:48.267 CET;19,9
2023-01-02 14:59:57.138 CET;20
2023-01-02 15:00:06.178 CET;19,8
2023-01-02 15:00:14.997 CET;19,6
2023-01-02 15:00:24.108 CET;19,9
2023-01-02 15:00:32.999 CET;19,8
2023-01-02 15:01:17.798 CET;20
2023-01-02 15:01:35.947 CET;19,8
2023-01-02 15:02:02.915 CET;19,9
2023-01-02 15:02:11.635 CET;20,1
2023-01-02 15:02:20.746 CET;20
2023-01-02 15:02:29.717 CET;20,1
2023-01-02 15:02:38.826 CET;20
2023-01-02 15:02:47.947 CET;19,6
2023-01-02 15:02:56.914 CET;20,2
2023-01-02 15:03:14.825 CET;20
2023-01-02 15:03:32.755 CET;20,2
2023-01-02 15:03:41.954 CET;19,8
2023-01-02 15:03:50.835 CET;20,1
2023-01-02 15:03:59.865 CET;19,8
2023-01-02 15:04:08.755 CET;20
2023-01-02 15:04:17.704 CET;20,1
2023-01-02 15:04:26.834 CET;19,9
2023-01-02 15:04:35.793 CET;20,1
2023-01-02 15:04:44.595 CET;20
2023-01-02 15:04:53.713 CET;19,9
2023-01-02 15:05:11.713 CET;19,8
2023-01-02 15:05:20.842 CET;20,2
2023-01-02 15:05:29.552 CET;19,6
2023-01-02 15:05:38.592 CET;19,8
2023-01-02 15:06:14.601 CET;20
2023-01-02 15:06:23.463 CET;19,8
2023-01-02 15:06:32.351 CET;20,1
2023-01-02 15:06:41.401 CET;20
2023-01-02 15:06:59.312 CET;20,1
2023-01-02 15:07:08.430 CET;20
2023-01-02 15:07:26.440 CET;19,9
2023-01-02 15:07:35.480 CET;20,2
2023-01-02 15:07:44.351 CET;20
2023-01-02 15:07:53.311 CET;19,5
2023-01-02 15:08:02.440 CET;19,9
2023-01-02 15:08:11.549 CET;20
2023-01-02 15:08:20.450 CET;20,1
2023-01-02 15:08:29.400 CET;20,4
2023-01-02 15:08:38.440 CET;20,1
2023-01-02 15:08:47.309 CET;19,7
2023-01-02 15:08:56.519 CET;20
2023-01-02 15:09:05.480 CET;20,2
2023-01-02 15:09:14.680 CET;20
2023-01-02 15:09:23.390 CET;19,9
2023-01-02 15:09:32.358 CET;19,8
2023-01-02 15:09:41.398 CET;19,9
2023-01-02 15:09:50.289 CET;20
2023-01-02 15:10:08.038 CET;19,8
2023-01-02 15:10:17.237 CET;20
2023-01-02 15:10:26.207 CET;20,1
2023-01-02 15:10:35.157 CET;19,8
2023-01-02 15:10:44.118 CET;20
2023-01-02 15:10:53.236 CET;20,1
2023-01-02 15:11:02.605 CET;20,3
2023-01-02 15:11:11.707 CET;20
2023-01-02 15:11:29.637 CET;20,2
2023-01-02 15:11:38.585 CET;19,9
2023-01-02 15:11:47.645 CET;20,4
2023-01-02 15:11:56.516 CET;20,1
2023-01-02 15:12:05.635 CET;20
2023-01-02 15:12:14.595 CET;20,3
2023-01-02 15:12:23.655 CET;20,2
2023-01-02 15:17:16.069 CET;20,1
2023-01-02 15:17:53.019 CET;19,9
2023-01-02 15:18:02.128 CET;20,3
2023-01-02 15:18:10.918 CET;19,8
2023-01-02 15:18:19.719 CET;20,2
2023-01-02 15:18:28.918 CET;19,9
2023-01-02 15:18:37.888 CET;19,8
2023-01-02 15:18:46.917 CET;20
2023-01-02 15:18:55.969 CET;19,8
2023-01-02 15:19:05.009 CET;20
2023-01-02 15:19:23.078 CET;19,8
2023-01-02 15:19:32.117 CET;20
2023-01-02 15:19:41.236 CET;20,1
2023-01-02 15:19:50.526 CET;20
2023-01-02 15:20:17.477 CET;20,1
2023-01-02 15:20:26.437 CET;19,9
2023-01-02 15:20:35.556 CET;20
2023-01-02 15:20:44.598 CET;19,9
2023-01-02 15:20:53.556 CET;20,2
2023-01-02 15:21:02.756 CET;19,9
2023-01-02 15:21:11.625 CET;20,1
2023-01-02 15:21:29.726 CET;19,8
2023-01-02 15:21:38.607 CET;20
2023-01-02 15:22:05.815 CET;19,8
2023-01-02 15:22:14.684 CET;20,1
2023-01-02 15:22:23.726 CET;20
2023-01-02 15:22:32.926 CET;19,8
2023-01-02 15:22:41.875 CET;20,1
2023-01-02 15:22:50.924 CET;20
2023-01-02 15:23:00.043 CET;20,2
2023-01-02 15:23:09.085 CET;20,3
2023-01-02 15:23:18.273 CET;20
2023-01-02 15:23:27.154 CET;20,1
2023-01-02 15:23:45.164 CET;20
2023-01-02 15:23:54.204 CET;20,2
2023-01-02 15:24:03.323 CET;20,1
2023-01-02 15:24:12.303 CET;19,9
2023-01-02 15:24:21.562 CET;20
2023-01-02 15:24:39.483 CET;20,1
2023-01-02 15:24:48.532 CET;20
2023-01-02 15:24:57.651 CET;19,9
2023-01-02 15:25:06.601 CET;20,2
2023-01-02 15:25:15.562 CET;20
2023-01-02 15:25:24.611 CET;20,1
2023-01-02 15:25:33.562 CET;20,2
2023-01-02 15:25:51.732 CET;20,3
2023-01-02 15:26:00.611 CET;20,1
2023-01-02 15:26:09.730 CET;20,4
2023-01-02 15:26:18.680 CET;20
2023-01-02 15:26:27.809 CET;20,1
2023-01-02 15:26:36.849 CET;20,2
2023-01-02 15:26:45.809 CET;20,3
2023-01-02 15:26:55.009 CET;20
2023-01-02 15:27:03.970 CET;19,9
2023-01-02 15:27:12.930 CET;20
2023-01-02 15:27:22.140 CET;19,9
2023-01-02 15:27:31.168 CET;20
2023-01-02 15:27:49.328 CET;19,9
2023-01-02 15:28:16.460 CET;20,3
2023-01-02 15:28:25.579 CET;20,1
2023-01-02 15:28:34.688 CET;20
2023-01-02 15:28:43.569 CET;20,2
2023-01-02 15:28:52.697 CET;20,1
2023-01-02 15:29:10.769 CET;20,2
2023-01-02 15:29:19.809 CET;20
2023-01-02 15:29:46.927 CET;20,4
2023-01-02 15:29:55.967 CET;20
2023-01-02 15:30:05.086 CET;19,8
2023-01-02 15:30:14.117 CET;19,9
2023-01-02 15:30:23.176 CET;20
2023-01-02 15:30:41.006 CET;20,3
2023-01-02 15:30:50.056 CET;20,2
2023-01-02 15:31:26.134 CET;20,1
2023-01-02 15:31:35.256 CET;20,2
2023-01-02 15:33:02.944 CET;20,1
2023-01-02 15:33:12.134 CET;20,2
2023-01-02 15:33:21.174 CET;20
2023-01-02 15:33:56.854 CET;19,9
2023-01-02 15:34:05.892 CET;20
2023-01-02 15:34:14.852 CET;20,2
2023-01-02 15:34:23.892 CET;20
2023-01-02 15:34:32.691 CET;20,2
2023-01-02 15:34:50.691 CET;20,1
2023-01-02 15:34:59.502 CET;20,2
2023-01-02 15:35:26.221 CET;20,1
2023-01-02 15:35:35.252 CET;20,2
2023-01-02 15:35:44.532 CET;20,4
2023-01-02 15:35:53.490 CET;20
2023-01-02 15:36:11.661 CET;20,4
2023-01-02 15:36:20.701 CET;20,1
2023-01-02 15:36:29.822 CET;20
2023-01-02 15:37:05.980 CET;20,1
2023-01-02 15:37:24.220 CET;19,7
2023-01-02 15:37:33.101 CET;20
2023-01-02 15:37:42.141 CET;20,4
2023-01-02 15:37:51.250 CET;20,2
2023-01-02 15:38:00.369 CET;20,1
2023-01-02 15:38:09.259 CET;20
2023-01-02 15:38:18.299 CET;20,2
2023-01-02 15:38:45.420 CET;20
2023-01-02 15:38:54.539 CET;20,2
2023-01-02 15:39:12.618 CET;20,1
2023-01-02 15:39:21.578 CET;19,9
2023-01-02 15:39:30.776 CET;20
2023-01-02 15:39:48.697 CET;20,2
2023-01-02 15:40:06.857 CET;20,3
2023-01-02 15:40:15.818 CET;20,2
2023-01-02 15:40:24.858 CET;20
2023-01-02 15:40:42.857 CET;20,2
2023-01-02 15:41:00.927 CET;20
2023-01-02 15:41:09.907 CET;20,2
2023-01-02 15:41:36.934 CET;20,1
2023-01-02 15:41:45.736 CET;20,2
2023-01-02 15:41:54.696 CET;20
2023-01-02 15:42:03.665 CET;19,8
2023-01-02 15:42:12.694 CET;20,2
2023-01-02 15:42:30.785 CET;20,4
2023-01-02 15:42:39.654 CET;20,1
2023-01-02 15:42:48.855 CET;20
2023-01-02 15:42:57.892 CET;20,2
2023-01-02 15:43:07.023 CET;20
2023-01-02 15:43:16.062 CET;20,2
2023-01-02 15:47:29.358 CET;20,3
2023-01-02 15:47:39.098 CET;20
2023-01-02 15:48:24.938 CET;19,7
2023-01-02 15:48:33.987 CET;20
2023-01-02 15:48:51.986 CET;19,8
2023-01-02 15:49:00.957 CET;20
2023-01-02 15:49:10.066 CET;19,5
2023-01-02 15:49:19.026 CET;19,6
2023-01-02 15:49:27.986 CET;20
2023-01-02 15:49:36.786 CET;19,8
2023-01-02 15:50:03.655 CET;19,6
2023-01-02 15:50:12.786 CET;19,8
2023-01-02 15:50:21.825 CET;20,1
2023-01-02 15:50:30.946 CET;20
2023-01-02 15:50:39.905 CET;19,9
2023-01-02 15:50:57.904 CET;20
2023-01-02 15:51:06.785 CET;20,1
2023-01-02 15:51:15.743 CET;19,8
2023-01-02 15:51:24.795 CET;20
2023-01-02 15:51:33.904 CET;19,6
2023-01-02 15:51:42.864 CET;19,8
2023-01-02 15:51:51.834 CET;20
2023-01-02 15:52:00.783 CET;20,1
2023-01-02 15:52:18.864 CET;20
2023-01-02 15:52:45.822 CET;19,4
2023-01-02 15:52:54.773 CET;20
2023-01-02 15:53:03.582 CET;19,9
2023-01-02 15:53:12.621 CET;20
2023-01-02 15:53:30.703 CET;19,7
2023-01-02 15:53:39.663 CET;20
2023-01-02 15:53:48.703 CET;20,1
2023-01-02 15:53:57.663 CET;19,8
2023-01-02 15:54:15.653 CET;19,9
2023-01-02 15:54:33.512 CET;19,8
2023-01-02 15:54:42.542 CET;19,7
2023-01-02 15:54:51.431 CET;19,8
2023-01-02 15:55:09.431 CET;20
2023-01-02 15:55:18.381 CET;19,8
2023-01-02 15:55:27.349 CET;19,9
2023-01-02 15:55:36.230 CET;19,8
2023-01-02 15:55:45.109 CET;19,7
2023-01-02 15:55:54.230 CET;20
2023-01-02 15:56:03.180 CET;19,9
2023-01-02 15:56:12.311 CET;20
2023-01-02 15:56:30.299 CET;20,2
2023-01-02 15:56:39.270 CET;19,9
2023-01-02 15:56:48.230 CET;20
2023-01-02 15:57:06.148 CET;19,8
2023-01-02 15:57:15.118 CET;20
2023-01-02 15:57:24.069 CET;20,2
2023-01-02 15:57:32.950 CET;20,3
2023-01-02 15:57:41.990 CET;20,2
2023-01-02 15:57:50.950 CET;19,6
2023-01-02 15:57:59.907 CET;20
2023-01-02 15:58:08.947 CET;19,9
2023-01-02 15:58:17.979 CET;19,8
2023-01-02 15:58:26.868 CET;19,9
2023-01-02 15:58:44.947 CET;20,2
2023-01-02 15:58:53.818 CET;20
2023-01-02 15:59:02.868 CET;20,1
2023-01-02 15:59:11.826 CET;20,2
2023-01-02 15:59:20.707 CET;19,5
2023-01-02 15:59:29.826 CET;20
2023-01-02 15:59:38.717 CET;19,8
2023-01-02 15:59:56.707 CET;20
2023-01-02 16:00:05.746 CET;19,9
2023-01-02 16:00:14.867 CET;20
2023-01-02 16:00:41.674 CET;19,9
2023-01-02 16:00:59.585 CET;20
2023-01-02 16:01:08.545 CET;19,8
2023-01-02 16:01:17.516 CET;20
2023-01-02 16:01:26.236 CET;19,7
2023-01-02 16:01:35.283 CET;19,5
2023-01-02 16:01:44.073 CET;19,8
2023-01-02 16:02:02.384 CET;20
2023-01-02 16:02:11.125 CET;19,8
2023-01-02 16:02:20.234 CET;19,7
2023-01-02 16:02:29.342 CET;20
2023-01-02 16:02:38.313 CET;20,2
2023-01-02 16:02:47.273 CET;20
2023-01-02 16:03:05.191 CET;19,8
2023-01-02 16:03:14.153 CET;20
2023-01-02 16:03:23.181 CET;19,8
2023-01-02 16:03:32.072 CET;20
2023-01-02 16:03:41.032 CET;20,1
2023-01-02 16:03:50.153 CET;19,8
2023-01-02 16:04:44.871 CET;20,2
2023-01-02 16:04:54.082 CET;20
2023-01-02 16:05:47.599 CET;20,2
2023-01-02 16:06:14.638 CET;20
2023-01-02 16:06:32.318 CET;20,2
2023-01-02 16:06:50.477 CET;20,1
2023-01-02 16:06:59.278 CET;20,2
2023-01-02 16:07:08.318 CET;20,1
2023-01-02 16:07:17.118 CET;20
2023-01-02 16:07:26.318 CET;20,2
2023-01-02 16:07:34.947 CET;20,1
2023-01-02 16:07:43.997 CET;20,2
2023-01-02 16:12:49.921 CET;20
2023-01-02 16:13:17.430 CET;19,8
2023-01-02 16:13:26.331 CET;20,1
2023-01-02 16:13:37.040 CET;20,2
2023-01-02 16:18:49.746 CET;19,4
2023-01-02 16:18:58.815 CET;19,8
2023-01-02 16:19:20.026 CET;20
2023-01-02 16:19:36.065 CET;19,8
2023-01-02 16:20:07.456 CET;20
2023-01-02 16:20:23.255 CET;19,8
2023-01-02 16:21:24.164 CET;20
2023-01-02 16:21:33.273 CET;19,6
2023-01-02 16:21:42.094 CET;19,7
2023-01-02 16:21:51.283 CET;20
2023-01-02 16:22:00.323 CET;19,6
2023-01-02 16:22:09.444 CET;20,1
2023-01-02 16:22:27.213 CET;19,8
2023-01-02 16:22:36.161 CET;19,9
2023-01-02 16:22:45.282 CET;19,8
2023-01-02 16:22:54.253 CET;20
2023-01-02 16:23:03.361 CET;19,9
2023-01-02 16:23:12.321 CET;19,8
2023-01-02 16:23:39.361 CET;20,1
2023-01-02 16:23:48.242 CET;19,9
2023-01-02 16:24:06.401 CET;19,8
2023-01-02 16:24:15.361 CET;20
2023-01-02 16:24:24.250 CET;19,8
2023-01-02 16:24:33.131 CET;19,7
2023-01-02 16:24:42.171 CET;20,2
2023-01-02 16:24:51.131 CET;19,9
2023-01-02 16:25:00.160 CET;20
2023-01-02 16:26:51.197 CET;20,1
2023-01-02 16:27:00.326 CET;20,2
2023-01-02 16:28:00.815 CET;20
2023-01-02 16:28:09.857 CET;20,4
2023-01-02 16:28:18.486 CET;19,8
2023-01-02 16:28:27.697 CET;20
2023-01-02 16:28:36.486 CET;19,9
2023-01-02 16:29:03.526 CET;19,7
2023-01-02 16:29:12.405 CET;19,8
2023-01-02 16:29:21.456 CET;19,7
2023-01-02 16:29:30.484 CET;19,9
2023-01-02 16:29:39.446 CET;19,8
2023-01-02 16:30:11.604 CET;20
2023-01-02 16:30:29.684 CET;19,9
2023-01-02 16:30:38.734 CET;20
2023-01-02 16:31:23.525 CET;20,2
2023-01-02 16:31:32.414 CET;20,1
2023-01-02 16:31:41.282 CET;20
2023-01-02 16:31:59.063 CET;20,2
2023-01-02 16:32:07.943 CET;20
2023-01-02 16:32:16.973 CET;20,2
2023-01-02 16:32:25.852 CET;19,9
2023-01-02 16:32:34.891 CET;20,2
2023-01-02 16:32:52.732 CET;20,1
2023-01-02 16:33:19.693 CET;20,2
2023-01-02 16:33:37.690 CET;20,1
2023-01-02 16:33:46.661 CET;20,3
2023-01-02 16:33:55.700 CET;19,9
2023-01-02 16:34:04.651 CET;20,2
2023-01-02 16:34:13.772 CET;20
2023-01-02 16:34:22.720 CET;20,1
2023-01-02 16:34:31.769 CET;20,4
2023-01-02 16:34:40.651 CET;20
2023-01-02 16:35:08.009 CET;20,2
2023-01-02 16:35:16.960 CET;20,1
2023-01-02 16:35:26.089 CET;20,2
2023-01-02 16:35:54.230 CET;20,3
2023-01-02 16:36:03.078 CET;19,6
2023-01-02 16:36:12.098 CET;20,1
2023-01-02 16:36:20.977 CET;20
2023-01-02 16:36:30.017 CET;20,2
2023-01-02 16:36:38.888 CET;20
2023-01-02 16:36:48.009 CET;19,9
2023-01-02 16:36:56.888 CET;20
2023-01-02 16:37:14.976 CET;20,1
2023-01-02 16:37:23.937 CET;20
2023-01-02 16:37:32.898 CET;20,1
2023-01-02 16:37:41.947 CET;20,2
2023-01-02 16:37:59.786 CET;20
2023-01-02 16:38:08.976 CET;20,2
2023-01-02 16:38:17.927 CET;19,9
2023-01-02 16:38:26.806 CET;20
2023-01-02 16:38:44.895 CET;19,8
2023-01-02 16:38:54.095 CET;20
2023-01-02 16:39:11.875 CET;20,2
2023-01-02 16:40:01.234 CET;19,9
2023-01-02 16:40:10.345 CET;20,5
2023-01-02 16:40:19.224 CET;20
2023-01-02 16:40:28.184 CET;20,1
2023-01-02 16:41:26.092 CET;20
2023-01-02 16:43:48.000 CET;20,2
2023-01-02 16:50:12.443 CET;19,8
2023-01-02 16:50:21.783 CET;20,3
2023-01-02 16:50:30.743 CET;19,8
2023-01-02 16:50:57.783 CET;20
2023-01-02 16:51:06.834 CET;19,9
2023-01-02 16:51:15.783 CET;20,1
2023-01-02 16:51:24.664 CET;19,8
2023-01-02 16:51:33.701 CET;20
2023-01-02 16:52:09.622 CET;19,8
2023-01-02 16:53:03.440 CET;20,1
2023-01-02 16:53:12.841 CET;20
2023-01-02 16:53:57.480 CET;20,1
2023-01-02 16:54:06.500 CET;20
2023-01-02 16:54:15.540 CET;20,2
2023-01-02 16:54:33.470 CET;20
2023-01-02 16:54:42.430 CET;20,1
2023-01-02 16:54:51.240 CET;20
2023-01-02 16:55:00.029 CET;20,1
2023-01-02 16:55:08.989 CET;20
2023-01-02 16:55:17.960 CET;20,2
2023-01-02 16:55:26.898 CET;20,1
2023-01-02 16:55:44.819 CET;20,2
2023-01-02 16:55:53.868 CET;20
2023-01-02 16:56:02.826 CET;20,1
2023-01-02 16:56:11.937 CET;19,9
2023-01-02 16:56:20.898 CET;20
2023-01-02 16:56:48.187 CET;20,2
2023-01-02 16:56:57.148 CET;20,3
2023-01-02 16:57:06.266 CET;20,2
2023-01-02 16:57:15.226 CET;20,5
2023-01-02 16:57:24.345 CET;20,1
2023-01-02 16:57:33.315 CET;20,4
2023-01-02 16:57:42.335 CET;20,2
2023-01-02 16:58:09.464 CET;20,4
2023-01-02 16:58:18.516 CET;20,1
2023-01-02 16:58:27.546 CET;20,4
2023-01-02 16:58:36.595 CET;20,3
2023-01-02 16:58:45.236 CET;19,8
2023-01-02 16:59:03.055 CET;19,7
2023-01-02 16:59:12.115 CET;20
2023-01-02 16:59:21.553 CET;19,9
2023-01-02 16:59:30.663 CET;20,1
2023-01-02 16:59:39.792 CET;20,2
2023-01-02 16:59:57.713 CET;20
2023-01-02 17:00:06.834 CET;20,2
2023-01-02 17:21:05.733 CET;20,4
2023-01-02 17:21:15.974 CET;19,9
2023-01-02 17:21:25.015 CET;19,8
2023-01-02 17:21:33.984 CET;20
2023-01-02 17:21:43.105 CET;19,7
2023-01-02 17:21:51.973 CET;19,9
2023-01-02 17:22:01.023 CET;19,7
2023-01-02 17:22:09.983 CET;19,9
2023-01-02 17:22:19.023 CET;20
2023-01-02 17:22:27.973 CET;19,8
2023-01-02 17:22:36.943 CET;19,9
2023-01-02 17:22:54.852 CET;20
2023-01-02 17:23:03.812 CET;19,8
2023-01-02 17:23:12.782 CET;19,9
2023-01-02 17:23:30.780 CET;20
2023-01-02 17:23:39.822 CET;19,9
2023-01-02 17:23:48.700 CET;19,8
2023-01-02 17:23:57.730 CET;20
2023-01-02 17:24:06.770 CET;19,8
2023-01-02 17:24:15.811 CET;20,1
2023-01-02 17:24:33.660 CET;20
2023-01-02 17:24:42.700 CET;20,1
2023-01-02 17:24:51.819 CET;20,2
2023-01-02 17:25:00.779 CET;19,9
2023-01-02 17:25:09.740 CET;20
